data_time,price
56:57.8,25212.92
56:58.4,25214.09
56:59.7,25214.09
56:59.9,25214.09
57:00.5,25212.94
57:01.8,25212.94
57:01.8,25212.94
57:02.4,25212.28
57:03.7,25212.28
57:03.8,25212.28
57:04.0,25212.28
57:04.4,25210.8
57:05.8,25210.8
57:06.2,25210.8
57:06.4,25206.93
57:07.8,25206.93
57:08.3,25206.93
57:08.4,25209.54
57:09.8,25209.54
57:10.4,25207.05
57:10.5,25207.05
57:11.8,25207.05
57:12.5,25211.84
57:12.6,25211.84
57:13.8,25211.84
57:14.4,25212.57
57:14.8,25212.57
57:15.8,25212.57
57:16.4,25210.29
57:16.9,25210.29
57:17.8,25210.29
57:18.4,25210.07
57:19.1,25210.07
57:19.8,25210.07
57:20.5,25211.6
57:21.3,25211.6
57:21.9,25211.6
57:22.6,25211.16
57:23.4,25211.16
57:23.8,25211.16
57:24.5,25211.34
57:25.6,25211.34
57:25.8,25211.34
57:26.5,25210.75
57:27.7,25210.75
57:27.8,25210.75
57:28.4,25211.62
57:29.9,25211.62
57:29.9,25211.62
57:30.5,25212.21
57:31.8,25212.21
57:32.0,25212.21
57:32.5,25212.66
57:33.9,25212.66
57:34.2,25212.66
57:34.4,25212.04
57:36.0,25212.04
57:36.4,25212.04
57:36.4,25211.11
57:37.8,25211.11
57:38.5,25212.39
57:38.5,25212.39
57:38.8,25212.39
57:40.4,25212.28
57:40.7,25212.28
57:41.9,25212.28
57:42.5,25214.03
57:42.9,25214.03
57:43.8,25214.03
57:44.4,25210.45
57:45.0,25210.45
57:45.8,25210.45
57:46.5,25212.39
57:47.0,25212.39
57:47.1,25212.39
57:48.4,25210.78
57:49.3,25210.78
57:49.8,25210.78
57:50.5,25213.18
57:51.5,25213.18
57:51.8,25213.18
57:52.4,25208.57
57:53.6,25208.57
57:53.8,25208.57
57:54.5,25210.49
57:55.8,25210.49
57:55.8,25210.49
57:56.4,25212
57:57.8,25212
57:57.9,25212
57:58.5,25213.62
57:59.9,25213.62
58:00.1,25213.62
58:00.5,25216.42
58:01.8,25216.42
58:02.4,25216.42
58:02.4,25217.22
58:03.2,25217.22
58:03.7,25217.22
58:04.4,25218.4
58:04.4,25218.4
58:05.8,25218.4
58:06.4,25216.01
58:06.6,25216.01
58:07.8,25216.01
58:08.5,25215.84
58:08.8,25215.84
58:08.8,25215.84
58:10.4,25216.31
58:10.9,25216.31
58:11.9,25216.31
58:12.5,25216.6
58:13.1,25216.6
58:13.8,25216.6
58:14.4,25214.99
58:15.2,25214.99
58:15.8,25214.99
58:16.4,25210.39
58:17.4,25210.39
58:17.8,25210.39
58:18.4,25213.32
58:18.8,25213.32
58:19.6,25213.32
58:20.4,25213.24
58:21.7,25213.24
58:21.8,25213.24
58:22.4,25211.72
58:23.8,25211.72
58:23.8,25211.72
58:24.5,25212.63
58:24.9,25212.63
58:26.0,25212.63
58:26.4,25214.16
58:26.8,25214.16
58:28.3,25214.16
58:28.4,25215.64
58:29.9,25215.64
58:30.5,25215.64
58:30.5,25216.2
58:31.9,25216.2
58:32.6,25220.14
58:32.6,25220.14
58:33.9,25220.14
58:34.4,25218.46
58:34.6,25218.46
58:34.8,25218.46
58:36.5,25222.32
58:36.9,25222.32
58:37.8,25222.32
58:38.5,25221.74
58:38.8,25221.74
58:38.9,25221.74
58:40.4,25223.2
58:41.2,25223.2
58:41.9,25223.2
58:42.5,25221.73
58:43.3,25221.73
58:43.8,25221.73
58:44.4,25223.4
58:45.5,25223.4
58:45.9,25223.4
58:46.4,25225.03
58:47.6,25225.03
58:47.8,25225.03
58:48.6,25223.9
58:49.7,25223.9
58:49.8,25223.9
58:50.4,25225.39
58:51.8,25225.39
58:51.9,25225.39
58:52.4,25228.51
58:53.8,25228.51
58:54.1,25228.51
58:54.5,25230.15
58:55.8,25230.15
58:56.2,25230.15
58:56.4,25228.79
58:57.9,25228.79
58:58.4,25228.79
58:58.4,25228.48
58:59.9,25228.48
59:00.4,25226.84
59:00.5,25226.84
59:01.8,25226.84
59:02.5,25228.5
59:02.8,25228.5
59:03.7,25228.5
59:03.8,25228.5
59:04.4,25225.09
59:04.9,25225.09
59:06.0,25225.09
59:06.5,25226.38
59:07.1,25226.38
59:07.8,25226.38
59:08.4,25226.08
59:09.2,25226.08
59:09.8,25226.08
59:10.4,25220.84
59:11.4,25220.84
59:11.9,25220.84
59:12.5,25223.11
59:13.5,25223.11
59:13.8,25223.11
59:14.4,25226.01
59:15.7,25226.01
59:15.9,25226.01
59:16.4,25230.02
59:17.8,25230.02
59:17.8,25230.02
59:18.4,25230.18
59:19.8,25230.18
59:20.0,25230.18
59:20.5,25232.12
59:21.8,25232.12
59:22.1,25232.12
59:22.4,25233.45
59:23.9,25233.45
59:24.4,25233.45
59:24.4,25229.99
59:26.0,25229.99
59:26.4,25231.95
59:26.4,25231.95
59:27.8,25231.95
59:28.5,25228.87
59:28.6,25228.87
59:29.8,25228.87
59:30.4,25230.48
59:30.8,25230.48
59:31.8,25230.48
59:32.4,25229.59
59:33.0,25229.59
59:33.9,25229.59
59:34.4,25226.64
59:35.1,25226.64
59:35.8,25226.64
59:36.5,25229.53
59:37.3,25229.53
59:37.8,25229.53
59:38.4,25231.08
59:39.4,25231.08
59:39.8,25231.08
59:40.5,25228.39
59:41.6,25228.39
59:41.9,25228.39
59:42.4,25225.73
59:43.7,25225.73
59:43.8,25225.73
59:44.4,25226.31
59:45.8,25226.31
59:45.8,25226.31
59:46.5,25224.5
59:47.9,25224.5
59:48.0,25224.5
59:48.4,25226.77
59:49.8,25226.77
59:50.2,25226.77
59:50.4,25224.33
59:51.8,25224.33
59:52.3,25224.33
59:52.4,25224.5
59:53.8,25224.5
59:54.4,25227.34
59:54.5,25227.34
59:55.8,25227.34
59:56.4,25226.06
59:56.6,25226.06
59:57.8,25226.06
59:58.5,25223.85
59:58.8,25223.85
59:59.9,25223.85
00:00.5,25227.55
00:01.0,25227.55
00:01.8,25227.55
00:02.5,25228.56
00:03.2,25228.56
00:03.7,25228.56
00:03.8,25228.56
00:04.4,25228.09
00:04.8,25228.09
00:05.3,25228.09
00:06.5,25232.97
00:07.4,25232.97
00:07.8,25232.97
00:08.5,25236.84
00:09.6,25236.84
00:09.8,25236.84
00:10.4,25238.97
00:11.8,25238.97
00:11.8,25238.97
00:12.5,25237.31
00:13.8,25237.31
00:13.9,25237.31
00:14.4,25239.56
00:14.9,25239.56
00:16.1,25239.56
00:16.5,25237.94
00:16.9,25237.94
00:18.3,25237.94
00:18.4,25241.04
00:19.8,25241.04
00:20.5,25239.04
00:20.5,25239.04
00:21.8,25239.04
00:22.4,25240.1
00:22.6,25240.1
00:23.8,25240.1
00:24.5,25242.7
00:24.8,25242.7
00:25.8,25242.7
00:26.4,25243.39
00:26.9,25243.39
00:27.8,25243.39
00:28.5,25240.39
00:29.1,25240.39
00:29.9,25240.39
00:30.4,25242.98
00:31.2,25242.98
00:31.9,25242.98
00:32.5,25244.57
00:33.4,25244.57
00:33.8,25244.57
00:34.4,25246.82
00:34.8,25246.82
00:35.5,25246.82
00:36.4,25247.12
00:37.7,25247.12
00:37.8,25247.12
00:38.4,25250.46
00:39.8,25250.46
00:39.8,25250.46
00:40.4,25251.95
00:41.9,25251.95
00:42.0,25251.95
00:42.5,25250.99
00:43.8,25250.99
00:44.1,25250.99
00:44.5,25252.23
00:44.8,25252.23
00:46.3,25252.23
00:46.4,25255.5
00:46.8,25255.5
00:48.6,25260.65
00:48.6,25260.65
00:49.8,25260.65
00:50.5,25259.43
00:50.6,25259.43
00:51.9,25259.43
00:52.4,25258.26
00:52.8,25258.26
00:52.8,25258.26
00:54.5,25258.66
00:55.0,25258.66
00:55.8,25258.66
00:56.4,25259.68
00:56.8,25259.68
00:57.1,25259.68
00:58.5,25259.27
00:59.3,25259.27
00:59.8,25259.27
01:00.4,25259.27
01:01.4,25259.27
01:01.8,25259.27
01:02.5,25258.92
01:03.6,25258.92
01:03.8,25258.92
01:03.8,25258.92
01:04.4,25261
01:04.8,25261
01:05.7,25261
01:06.5,25259.47
01:07.8,25259.47
01:07.9,25259.47
01:08.5,25258.13
01:09.8,25258.13
01:10.0,25258.13
01:10.5,25255.94
01:11.9,25255.94
01:12.2,25255.94
01:12.4,25253.64
01:13.8,25253.64
01:14.4,25253.64
01:14.4,25249.54
01:15.0,25249.54
01:16.4,25247.04
01:16.5,25247.04
01:17.8,25247.04
01:18.4,25244.68
01:18.6,25244.68
01:19.8,25244.68
01:20.5,25245.15
01:20.8,25245.15
01:21.8,25245.15
01:22.4,25242.96
01:22.9,25242.96
01:23.8,25242.96
01:24.5,25245.18
01:25.1,25245.18
01:25.8,25245.18
01:26.4,25241.75
01:27.3,25241.75
01:27.9,25241.75
01:28.5,25238.84
01:29.4,25238.84
01:29.8,25238.84
01:30.4,25238.11
01:31.6,25238.11
01:31.8,25238.11
01:32.5,25238.04
01:32.9,25238.04
01:33.8,25238.04
01:34.6,25235.07
01:35.9,25235.07
01:35.9,25235.07
01:36.5,25233.29
01:36.9,25233.29
01:38.0,25233.29
01:38.4,25231.67
01:39.8,25231.67
01:40.3,25231.67
01:40.4,25230.09
01:41.8,25230.09
01:42.4,25230.09
01:42.4,25229.29
01:43.8,25229.29
01:44.5,25227.46
01:44.5,25227.46
01:45.9,25227.46
01:46.4,25227.92
01:46.6,25227.92
01:47.8,25227.92
01:48.5,25234.66
01:48.9,25234.66
01:49.8,25234.66
01:50.5,25231.3
01:51.0,25231.3
01:51.8,25231.3
01:52.4,25233.34
01:53.2,25233.34
01:53.8,25233.34
01:54.5,25231.43
01:55.3,25231.43
01:55.8,25231.43
01:56.4,25232.69
01:57.5,25232.69
01:57.9,25232.69
01:58.5,25231.09
01:59.6,25231.09
01:59.8,25231.09
02:00.4,25232.02
02:01.8,25232.02
02:01.8,25232.02
02:02.5,25230.31
02:03.7,25230.31
02:03.8,25230.31
02:03.9,25230.31
02:04.4,25231.07
02:05.9,25231.07
02:06.1,25231.07
02:06.5,25230.97
02:07.8,25230.97
02:08.2,25230.97
02:08.4,25236.32
02:09.9,25236.32
02:10.4,25236.32
02:10.4,25240.58
02:11.8,25240.58
02:12.4,25238.14
02:12.5,25238.14
02:13.8,25238.14
02:14.5,25239.56
02:14.7,25239.56
02:15.8,25239.56
02:16.4,25243.05
02:16.8,25243.05
02:17.8,25243.05
02:18.5,25240.31
02:19.0,25240.31
02:19.8,25240.31
02:20.5,25237.97
02:21.2,25237.97
02:21.8,25237.97
02:22.4,25236.24
02:23.4,25236.24
02:23.8,25236.24
02:24.5,25237.4
02:24.8,25237.4
02:25.5,25237.4
02:26.4,25235.89
02:27.7,25235.89
02:27.8,25235.89
02:28.5,25231.66
02:29.8,25231.66
02:29.8,25231.66
02:30.4,25233.82
02:31.8,25233.82
02:31.9,25233.82
02:32.5,25234.8
02:33.8,25234.8
02:34.1,25234.8
02:34.4,25232.85
02:35.9,25232.85
02:36.3,25232.85
02:36.4,25233.59
02:37.8,25233.59
02:38.4,25233.59
02:38.4,25234.12
02:39.9,25234.12
02:40.5,25233.78
02:40.6,25233.78
02:41.8,25233.78
02:42.4,25237.06
02:42.7,25237.06
02:43.8,25237.06
02:44.5,25236.41
02:45.0,25236.41
02:45.8,25236.41
02:46.4,25238.8
02:46.8,25238.8
02:47.0,25238.8
02:48.5,25241.56
02:49.3,25241.56
02:49.8,25241.56
02:50.5,25241.34
02:51.4,25241.34
02:51.8,25241.34
02:52.4,25244.37
02:53.6,25244.37
02:53.8,25244.37
02:54.5,25239.6
02:55.7,25239.6
02:55.8,25239.6
02:56.5,25242.74
02:57.9,25242.74
02:57.9,25242.74
02:58.5,25243.26
02:59.8,25243.26
03:00.0,25243.26
03:00.4,25242.01
03:00.8,25242.01
03:02.2,25242.01
03:02.5,25243.51
03:03.7,25243.51
03:03.8,25243.51
03:04.3,25243.51
03:04.4,25239.75
03:05.8,25239.75
03:06.5,25240.13
03:06.5,25240.13
03:07.0,25240.13
03:08.4,25241.38
03:08.6,25241.38
03:09.9,25241.38
03:10.5,25242.48
03:10.8,25242.48
03:11.8,25242.48
03:12.4,25239.19
03:12.9,25239.19
03:13.8,25239.19
03:14.5,25237.92
03:15.1,25237.92
03:15.9,25237.92
03:16.5,25241.22
03:17.2,25241.22
03:17.8,25241.22
03:18.5,25241.68
03:19.4,25241.68
03:19.8,25241.68
03:20.4,25243.26
03:21.6,25243.26
03:21.8,25243.26
03:22.5,25241.18
03:23.7,25241.18
03:23.8,25241.18
03:24.4,25241.52
03:25.8,25241.52
03:25.9,25241.52
03:26.4,25244.4
03:27.9,25244.4
03:28.0,25244.4
03:28.5,25241.93
03:29.8,25241.93
03:30.2,25241.93
03:30.4,25243.82
03:31.8,25243.82
03:32.4,25243.82
03:32.4,25243.65
03:32.9,25243.65
03:34.4,25244.95
03:34.5,25244.95
03:35.9,25244.95
03:36.5,25246.42
03:36.6,25246.42
03:37.8,25246.42
03:38.4,25246.54
03:38.8,25246.54
03:39.9,25246.54
03:40.4,25247.16
03:40.9,25247.16
03:40.9,25247.16
03:42.4,25246.28
03:43.1,25246.28
03:43.8,25246.28
03:44.5,25247.88
03:45.3,25247.88
03:45.9,25247.88
03:46.4,25245.63
03:47.4,25245.63
03:47.8,25245.63
03:48.5,25245.86
03:49.6,25245.86
03:49.8,25245.86
03:50.4,25243.25
03:51.7,25243.25
03:51.8,25243.25
03:52.5,25242.29
03:53.8,25242.29
03:53.9,25242.29
03:54.4,25237.59
03:55.8,25237.59
03:56.0,25237.59
03:56.5,25236.38
03:57.9,25236.38
03:58.2,25236.38
03:58.4,25235.16
04:00.1,25235.16
04:00.4,25235.16
04:00.4,25237.21
04:01.8,25237.21
04:02.5,25234.81
04:02.5,25234.81
04:03.7,25234.81
04:03.8,25234.81
04:04.4,25232.78
04:04.7,25232.78
04:04.8,25232.78
04:06.4,25234.77
04:06.9,25234.77
04:06.9,25234.77
04:08.4,25234.91
04:09.0,25234.91
04:09.9,25234.91
04:10.5,25233.51
04:11.2,25233.51
04:11.8,25233.51
04:12.4,25232.76
04:13.3,25232.76
04:13.8,25232.76
04:14.5,25232.44
04:15.5,25232.44
04:15.8,25232.44
04:16.4,25233.36
04:16.8,25233.36
04:17.6,25233.36
04:18.5,25236.49
04:19.8,25236.49
04:19.8,25236.49
04:20.4,25234.13
04:21.8,25234.13
04:21.9,25234.13
04:22.5,25235.57
04:23.8,25235.57
04:24.1,25235.57
04:24.4,25235.41
04:24.8,25235.41
04:26.3,25235.41
04:26.4,25234.53
04:27.9,25234.53
04:28.5,25235.33
04:28.5,25235.33
04:29.9,25235.33
04:30.4,25238.04
04:30.6,25238.04
04:31.8,25238.04
04:32.5,25234.54
04:32.8,25234.54
04:33.8,25234.54
04:34.4,25237
04:35.0,25237
04:35.9,25237
04:36.5,25239.77
04:37.1,25239.77
04:37.8,25239.77
04:38.4,25235.09
04:38.8,25235.09
04:39.3,25235.09
04:40.5,25236.58
04:41.4,25236.58
04:41.8,25236.58
04:42.4,25237.57
04:43.6,25237.57
04:43.8,25237.57
04:44.5,25237.43
04:45.7,25237.43
04:45.8,25237.43
04:46.4,25235.16
04:46.8,25235.16
04:47.9,25235.16
04:48.5,25236.87
04:49.8,25236.87
04:50.0,25236.87
04:50.4,25237.67
04:50.8,25237.67
04:52.2,25237.67
04:52.5,25236.95
04:53.8,25236.95
04:54.3,25236.95
04:54.4,25235.77
04:55.8,25235.77
04:56.5,25237.02
04:56.5,25237.02
04:57.9,25237.02
04:58.4,25237.89
04:58.7,25237.89
04:59.8,25237.89
05:00.5,25236.5
05:00.9,25236.5
05:01.8,25236.5
05:02.4,25238.55
05:02.9,25238.55
05:03.7,25238.55
05:03.8,25238.55
05:04.4,25237.97
05:05.2,25237.97
05:05.9,25237.97
05:06.4,25238.41
05:07.3,25238.41
05:07.8,25238.41
05:08.4,25236.99
05:08.8,25236.99
05:09.5,25236.99
05:10.4,25233.91
05:11.6,25233.91
05:11.8,25233.91
05:12.4,25236.26
05:13.7,25236.26
05:13.8,25236.26
05:14.5,25238.53
05:15.9,25238.53
05:16.1,25238.53
05:16.4,25239.24
05:17.9,25239.24
05:18.1,25239.24
05:18.5,25242.29
05:19.8,25242.29
05:20.2,25242.29
05:20.5,25241.74
05:21.9,25241.74
05:22.5,25241.74
05:22.5,25240.07
05:23.8,25240.07
05:24.4,25238.99
05:24.6,25238.99
05:25.8,25238.99
05:26.5,25237.75
05:26.8,25237.75
05:27.9,25237.75
05:28.5,25236.96
05:28.8,25236.96
05:29.8,25236.96
05:30.5,25236.48
05:31.1,25236.48
05:31.8,25236.48
05:32.5,25237.53
05:33.2,25237.53
05:33.8,25237.53
05:34.4,25236.96
05:35.3,25236.96
05:35.8,25236.96
05:36.4,25233.45
05:37.5,25233.45
05:37.8,25233.45
05:38.4,25234.97
05:39.7,25234.97
05:39.8,25234.97
05:40.5,25238.77
05:41.8,25238.77
05:41.8,25238.77
05:42.4,25236.82
05:43.8,25236.82
05:43.9,25236.82
05:44.4,25239.8
05:45.8,25239.8
05:46.1,25239.8
05:46.4,25237.78
05:47.9,25237.78
05:48.3,25237.78
05:48.4,25237.64
05:49.8,25237.64
05:50.4,25238.5
05:50.4,25238.5
05:51.9,25238.5
05:52.5,25237.88
05:52.6,25237.88
05:53.8,25237.88
05:54.4,25234.21
05:54.8,25234.21
05:55.8,25234.21
05:56.5,25235.8
05:57.0,25235.8
05:57.9,25235.8
05:58.4,25232.99
05:58.8,25232.99
05:59.0,25232.99
06:00.5,25235.3
06:01.3,25235.3
06:01.8,25235.3
06:02.5,25235.61
06:03.4,25235.61
06:03.7,25235.61
06:03.8,25235.61
06:04.4,25235.39
06:05.5,25235.39
06:05.8,25235.39
06:06.4,25235.09
06:07.7,25235.09
06:07.8,25235.09
06:08.4,25234.78
06:09.8,25234.78
06:09.8,25234.78
06:10.4,25234.33
06:11.8,25234.33
06:12.0,25234.33
06:12.4,25231.78
06:13.8,25231.78
06:14.2,25231.78
06:14.5,25228.53
06:15.8,25228.53
06:16.3,25228.53
06:16.4,25227.67
06:17.8,25227.67
06:18.5,25226.81
06:18.5,25226.81
06:19.8,25226.81
06:20.4,25229.4
06:20.6,25229.4
06:21.9,25229.4
06:22.5,25228.3
06:22.8,25228.3
06:23.8,25228.3
06:24.5,25230.35
06:24.9,25230.35
06:25.8,25230.35
06:26.5,25231.42
06:27.0,25231.42
06:27.8,25231.42
06:28.5,25231.64
06:29.2,25231.64
06:29.8,25231.64
06:30.5,25234.43
06:31.4,25234.43
06:31.8,25234.43
06:32.4,25236.54
06:33.5,25236.54
06:33.8,25236.54
06:34.5,25235.85
06:35.8,25235.85
06:35.8,25235.85
06:36.4,25237.7
06:37.8,25237.7
06:37.8,25237.7
06:38.5,25237.07
06:39.9,25237.07
06:40.0,25237.07
06:40.5,25236.04
06:42.0,25236.04
06:42.1,25236.04
06:42.4,25238.46
06:43.8,25238.46
06:44.4,25238.46
06:44.4,25237.56
06:45.8,25237.56
06:46.5,25240.3
06:46.5,25240.3
06:47.9,25240.3
06:48.5,25240.25
06:48.6,25240.25
06:49.8,25240.25
06:50.4,25239.49
06:50.8,25239.49
06:51.9,25239.49
06:52.4,25236.34
06:53.0,25236.34
06:53.8,25236.34
06:54.4,25244.67
06:55.1,25244.67
06:55.8,25244.67
06:56.4,25250.27
06:57.2,25250.27
06:57.9,25250.27
06:58.4,25247.56
06:59.4,25247.56
06:59.8,25247.56
07:00.5,25250.25
07:01.6,25250.25
07:01.8,25250.25
07:02.5,25249.1
07:03.7,25249.1
07:03.7,25249.1
07:03.8,25249.1
07:04.5,25250.22
07:05.9,25250.22
07:05.9,25250.22
07:06.5,25250.78
07:06.8,25250.78
07:08.0,25250.78
07:08.4,25250.78
07:08.9,25250.78
07:10.3,25250.78
07:10.4,25248.69
07:11.8,25248.69
07:12.4,25251.24
07:12.4,25248.69
07:13.8,25251.24
07:14.5,25253.68
07:14.5,25253.68
07:15.8,25253.68
07:16.4,25252.55
07:16.7,25252.55
07:17.9,25252.55
07:18.5,25253.12
07:18.9,25253.12
07:19.8,25253.12
07:20.4,25254.21
07:21.1,25254.21
07:21.8,25254.21
07:22.5,25252.45
07:23.2,25252.45
07:23.8,25252.45
07:24.4,25254.33
07:24.8,25254.33
07:25.3,25254.33
07:26.6,25256.99
07:27.5,25256.99
07:27.8,25256.99
07:28.4,25257.87
07:29.7,25257.87
07:29.8,25257.87
07:30.6,25256.64
07:31.7,25256.64
07:31.8,25256.64
07:32.4,25255.66
07:33.8,25255.66
07:33.9,25255.66
07:34.4,25258.39
07:34.9,25258.39
07:36.1,25258.39
07:36.4,25257.05
07:37.8,25257.05
07:38.2,25257.05
07:38.4,25258.23
07:39.9,25258.23
07:40.5,25258.23
07:40.5,25261.05
07:41.8,25261.05
07:42.4,25260.17
07:42.5,25260.17
07:43.8,25260.17
07:44.4,25263.81
07:44.8,25263.81
07:45.9,25263.81
07:46.6,25262.91
07:47.0,25262.91
07:47.9,25262.91
07:48.5,25261.94
07:49.2,25261.94
07:49.8,25261.94
07:50.6,25260.52
07:51.3,25260.52
07:51.9,25260.52
07:52.5,25260.55
07:53.3,25260.55
07:53.8,25260.55
07:54.4,25260.53
07:55.5,25260.53
07:55.8,25260.53
07:56.6,25258.2
07:57.6,25258.2
07:58.0,25258.2
07:58.4,25257.53
07:59.9,25257.53
07:59.9,25257.53
08:00.6,25259.52
08:01.8,25259.52
08:01.9,25259.52
08:02.4,25259.17
08:02.9,25259.17
08:03.7,25259.17
08:04.3,25259.17
08:04.4,25258.58
08:06.1,25258.58
08:06.3,25258.58
08:06.4,25257.43
08:07.8,25257.43
08:08.5,25257.43
08:08.5,25260.11
08:08.9,25260.11
08:10.4,25258.68
08:10.6,25258.68
08:11.9,25258.68
08:12.4,25260.22
08:13.0,25260.22
08:13.0,25260.22
08:14.5,25259.6
08:14.9,25259.6
08:15.9,25259.6
08:16.5,25259.31
08:17.2,25259.31
08:17.9,25259.31
08:18.6,25256.15
08:19.2,25256.15
08:19.8,25256.15
08:20.4,25259.68
08:21.5,25259.68
08:22.0,25259.68
08:22.5,25263.31
08:23.6,25263.31
08:23.8,25263.31
08:24.5,25261.25
08:25.7,25261.25
08:25.8,25261.25
08:26.4,25260.87
08:27.8,25260.87
08:27.8,25260.87
08:28.5,25260.37
08:30.0,25260.37
08:30.0,25260.37
08:30.5,25260.06
08:31.8,25260.06
08:32.2,25260.06
08:32.4,25257.15
08:33.8,25257.15
08:34.3,25257.15
08:34.4,25260.86
08:34.9,25260.86
08:36.4,25262.29
08:36.4,25262.29
08:37.8,25262.29
08:38.5,25258.08
08:38.6,25258.08
08:39.9,25258.08
08:40.4,25260.21
08:40.8,25260.21
08:41.8,25260.21
08:42.5,25262.36
08:43.0,25262.36
08:44.0,25262.36
08:44.5,25263.74
08:45.1,25263.74
08:45.8,25263.74
08:46.4,25260.88
08:47.2,25260.88
08:47.9,25260.88
08:48.5,25263.32
08:49.4,25263.32
08:49.8,25263.32
08:50.4,25264.49
08:51.6,25264.49
08:51.9,25264.49
08:52.4,25264.46
08:52.9,25264.46
08:53.7,25264.46
08:54.4,25263.73
08:55.8,25263.73
08:55.8,25263.73
08:56.5,25263.41
08:56.9,25263.41
08:58.0,25263.41
08:58.4,25262.04
08:59.8,25262.04
09:00.3,25262.04
09:00.4,25264.14
09:01.8,25264.14
09:02.4,25264.14
09:02.4,25268.32
09:02.8,25268.32
09:03.7,25268.32
09:04.4,25268.3
09:04.5,25268.3
09:05.8,25268.3
09:06.4,25268.26
09:06.7,25268.26
09:07.8,25268.26
09:08.5,25269.54
09:08.9,25269.54
09:09.8,25269.54
09:10.4,25271.09
09:10.8,25271.09
09:11.0,25271.09
09:12.5,25273.08
09:13.1,25273.08
09:13.8,25273.08
09:14.4,25275.14
09:14.8,25275.14
09:15.3,25275.14
09:16.4,25276.57
09:17.5,25276.57
09:17.8,25276.57
09:18.4,25276.62
09:18.9,25276.62
09:19.7,25276.62
09:20.4,25276.95
09:21.9,25276.95
09:21.9,25276.95
09:22.5,25275.32
09:23.8,25275.32
09:24.0,25275.32
09:24.4,25276.29
09:24.8,25276.29
09:26.1,25276.29
09:26.4,25276.05
09:26.8,25276.05
09:28.2,25276.05
09:28.4,25276.56
09:29.8,25276.56
09:30.4,25275.54
09:30.5,25275.54
09:32.5,25275.54
09:32.9,25277.26
09:33.1,25277.26
09:34.4,25277.26
09:35.0,25276.38
09:35.3,25276.38
09:35.9,25276.38
09:36.6,25274.87
09:37.8,25274.87
09:38.7,25274.87
09:39.2,25275.6
09:39.8,25275.6
09:40.2,25275.6
09:40.7,25274.13
09:41.9,25274.13
09:42.8,25274.13
09:43.3,25272.48
09:43.9,25272.48
09:44.3,25272.48
09:45.3,25272.15
09:46.3,25272.15
09:46.5,25272.15
09:46.7,25272.32
09:47.9,25272.32
09:48.4,25272.32
09:49.1,25270.77
09:50.7,25270.77
09:50.7,25270.77
09:50.9,25273.52
09:52.5,25273.52
09:52.7,25273.52
09:53.1,25270.87
09:54.4,25270.87
09:54.6,25270.87
09:54.9,25275.51
09:55.8,25275.51
09:56.3,25275.51
09:56.4,25274.87
09:57.8,25274.87
09:58.4,25272.74
09:58.4,25272.74
09:59.8,25272.74
10:00.4,25272.36
10:00.6,25272.36
10:01.8,25272.36
10:02.4,25269.57
10:02.9,25269.57
10:03.7,25269.57
10:03.8,25269.57
10:04.4,25270.5
10:04.9,25270.5
10:05.8,25270.5
10:06.4,25272.54
10:07.1,25272.54
10:07.8,25272.54
10:08.5,25270.55
10:09.1,25270.55
10:09.3,25270.55
10:10.6,25268.49
10:11.4,25268.49
10:11.8,25268.49
10:12.5,25267.3
10:14.2,25267.3
10:14.3,25267.3
10:14.7,25265.29
10:16.5,25265.29
10:16.6,25265.29
10:16.9,25268.44
10:18.3,25268.44
10:18.6,25268.44
10:19.3,25269.45
10:21.0,25269.45
10:21.2,25269.45
10:21.6,25265
10:22.7,25265
10:22.8,25265
10:22.8,25265.3
10:23.8,25265.3
10:24.7,25264.06
10:24.7,25264.06
10:25.9,25264.06
10:26.4,25263
10:26.6,25263
10:27.8,25263
10:28.4,25262.79
10:28.8,25262.79
10:30.0,25262.79
10:30.4,25261.65
10:30.9,25261.65
10:32.0,25261.65
10:32.7,25262.1
10:33.7,25262.1
10:33.8,25262.1
10:35.3,25262.1
10:35.3,25262.83
10:35.8,25262.83
10:36.7,25260.76
10:37.4,25260.76
10:37.8,25260.76
10:38.4,25259.22
10:39.6,25259.22
10:39.9,25259.22
10:40.4,25257.04
10:41.7,25257.04
10:41.8,25257.04
10:42.5,25256.15
10:42.8,25256.15
10:43.8,25256.15
10:44.4,25256.6
10:45.8,25256.6
10:46.0,25256.6
10:46.4,25255.55
10:47.8,25255.55
10:48.2,25255.55
10:48.5,25258.01
10:49.8,25258.01
10:50.3,25258.01
10:50.4,25259.45
10:51.9,25259.45
10:52.4,25257.68
10:52.5,25257.68
10:53.8,25257.68
10:54.4,25258.65
10:54.6,25258.65
10:55.8,25258.65
10:56.4,25257.21
10:56.8,25257.21
10:57.8,25257.21
10:58.4,25254.67
10:58.9,25254.67
10:59.8,25254.67
11:00.5,25255.03
11:01.1,25255.03
11:01.8,25255.03
11:02.4,25255.66
11:02.8,25255.66
11:03.4,25255.66
11:03.7,25255.66
11:04.5,25254.63
11:05.5,25254.63
11:05.8,25254.63
11:06.4,25250.86
11:07.6,25250.86
11:07.8,25250.86
11:08.5,25252.05
11:09.8,25252.05
11:09.8,25252.05
11:10.4,25252.44
11:10.8,25252.44
11:12.0,25252.44
11:12.5,25251.32
11:13.8,25251.32
11:14.1,25251.32
11:14.4,25250.1
11:15.8,25250.1
11:16.3,25250.1
11:16.5,25249.6
11:16.9,25249.6
