local_ts,symbol,ex_time,price,interval_s,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5
1763694523987,sz159920,11:08:42,1.557,3.175,0,0,1.557,1.556,13760200,1.555,13790000,1.554,11726800,1.553,6095100,1.552,4210000,1.557,2225900,1.558,9414100,1.559,8518400,1.560,9502000,1.561,1587300
1763694527057,sz159920,11:08:45,1.557,3.07,0,0,1.557,1.556,14802700,1.555,13960300,1.554,11726800,1.553,6095100,1.552,4210000,1.557,1492900,1.558,9414100,1.559,8518400,1.560,9412000,1.561,1587300
1763694529992,sz159920,11:08:48,1.557,2.934,0,0,1.557,1.556,15027600,1.555,13970300,1.554,11726800,1.553,6095100,1.552,4210000,1.557,2225900,1.558,9414100,1.559,8518400,1.560,9502000,1.561,1587300
1763694532981,sz159920,11:08:51,1.556,2.989,15000,23340,1.556,1.556,15027600,1.555,13951500,1.554,11726800,1.553,6095100,1.552,4210000,1.557,1492900,1.558,9444100,1.559,8518400,1.560,9502000,1.561,1587300
1763694535998,sz159920,11:08:54,1.556,3.017,18000,28008,1.556,1.556,15125200,1.555,13951500,1.554,11726800,1.553,6095100,1.552,4210000,1.557,922900,1.558,9444100,1.559,8518400,1.560,9502000,1.561,1587300
1763694538989,sz159920,11:08:57,1.556,2.992,0,0,1.556,1.556,15192700,1.555,13951500,1.554,11726800,1.553,6095100,1.552,4210000,1.557,1492900,1.558,9454100,1.559,8518400,1.560,9502000,1.561,1587300
1763694541987,sz159920,11:09:00,1.556,2.997,0,0,1.556,1.556,15192700,1.555,13951500,1.554,11510400,1.553,6095100,1.552,4210000,1.557,942900,1.558,8454100,1.559,8518400,1.560,9502000,1.561,1587300
1763694545079,sz159920,11:09:03,1.556,3.092,0,0,1.556,1.556,15192700,1.555,13951500,1.554,11435300,1.553,6095100,1.552,4210000,1.557,856200,1.558,8524100,1.559,8268400,1.560,9502000,1.561,1837300
1763694546117,sz159920,11:09:03,1.556,1.039,0,0,1.556,1.556,15192700,1.555,13951500,1.554,11435300,1.553,6095100,1.552,4210000,1.557,856200,1.558,8524100,1.559,8268400,1.560,9502000,1.561,1837300
1763694548000,sz159920,11:09:06,1.556,1.883,57000,88742,1.5569,1.556,15188700,1.555,13951500,1.554,11435300,1.553,6095100,1.552,4210000,1.557,836200,1.558,8524100,1.559,8268400,1.560,9502000,1.561,1837300
1763694554004,sz159920,11:09:12,1.557,6.004,836600,1302586,1.557,1.557,1976300,1.556,15191300,1.555,12806200,1.554,10704700,1.553,6024400,1.558,8662500,1.559,8269100,1.560,10190700,1.561,1907300,1.562,3076200
1763694557009,sz159920,11:09:15,1.557,3.005,5200,8096,1.557,1.557,73300,1.556,15191300,1.555,13796700,1.554,10640300,1.553,6024400,1.558,8662500,1.559,8204900,1.560,10254900,1.561,1907300,1.562,3076200
1763694560006,sz159920,11:09:18,1.557,2.997,10300,16037,1.557,1.557,778900,1.556,15201300,1.555,13856700,1.554,10550400,1.553,6024400,1.558,8562500,1.559,8204900,1.560,10257900,1.561,1907300,1.562,3076200
1763694563028,sz159920,11:09:21,1.557,3.022,118600,184660,1.557,1.557,676500,1.556,15390900,1.555,13876700,1.554,10640400,1.553,6024400,1.558,8652300,1.559,8205400,1.560,10257900,1.561,1907300,1.562,3076200
1763694565999,sz159920,11:09:24,1.557,2.971,0,0,1.557,1.557,676500,1.556,15380900,1.555,13876700,1.554,10640400,1.553,6024400,1.558,8611600,1.559,8205400,1.560,10257900,1.561,1907300,1.562,3076200
1763694569002,sz159920,11:09:27,1.557,3.003,8900,13863,1.5577,1.557,288000,1.556,15385900,1.555,13876700,1.554,10635400,1.553,6024400,1.558,8605200,1.559,8205400,1.560,10257900,1.561,1907300,1.562,3076200
1763694572564,sz159920,11:09:30,1.558,3.563,20100,31315,1.558,1.557,287900,1.556,15385900,1.555,13876700,1.554,10620400,1.553,6024400,1.558,8585200,1.559,8205400,1.560,10257900,1.561,1907300,1.562,3076200
1763694575490,sz159920,11:09:33,1.558,2.926,11100,17291,1.5578,1.557,285700,1.556,15390900,1.555,13876700,1.554,10620400,1.553,6024400,1.558,8631200,1.559,8205400,1.560,10257900,1.561,1907300,1.562,3076200
1763694578894,sz159920,11:09:36,1.557,3.403,412700,642587,1.557,1.556,15492800,1.555,13876700,1.554,10620400,1.553,6094400,1.552,4161300,1.557,100800,1.558,8381900,1.559,8205400,1.560,10257900,1.561,1837300
1763694580701,sz159920,11:09:39,1.556,1.807,40200,62571,1.5565,1.556,15472800,1.555,13812300,1.554,10684800,1.553,6094400,1.552,4161400,1.557,816400,1.558,8481900,1.559,8269600,1.560,10134400,1.561,1837300
1763694583971,sz159920,11:09:42,1.557,3.27,40200,62591,1.557,1.556,15472800,1.555,13812300,1.554,10684800,1.553,6094400,1.552,4161400,1.557,279200,1.558,8481900,1.559,8269600,1.560,10134400,1.561,1837300
1763694586901,sz159920,11:09:45,1.557,2.93,40000,62280,1.557,1.556,15483700,1.555,13812300,1.554,10684800,1.553,6094400,1.552,4161400,1.557,739200,1.558,8481900,1.559,8279600,1.560,10134400,1.561,1837300
1763694590547,sz159920,11:09:48,1.557,3.646,0,0,1.557,1.556,15530000,1.555,13812300,1.554,10691300,1.553,6095400,1.552,4161400,1.557,752200,1.558,8481900,1.559,8279600,1.560,10134400,1.561,1857300
1763694593223,sz159920,11:09:51,1.557,2.676,0,0,1.557,1.556,15633200,1.555,13812300,1.554,10691300,1.553,6095400,1.552,4161400,1.557,752200,1.558,8481900,1.559,8279600,1.560,10134400,1.561,1857300
1763694595786,sz159920,11:09:54,1.557,2.564,16400,25534,1.557,1.557,53000,1.556,15397400,1.555,13812300,1.554,10684300,1.553,6025400,1.558,8933600,1.559,8279600,1.560,10138800,1.561,1927300,1.562,3076200
1763694598506,sz159920,11:09:57,1.557,2.72,126600,197106,1.5569,1.557,136300,1.556,15387700,1.555,13876700,1.554,10609900,1.553,6025400,1.558,8792300,1.559,8215400,1.560,10203000,1.561,1927300,1.562,3076200
1763694601515,sz159920,11:10:00,1.558,3.009,3500,5452,1.558,1.557,203400,1.556,15387700,1.555,13876700,1.554,10609900,1.553,6035400,1.558,8788900,1.559,8215400,1.560,10203000,1.561,1927300,1.562,3076200
1763694604545,sz159920,11:10:03,1.558,3.03,9000,14018,1.5576,1.557,136000,1.556,15387700,1.555,13876700,1.554,10609900,1.553,6035400,1.558,9205800,1.559,8215400,1.560,10183000,1.561,1927300,1.562,3076200
1763694607521,sz159920,11:10:06,1.557,2.975,75500,117553,1.557,1.557,140500,1.556,15387700,1.555,13876700,1.554,10609900,1.553,6035400,1.558,9205800,1.559,8315400,1.560,10183000,1.561,1927300,1.562,3076200
1763694610663,sz159920,11:10:09,1.557,3.143,250900,390651,1.557,1.556,2635900,1.555,16102200,1.554,11407400,1.553,13105400,1.552,4161400,1.557,8432300,1.558,8779000,1.559,8501100,1.560,4596700,1.561,1607300
1763694614158,sz159920,11:10:12,1.557,3.495,0,0,1.557,1.556,3338900,1.555,16037800,1.554,11471800,1.553,13105400,1.552,4161400,1.557,8432300,1.558,8784000,1.559,8565300,1.560,4532500,1.561,1607300
1763694616958,sz159920,11:10:15,1.557,2.8,4000,6228,1.557,1.556,2382100,1.555,16037800,1.554,11471800,1.553,13104400,1.552,4161400,1.557,8478300,1.558,8785000,1.559,8565300,1.560,4532500,1.561,1607300
1763694622978,sz159920,11:10:18,1.557,6.021,0,0,1.557,1.556,2282400,1.555,16194200,1.554,11565800,1.553,13104400,1.552,4161400,1.557,8586100,1.558,8785000,1.559,8465300,1.560,4532500,1.561,1607300
1763694623172,sz159920,11:10:21,1.557,0.194,26400,41104,1.557,1.556,1982400,1.555,16206200,1.554,11565800,1.553,13104400,1.552,4161400,1.557,8559700,1.558,8785000,1.559,8465300,1.560,4532500,1.561,1607300
1763694626377,sz159920,11:10:24,1.557,3.205,0,0,1.557,1.556,1546900,1.555,16212200,1.554,11565800,1.553,13104400,1.552,4163400,1.557,8559700,1.558,8785000,1.559,8465300,1.560,4532500,1.561,1607300
1763694629346,sz159920,11:10:27,1.557,2.969,20300,31607,1.557,1.556,1550700,1.555,16214200,1.554,11565800,1.553,13104400,1.552,4163400,1.557,8539400,1.558,8785000,1.559,8465300,1.560,4532500,1.561,1607300
1763694631460,sz159920,11:10:30,1.557,2.114,23900,37212,1.557,1.556,1885400,1.555,16214200,1.554,11565800,1.553,13104600,1.552,4163400,1.557,8535500,1.558,8785000,1.559,8485300,1.560,4442600,1.561,1607300
1763694635333,sz159920,11:10:33,1.556,3.873,14200,22108,1.5569,1.556,1988600,1.555,16214200,1.554,11565800,1.553,13104600,1.552,4163400,1.557,8522700,1.558,8785000,1.559,8495300,1.560,4532600,1.561,1607300
1763694638366,sz159920,11:10:36,1.557,3.033,1000,1557,1.557,1.556,1408800,1.555,16214200,1.554,11565800,1.553,13194600,1.552,4163400,1.557,8763800,1.558,8992000,1.559,8495300,1.560,4442600,1.561,1607300
1763694640358,sz159920,11:10:39,1.557,1.993,5000,7785,1.557,1.556,1408800,1.555,16224200,1.554,11565800,1.553,13194600,1.552,4110900,1.557,8758800,1.558,8992000,1.559,8495300,1.560,4442600,1.561,1607300
1763694643382,sz159920,11:10:42,1.557,3.023,0,0,1.557,1.556,1494800,1.555,16224200,1.554,11565800,1.553,13194600,1.552,4110900,1.557,9758800,1.558,8992000,1.559,8495300,1.560,4442600,1.561,1607300
1763694647389,sz159920,11:10:45,1.556,4.008,131800,205080,1.556,1.556,1419600,1.555,16224200,1.554,11578600,1.553,13194600,1.552,4110900,1.557,9758800,1.558,8992000,1.559,8495300,1.560,4442600,1.561,1607300
1763694649358,sz159920,11:10:48,1.556,1.969,1900,2957,1.5566,1.556,1499500,1.555,16224200,1.554,11576500,1.553,13194600,1.552,4110900,1.557,8757600,1.558,8992000,1.559,8495300,1.560,4442700,1.561,1607300
1763694652396,sz159920,11:10:51,1.556,3.038,0,0,1.556,1.556,1500200,1.555,16224200,1.554,11586500,1.553,13233900,1.552,4110900,1.557,8757600,1.558,8992000,1.559,8495300,1.560,4442700,1.561,1607300
1763694656386,sz159920,11:10:54,1.557,3.991,1700,2645,1.5561,1.556,1498600,1.555,16224200,1.554,11586500,1.553,13233900,1.552,4110900,1.557,8757500,1.558,8992000,1.559,8495300,1.560,4402000,1.561,1607300
1763694658315,sz159920,11:10:57,1.556,1.929,40700,63329,1.556,1.556,1457900,1.555,16224200,1.554,11586500,1.553,13233900,1.552,4110900,1.557,8772500,1.558,8992000,1.559,8495300,1.560,4402000,1.561,1607300
1763694661404,sz159920,11:11:00,1.556,3.089,0,0,1.556,1.556,1560900,1.555,16229200,1.554,11586500,1.553,13233900,1.552,4110900,1.557,9772500,1.558,8992000,1.559,8495300,1.560,4402000,1.561,1607300
1763694664476,sz159920,11:11:03,1.556,3.072,20000,31120,1.556,1.556,1541200,1.555,16229200,1.554,11586500,1.553,13233900,1.552,4110900,1.557,9777000,1.558,8992000,1.559,8495300,1.560,4402000,1.561,1607300
1763694667445,sz159920,11:11:06,1.556,2.969,500,778,1.556,1.556,1560700,1.555,16229200,1.554,11586500,1.553,13233900,1.552,4110900,1.557,9777900,1.558,9042000,1.559,8475300,1.560,4402000,1.561,1607300
1763694670413,sz159920,11:11:09,1.556,2.968,593800,923952,1.556,1.555,11333200,1.554,11586500,1.553,13233900,1.552,4239900,1.551,3261100,1.556,4872700,1.557,9997400,1.558,8773500,1.559,4742300,1.560,4332000
1763694673907,sz159920,11:11:12,1.556,3.494,10500,16338,1.556,1.555,7193100,1.554,14292300,1.553,13984600,1.552,7239900,1.551,3320200,1.556,8015500,1.557,8886000,1.558,9043100,1.559,2081800,1.560,4082000
1763694676945,sz159920,11:11:15,1.556,3.037,10000,15560,1.556,1.555,2224400,1.554,14698100,1.553,14782100,1.552,11239900,1.551,3320200,1.556,8999100,1.557,8573400,1.558,8978800,1.559,2081800,1.560,4082000
1763694679866,sz159920,11:11:18,1.556,2.921,100,155,1.556,1.555,2224400,1.554,14914000,1.553,14782100,1.552,11239900,1.551,3320200,1.556,8999900,1.557,8628000,1.558,8985100,1.559,2081800,1.560,4082000
1763694682856,sz159920,11:11:21,1.556,2.99,0,0,1.556,1.555,2160200,1.554,14914000,1.553,15252800,1.552,11239900,1.551,3320200,1.556,9070900,1.557,8894600,1.558,8985100,1.559,2081800,1.560,4082000
1763694685908,sz159920,11:11:24,1.556,3.052,4800,7465,1.5554,1.555,861400,1.554,14914000,1.553,15723400,1.552,11239900,1.551,3320200,1.556,9069100,1.557,8921400,1.558,8985100,1.559,2081800,1.560,4082000
1763694688895,sz159920,11:11:27,1.556,2.987,500,778,1.556,1.555,1077200,1.554,14914000,1.553,15782200,1.552,11239900,1.551,3320200,1.556,9068600,1.557,8926400,1.558,8985100,1.559,1991800,1.560,4082000
1763694691880,sz159920,11:11:30,1.556,2.985,100,155,1.556,1.555,1132200,1.554,14941300,1.553,15782200,1.552,11239900,1.551,3320200,1.556,9068500,1.557,8948700,1.558,8985100,1.559,1981800,1.560,4082000
1763694694991,sz159920,11:11:33,1.556,3.111,0,0,1.556,1.555,1873700,1.554,15411600,1.553,15782200,1.552,11239900,1.551,3320200,1.556,9064500,1.557,9149600,1.558,8985100,1.559,1986800,1.560,4082000
1763694696128,sz159920,11:11:33,1.556,1.137,0,0,1.556,1.555,1873700,1.554,15411600,1.553,15782200,1.552,11239900,1.551,3320200,1.556,9064500,1.557,9149600,1.558,8985100,1.559,1986800,1.560,4082000
1763694697877,sz159920,11:11:36,1.556,1.748,3200,4979,1.556,1.555,834900,1.554,15881900,1.553,15782200,1.552,11239900,1.551,3320200,1.556,9061300,1.557,9149600,1.558,8985100,1.559,1986800,1.560,4082000
1763694700930,sz159920,11:11:39,1.556,3.054,4000,6221,1.5553,1.555,402400,1.554,16352200,1.553,15782200,1.552,11239900,1.551,3320200,1.556,10062300,1.557,9149600,1.558,8985100,1.559,1986800,1.560,4082000
1763694703864,sz159920,11:11:42,1.555,2.934,64800,100764,1.555,1.555,239100,1.554,16822500,1.553,15782200,1.552,11239900,1.551,3320200,1.556,10162300,1.557,8997500,1.558,8885100,1.559,1896800,1.560,4082000
1763694706887,sz159920,11:11:45,1.556,3.023,900,1400,1.556,1.555,329600,1.554,16941300,1.553,15782200,1.552,11239900,1.551,3320200,1.556,9161400,1.557,8997500,1.558,8985100,1.559,1986800,1.560,4082000
1763694709872,sz159920,11:11:48,1.556,2.985,0,0,1.556,1.555,248100,1.554,16976300,1.553,16252800,1.552,11239900,1.551,3320200,1.556,9161400,1.557,8997500,1.558,8985100,1.559,1896800,1.560,4082000
1763694713760,sz159920,11:11:51,1.556,3.888,0,0,1.556,1.555,788900,1.554,16976300,1.553,16723400,1.552,11329900,1.551,3320200,1.556,9256400,1.557,8936100,1.558,8985100,1.559,1896800,1.560,4082000
1763694715899,sz159920,11:11:54,1.555,2.139,30300,47116,1.555,1.555,258600,1.554,16976300,1.553,17200800,1.552,11329900,1.551,3320200,1.556,9256400,1.557,8936100,1.558,8985100,1.559,1896800,1.560,4082000
1763694718906,sz159920,11:11:57,1.555,3.007,0,0,1.555,1.555,348600,1.554,16976300,1.553,17789000,1.552,11239900,1.551,3320200,1.556,9389100,1.557,8938100,1.558,9039700,1.559,1986800,1.560,4082000
1763694721883,sz159920,11:12:00,1.556,2.977,1300,2022,1.556,1.555,258600,1.554,16986300,1.553,17789000,1.552,11329900,1.551,3320200,1.556,9438200,1.557,8938100,1.558,9039700,1.559,1896800,1.560,4082000
1763694725003,sz159920,11:12:03,1.555,3.119,314700,489358,1.555,1.554,14271700,1.553,17789700,1.552,11826200,1.551,3390200,1.550,3159900,1.555,4140400,1.556,10161600,1.557,8417900,1.558,5306700,1.559,1826100
1763694727874,sz159920,11:12:06,1.555,2.871,0,0,1.555,1.554,4971700,1.553,19960800,1.552,12047300,1.551,10390200,1.550,3159900,1.555,8532000,1.556,8825100,1.557,8579800,1.558,2656200,1.559,1576100
1763694730905,sz159920,11:12:09,1.555,3.031,0,0,1.555,1.554,4975500,1.553,19960800,1.552,12047300,1.551,10390200,1.550,3159900,1.555,8534700,1.556,8825100,1.557,8579800,1.558,2656200,1.559,1566100
1763694733885,sz159920,11:12:12,1.555,2.981,500,777,1.555,1.554,4948200,1.553,20025300,1.552,11982800,1.551,10390200,1.550,3159900,1.555,7945200,1.556,8770700,1.557,8644100,1.558,2656200,1.559,1566100
1763694736985,sz159920,11:12:15,1.555,3.1,10000,15550,1.555,1.554,4913200,1.553,19960800,1.552,12047300,1.551,10390200,1.550,3159900,1.555,8521500,1.556,8835100,1.557,8579800,1.558,2656200,1.559,1566100
1763694739915,sz159920,11:12:18,1.555,2.93,15500,24099,1.5548,1.554,4910500,1.553,19988100,1.552,12048300,1.551,10390200,1.550,3159900,1.555,8508700,1.556,8835100,1.557,8579800,1.558,2656200,1.559,1566100
1763694742926,sz159920,11:12:21,1.554,3.011,600,932,1.554,1.554,4844900,1.553,19988100,1.552,12048300,1.551,10390200,1.550,3159900,1.555,8508700,1.556,8835100,1.557,8579800,1.558,2483900,1.559,1566100
1763694745900,sz159920,11:12:24,1.555,2.974,200,311,1.555,1.554,4846900,1.553,19988100,1.552,12048300,1.551,10480200,1.550,3159900,1.555,8598500,1.556,8910300,1.557,8579800,1.558,2483900,1.559,1566100
1763694748914,sz159920,11:12:27,1.555,3.014,50000,77750,1.555,1.554,4013900,1.553,19988100,1.552,12881300,1.551,10480200,1.550,3159900,1.555,8648500,1.556,8885200,1.557,8479800,1.558,2483900,1.559,1546100
1763694751888,sz159920,11:12:30,1.555,2.974,20000,31100,1.555,1.554,4746900,1.553,19998100,1.552,12881300,1.551,10480200,1.550,3159900,1.555,8653600,1.556,8885200,1.557,8425700,1.558,2483900,1.559,1546100
1763694754957,sz159920,11:12:33,1.555,3.069,0,0,1.555,1.554,4751900,1.553,19998100,1.552,12881300,1.551,10480200,1.550,3160900,1.555,8653600,1.556,8885200,1.557,8425700,1.558,2483900,1.559,1546100
1763694757888,sz159920,11:12:36,1.554,2.932,18700,29059,1.554,1.554,4070400,1.553,19998100,1.552,12881300,1.551,10480200,1.550,3160900,1.555,8653600,1.556,8885200,1.557,8486400,1.558,2389400,1.559,1546100
1763694760947,sz159920,11:12:39,1.554,3.059,6400,9945,1.554,1.554,4640500,1.553,19998100,1.552,12881300,1.551,10480200,1.550,3160900,1.555,8653600,1.556,8885200,1.557,8486400,1.558,2389400,1.559,1546100
1763694763878,sz159920,11:12:42,1.554,2.931,0,0,1.554,1.554,3907500,1.553,19998100,1.552,12681300,1.551,10480200,1.550,3162900,1.555,8653600,1.556,8878400,1.557,8486400,1.558,2389400,1.559,1552300
1763694766085,sz159920,11:12:42,1.554,2.207,0,0,1.554,1.554,3907500,1.553,19998100,1.552,12681300,1.551,10480200,1.550,3162900,1.555,8653600,1.556,8878400,1.557,8486400,1.558,2389400,1.559,1552300
1763694766886,sz159920,11:12:45,1.554,0.801,0,0,1.554,1.554,3964700,1.553,20154700,1.552,12681300,1.551,10562700,1.550,3162900,1.555,8656600,1.556,8878400,1.557,8486400,1.558,2389400,1.559,1552300
1763694769892,sz159920,11:12:48,1.555,3.006,12800,19904,1.555,1.554,3964700,1.553,20154700,1.552,12681300,1.551,10562700,1.550,3162900,1.555,8648800,1.556,8878400,1.557,8486400,1.558,2389400,1.559,1552300
1763694772927,sz159920,11:12:51,1.555,3.035,0,0,1.555,1.554,3974700,1.553,20154700,1.552,12681300,1.551,10562700,1.550,3162900,1.555,9655600,1.556,8878400,1.557,8486400,1.558,2389400,1.559,1552300
1763694775902,sz159920,11:12:54,1.555,2.974,0,0,1.555,1.554,404700,1.553,20154500,1.552,12681300,1.551,10562700,1.550,3162900,1.555,9655600,1.556,8878400,1.557,8486400,1.558,2389400,1.559,1552300
1763694778920,sz159920,11:12:57,1.555,3.019,0,0,1.555,1.554,405600,1.553,19373600,1.552,13152200,1.551,10562700,1.550,3162900,1.555,9655600,1.556,8878400,1.557,8486400,1.558,2389400,1.559,1552300
1763694781915,sz159920,11:13:00,1.554,2.995,405600,630302,1.554,1.553,18376200,1.552,13626300,1.551,10560300,1.550,3232900,1.549,2477300,1.554,30000,1.555,9223300,1.556,8820200,1.557,7755800,1.558,2397600
1763694784910,sz159920,11:13:03,1.554,2.994,52900,82206,1.554,1.553,17899500,1.552,14503500,1.551,11311200,1.550,3227900,1.549,2477300,1.554,901800,1.555,9366500,1.556,8384600,1.557,7691400,1.558,2397600
1763694787918,sz159920,11:13:06,1.554,3.008,0,0,1.554,1.553,10313200,1.552,14974400,1.551,11311200,1.550,10227900,1.549,2472300,1.554,7058100,1.555,9366500,1.556,8168700,1.557,2082800,1.558,2397600
1763694790950,sz159920,11:13:09,1.554,3.032,100,155,1.554,1.553,10313200,1.552,15445300,1.551,11311200,1.550,10227900,1.549,2472300,1.554,7650600,1.555,9273000,1.556,8168700,1.557,2082800,1.558,2397600
1763694793918,sz159920,11:13:12,1.554,2.967,0,0,1.554,1.553,10223200,1.552,15619900,1.551,11311200,1.550,10319900,1.549,2472300,1.554,8564300,1.555,8565200,1.556,8166700,1.557,1992800,1.558,2397600
1763694796991,sz159920,11:13:15,1.554,3.074,0,0,1.554,1.553,10223200,1.552,15619900,1.551,11311200,1.550,10319900,1.549,2472300,1.554,7856200,1.555,9273300,1.556,8416700,1.557,1992800,1.558,2147600
1763694799892,sz159920,11:13:18,1.554,2.9,0,0,1.554,1.553,9498200,1.552,15619900,1.551,12044200,1.550,10319900,1.549,2472300,1.554,8564300,1.555,8565200,1.556,8416700,1.557,1988300,1.558,2147600
1763694802905,sz159920,11:13:21,1.554,3.014,5100,7925,1.554,1.553,7941200,1.552,15555400,1.551,12109100,1.550,10320900,1.549,2472300,1.554,7264800,1.555,8629600,1.556,8352300,1.557,2008300,1.558,2147300
1763694805924,sz159920,11:13:24,1.554,3.018,0,0,1.554,1.553,10084600,1.552,15619900,1.551,12044500,1.550,10320900,1.549,2472300,1.554,7860100,1.555,9249200,1.556,8416700,1.557,2008300,1.558,2147300
1763694808922,sz159920,11:13:27,1.553,2.999,12400,19257,1.553,1.553,10072700,1.552,15776600,1.551,12044500,1.550,10320900,1.549,2472300,1.554,7884700,1.555,9249200,1.556,8416700,1.557,2008300,1.558,2147300
1763694811460,sz159920,11:13:30,1.553,2.538,10100,15685,1.553,1.553,17649500,1.552,15776600,1.551,12044500,1.550,3320900,1.549,2472300,1.554,4921700,1.555,9625900,1.556,8416700,1.557,4008300,1.558,2140000
1763694814405,sz159920,11:13:33,1.554,2.945,1100,1709,1.554,1.553,19779600,1.552,15776600,1.551,12044500,1.550,3321900,1.549,2472300,1.554,617600,1.555,9625900,1.556,8416700,1.557,7008300,1.558,2140000
1763694817472,sz159920,11:13:36,1.554,3.067,182200,283138,1.554,1.553,19779600,1.552,15776600,1.551,12044500,1.550,3231900,1.549,2472300,1.554,345400,1.555,9622900,1.556,8166700,1.557,7008300,1.558,2390000
1763694820441,sz159920,11:13:39,1.553,2.969,20700,32167,1.554,1.553,19771100,1.552,15801200,1.551,12044500,1.550,3321900,1.549,2472500,1.554,415400,1.555,9622900,1.556,8166700,1.557,7008300,1.558,2410000
1763694823659,sz159920,11:13:42,1.554,3.218,34100,52991,1.554,1.553,19771100,1.552,15801200,1.551,12044500,1.550,3321900,1.549,2472500,1.554,381300,1.555,9698300,1.556,8166700,1.557,7023300,1.558,2410000
1763694826790,sz159920,11:13:45,1.554,3.131,0,0,1.554,1.553,19771100,1.552,15801400,1.551,12044500,1.550,3321900,1.549,2472500,1.554,384300,1.555,8698300,1.556,8166700,1.557,7023300,1.558,2410000
1763694829915,sz159920,11:13:48,1.554,3.126,0,0,1.554,1.553,19871100,1.552,15644700,1.551,11944500,1.550,3321900,1.549,2472500,1.554,384300,1.555,8414900,1.556,8166700,1.557,7023300,1.558,2410000
1763694832934,sz159920,11:13:51,1.554,3.019,445800,692773,1.554,1.554,4528500,1.553,17661100,1.552,15644700,1.551,11211500,1.550,3161900,1.555,8197500,1.556,8166700,1.557,7113300,1.558,2480000,1.559,1552300
1763694835942,sz159920,11:13:54,1.554,3.008,0,0,1.554,1.554,4234000,1.553,17817700,1.552,15709300,1.551,11146900,1.550,3161900,1.555,8905600,1.556,8102300,1.557,7177700,1.558,2480000,1.559,1552300
1763694838931,sz159920,11:13:57,1.554,2.989,2500,3885,1.554,1.554,1198500,1.553,20117700,1.552,15709300,1.551,11146900,1.550,3161900,1.555,8905600,1.556,8105300,1.557,7177700,1.558,2480000,1.559,1552300
1763694839093,sz159920,11:13:57,1.554,0.162,0,0,1.554,1.554,1198500,1.553,20117700,1.552,15709300,1.551,11146900,1.550,3161900,1.555,8905600,1.556,8105300,1.557,7177700,1.558,2480000,1.559,1552300
1763694841921,sz159920,11:14:00,1.554,2.828,2000,3108,1.554,1.554,4232900,1.553,17817700,1.552,15709300,1.551,11146900,1.550,3161900,1.555,8197500,1.556,8813400,1.557,7167700,1.558,2480000,1.559,1552300
1763694844982,sz159920,11:14:03,1.554,3.061,0,0,1.554,1.554,4720900,1.553,17817700,1.552,15709300,1.551,11146900,1.550,3171900,1.555,8197500,1.556,8813400,1.557,7167700,1.558,2480000,1.559,1552300
1763694847926,sz159920,11:14:06,1.554,2.944,0,0,1.554,1.554,1777900,1.553,20122200,1.552,15719300,1.551,11056900,1.550,3171900,1.555,8815600,1.556,8105300,1.557,7167700,1.558,2480000,1.559,1552300
1763694850906,sz159920,11:14:09,1.554,2.98,58700,91219,1.554,1.554,1719200,1.553,17842200,1.552,15742300,1.551,11146900,1.550,3171900,1.555,8905600,1.556,8105300,1.557,7167700,1.558,2480000,1.559,1552300
1763694853921,sz159920,11:14:12,1.554,3.015,0,0,1.554,1.554,1719200,1.553,20142200,1.552,15742300,1.551,11146900,1.550,3176900,1.555,8905600,1.556,8105300,1.557,7167700,1.558,2480000,1.559,1552300
1763694857101,sz159920,11:14:15,1.554,3.18,33000,51282,1.554,1.554,1686200,1.553,20142200,1.552,15735500,1.551,11146900,1.550,3176900,1.555,9190100,1.556,8105300,1.557,7167700,1.558,2480000,1.559,1552300
1763694859558,sz159920,11:14:18,1.554,2.457,0,0,1.554,1.554,1686200,1.553,20170900,1.552,15735500,1.551,11146900,1.550,3176900,1.555,9189100,1.556,8105300,1.557,7167700,1.558,2480000,1.559,1552300
1763694862561,sz159920,11:14:21,1.555,3.003,93800,145765,1.554,1.554,1292500,1.553,20170900,1.552,15735500,1.551,11147000,1.550,3176900,1.555,9189000,1.556,8105300,1.557,7167700,1.558,2480000,1.559,1552300
1763694865600,sz159920,11:14:24,1.555,3.039,0,0,1.555,1.554,4325500,1.553,17870900,1.552,15735500,1.551,11147000,1.550,3176900,1.555,8480900,1.556,8813400,1.557,7177700,1.558,2480000,1.559,1552300
1763694869035,sz159920,11:14:27,1.554,3.435,3500,5439,1.554,1.554,4322000,1.553,17870700,1.552,15735500,1.551,11147000,1.550,3176900,1.555,8480900,1.556,8813400,1.557,7177700,1.558,2480000,1.559,1552300
1763694872153,sz159920,11:14:30,1.554,3.118,100000,155400,1.554,1.554,8314000,1.553,17935200,1.552,15671000,1.551,6490700,1.550,3176900,1.555,7860200,1.556,8749000,1.557,7828300,1.558,2570000,1.559,1552300
1763694875122,sz159920,11:14:33,1.554,2.969,0,0,1.554,1.554,1191400,1.553,20170700,1.552,15738500,1.551,10580700,1.550,3176900,1.555,9244600,1.556,8105300,1.557,7764000,1.558,2480000,1.559,1552300
