symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5
sz159920,13:54:57,1763963701937,13:56:01,1763963701366,1.583,1.5886,-0.3525,25733.51,0,0,1.583,1.006,1.583,702700,1.582,16266500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12386900,1.585,11086900,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:00,1763963702931,13:56:02,1763963702352,1.583,1.5886,-0.3525,25732.79,0,0,1.583,0.994,1.583,803200,1.582,16266500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12386900,1.585,11086900,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:00,1763963703932,13:56:03,1763963703671,1.583,1.5886,-0.3525,25732.79,0,0,1.583,1.001,1.583,803200,1.582,16266500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12386900,1.585,11086900,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:03,1763963704933,13:56:04,1763963704386,1.583,1.5886,-0.3525,25733.17,0,0,1.583,1.002,1.583,6700000,1.582,15649500,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6386900,1.585,11087400,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:03,1763963705945,13:56:05,1763963705717,1.583,1.5886,-0.3525,25733.17,0,0,1.583,1.012,1.583,6700000,1.582,15649500,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6386900,1.585,11087400,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:03,1763963706952,13:56:06,1763963706376,1.583,1.5886,-0.3525,25730.31,0,0,1.583,1.007,1.583,6700000,1.582,15649500,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6386900,1.585,11087400,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:06,1763963707948,13:56:07,1763963707867,1.583,1.5885,-0.3462,25730.31,0,0,1.583,0.996,1.583,9000000,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3703900,1.584,3462400,1.585,13324200,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:06,1763963708950,13:56:08,1763963708483,1.583,1.5885,-0.3462,25735.86,0,0,1.583,1.002,1.583,9000000,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3703900,1.584,3462400,1.585,13324200,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:06,1763963709954,13:56:09,1763963709325,1.583,1.5885,-0.3462,25735.86,0,0,1.583,1.004,1.583,9000000,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3703900,1.584,3462400,1.585,13324200,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:06,1763963710955,13:56:10,1763963710381,1.583,1.5885,-0.3462,25734.16,0,0,1.583,1.002,1.583,9000000,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3703900,1.584,3462400,1.585,13324200,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:09,1763963711960,13:56:11,1763963711349,1.583,1.5885,-0.3462,25734.16,0,0,1.583,1.005,1.583,5939000,1.582,15576200,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6386900,1.585,11087400,1.586,11288800,1.587,8054900,1.588,1462100
sz159920,13:55:09,1763963712956,13:56:12,1763963712381,1.583,1.5885,-0.3462,25734.01,0,0,1.583,0.997,1.583,5939000,1.582,15576200,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6386900,1.585,11087400,1.586,11288800,1.587,8054900,1.588,1462100
sz159920,13:55:12,1763963713971,13:56:13,1763963713397,1.583,1.5885,-0.3462,25734.01,0,0,1.583,1.014,1.583,808200,1.582,16256500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12386900,1.585,11087400,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:12,1763963714957,13:56:14,1763963714422,1.583,1.5885,-0.3462,25736.81,0,0,1.583,0.986,1.583,808200,1.582,16256500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12386900,1.585,11087400,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:12,1763963715971,13:56:15,1763963715345,1.583,1.5885,-0.3462,25736.81,0,0,1.583,1.014,1.583,808200,1.582,16256500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12386900,1.585,11087400,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:12,1763963716970,13:56:16,1763963716498,1.583,1.5885,-0.3462,25736.37,0,0,1.583,0.999,1.583,808200,1.582,16256500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12386900,1.585,11087400,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:15,1763963717977,13:56:17,1763963717323,1.584,1.5885,-0.2833,25736.37,31700,50208,1.5838,1.007,1.583,803600,1.582,16256500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12363000,1.585,11087400,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:15,1763963718981,13:56:18,1763963718718,1.584,1.5885,-0.2833,25735.88,0,0,1.584,1.004,1.583,803600,1.582,16256500,1.581,10746100,1.580,10214100,1.579,3703900,1.584,12363000,1.585,11087400,1.586,11288800,1.587,2054900,1.588,1462100
sz159920,13:55:18,1763963719976,13:56:19,1763963719335,1.584,1.5885,-0.2833,25735.88,0,0,1.584,0.995,1.583,5553900,1.582,15576200,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6363000,1.585,11087400,1.586,11288800,1.587,8054900,1.588,1462100
sz159920,13:55:18,1763963720972,13:56:20,1763963720814,1.584,1.5885,-0.2833,25738.84,0,0,1.584,0.996,1.583,5553900,1.582,15576200,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6363000,1.585,11087400,1.586,11288800,1.587,8054900,1.588,1462100
sz159920,13:55:18,1763963721988,13:56:21,1763963721333,1.584,1.5885,-0.2833,25738.84,0,0,1.584,1.016,1.583,5553900,1.582,15576200,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6363000,1.585,11087400,1.586,11288800,1.587,8054900,1.588,1462100
sz159920,13:55:18,1763963722985,13:56:22,1763963722965,1.584,1.5885,-0.2833,25738.44,0,0,1.584,0.997,1.583,5553900,1.582,15576200,1.581,10746100,1.580,6214100,1.579,3703900,1.584,6363000,1.585,11087400,1.586,11288800,1.587,8054900,1.588,1462100
sz159920,13:55:21,1763963723992,13:56:23,1763963723329,1.584,1.5887,-0.2958,25738.44,0,0,1.584,1.007,1.583,6961600,1.582,15639500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,6371700,1.585,11024200,1.586,11352000,1.587,5054900,1.588,1462100
sz159920,13:55:21,1763963724992,13:56:24,1763963724422,1.584,1.5887,-0.2958,25736.2,0,0,1.584,0.999,1.583,6961600,1.582,15639500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,6371700,1.585,11024200,1.586,11352000,1.587,5054900,1.588,1462100
sz159920,13:55:24,1763963725996,13:56:25,1763963725333,1.584,1.5887,-0.2958,25736.2,0,0,1.584,1.004,1.583,9261600,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,4031900,1.585,13319300,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:24,1763963726991,13:56:26,1763963726403,1.584,1.5887,-0.2958,25736.32,0,0,1.584,0.995,1.583,9261600,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,4031900,1.585,13319300,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:24,1763963728003,13:56:27,1763963727332,1.584,1.5887,-0.2958,25736.32,0,0,1.584,1.012,1.583,9261600,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,4031900,1.585,13319300,1.586,11352000,1.587,8054900,1.588,1462100
sz159920,13:55:27,1763963729011,13:56:28,1763963728403,1.584,1.5887,-0.2958,25735.21,1100,1743,1.5845,1.008,1.583,9846100,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,3057600,1.585,13319300,1.586,11102000,1.587,8054900,1.588,1712100
sz159920,13:55:27,1763963729990,13:56:29,1763963729430,1.584,1.5887,-0.2958,25735.21,0,0,1.584,0.979,1.583,9846100,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,3057600,1.585,13319300,1.586,11102000,1.587,8054900,1.588,1712100
sz159920,13:55:27,1763963731010,13:56:30,1763963730376,1.584,1.5887,-0.2958,25735.09,0,0,1.584,1.021,1.583,9846100,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,3057600,1.585,13319300,1.586,11102000,1.587,8054900,1.588,1712100
sz159920,13:55:27,1763963732021,13:56:31,1763963731603,1.584,1.5887,-0.2958,25735.09,0,0,1.584,1.011,1.583,9846100,1.582,13339500,1.581,10682700,1.580,6214100,1.579,3698900,1.584,3057600,1.585,13319300,1.586,11102000,1.587,8054900,1.588,1712100
sz159920,13:55:30,1763963733002,13:56:32,1763963732444,1.584,1.5887,-0.2958,25736.39,0,0,1.584,0.98,1.583,13846100,1.582,13290400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446700,1.585,13283600,1.586,11732400,1.587,8435400,1.588,2092600
sz159920,13:55:30,1763963734011,13:56:33,1763963733774,1.584,1.5887,-0.2958,25736.39,0,0,1.584,1.01,1.583,13846100,1.582,13290400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446700,1.585,13283600,1.586,11732400,1.587,8435400,1.588,2092600
sz159920,13:55:33,1763963735026,13:56:34,1763963734348,1.584,1.5887,-0.2958,25736.77,0,0,1.584,1.014,1.583,14096100,1.582,12990400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446700,1.585,13283600,1.586,11832400,1.587,8435400,1.588,2092600
sz159920,13:55:33,1763963736015,13:56:35,1763963735924,1.584,1.5887,-0.2958,25736.77,0,0,1.584,0.99,1.583,14096100,1.582,12990400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446700,1.585,13283600,1.586,11832400,1.587,8435400,1.588,2092600
sz159920,13:55:33,1763963737039,13:56:36,1763963736380,1.584,1.5887,-0.2958,25737.5,0,0,1.584,1.024,1.583,14096100,1.582,12990400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446700,1.585,13283600,1.586,11832400,1.587,8435400,1.588,2092600
sz159920,13:55:36,1763963738021,13:56:37,1763963737359,1.584,1.5887,-0.2958,25737.5,500,792,1.584,0.982,1.583,14096100,1.582,12990400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446200,1.585,13283600,1.586,11832400,1.587,8535400,1.588,2092600
sz159920,13:55:36,1763963739015,13:56:38,1763963738385,1.584,1.5887,-0.2958,25738.58,0,0,1.584,0.995,1.583,14096100,1.582,12990400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446200,1.585,13283600,1.586,11832400,1.587,8535400,1.588,2092600
sz159920,13:55:36,1763963740025,13:56:39,1763963739404,1.584,1.5887,-0.2958,25738.58,0,0,1.584,1.01,1.583,14096100,1.582,12990400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446200,1.585,13283600,1.586,11832400,1.587,8535400,1.588,2092600
sz159920,13:55:36,1763963741036,13:56:40,1763963740386,1.584,1.5887,-0.2958,25740.92,0,0,1.584,1.01,1.583,14096100,1.582,12990400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446200,1.585,13283600,1.586,11832400,1.587,8535400,1.588,2092600
sz159920,13:55:36,1763963742030,13:56:41,1763963741352,1.584,1.5887,-0.2958,25740.92,0,0,1.584,0.994,1.583,14096100,1.582,12990400,1.581,10682700,1.580,3214100,1.579,3698900,1.584,1446200,1.585,13283600,1.586,11832400,1.587,8535400,1.588,2092600
sz159920,13:55:39,1763963743038,13:56:42,1763963742481,1.584,1.5887,-0.2958,25746.1,0,0,1.584,1.008,1.583,14196100,1.582,12750200,1.581,10582700,1.580,3214100,1.579,3698900,1.584,1446200,1.585,12283600,1.586,11832400,1.587,8535400,1.588,2092600
sz159920,13:55:42,1763963744034,13:56:43,1763963743334,1.584,1.5887,-0.2958,25746.1,1451200,2298701,1.584,0.996,1.584,1801700,1.583,9908000,1.582,8710800,1.581,6482700,1.580,2550900,1.585,6286200,1.586,8835600,1.587,5625400,1.588,5162600,1.589,1278400
sz159920,13:55:42,1763963745032,13:56:44,1763963744517,1.584,1.5887,-0.2958,25743.14,0,0,1.584,0.998,1.584,1801700,1.583,9908000,1.582,8710800,1.581,6482700,1.580,2550900,1.585,6286200,1.586,8835600,1.587,5625400,1.588,5162600,1.589,1278400
sz159920,13:55:42,1763963746040,13:56:45,1763963745333,1.584,1.5887,-0.2958,25743.14,0,0,1.584,1.008,1.584,1801700,1.583,9908000,1.582,8710800,1.581,6482700,1.580,2550900,1.585,6286200,1.586,8835600,1.587,5625400,1.588,5162600,1.589,1278400
sz159920,13:55:45,1763963747036,13:56:46,1763963746779,1.584,1.5887,-0.2958,25746.79,200,316,1.58,0.997,1.584,1801500,1.583,9908000,1.582,8774200,1.581,6329300,1.580,2550900,1.585,6196200,1.586,8772400,1.587,5688600,1.588,5162600,1.589,1278400
sz159920,13:55:45,1763963748051,13:56:47,1763963747333,1.584,1.5887,-0.2958,25746.79,0,0,1.584,1.014,1.584,1801500,1.583,9908000,1.582,8774200,1.581,6329300,1.580,2550900,1.585,6196200,1.586,8772400,1.587,5688600,1.588,5162600,1.589,1278400
sz159920,13:55:45,1763963749079,13:56:48,1763963748838,1.584,1.5887,-0.2958,25743.93,0,0,1.584,1.028,1.584,1801500,1.583,9908000,1.582,8774200,1.581,6329300,1.580,2550900,1.585,6196200,1.586,8772400,1.587,5688600,1.588,5162600,1.589,1278400
sz159920,13:55:48,1763963750052,13:56:49,1763963749339,1.584,1.5887,-0.2958,25743.93,40100,63519,1.584,0.974,1.584,5176200,1.583,14617700,1.582,12774200,1.581,6419300,1.580,2550900,1.585,6286200,1.586,11772400,1.587,8688600,1.588,8162600,1.589,1278400
sz159920,13:55:48,1763963751052,13:56:50,1763963751029,1.584,1.5887,-0.2958,25744.27,0,0,1.584,0.999,1.584,5176200,1.583,14617700,1.582,12774200,1.581,6419300,1.580,2550900,1.585,6286200,1.586,11772400,1.587,8688600,1.588,8162600,1.589,1278400
sz159920,13:55:48,1763963752058,13:56:51,1763963751325,1.584,1.5887,-0.2958,25744.27,0,0,1.584,1.006,1.584,5176200,1.583,14617700,1.582,12774200,1.581,6419300,1.580,2550900,1.585,6286200,1.586,11772400,1.587,8688600,1.588,8162600,1.589,1278400
sz159920,13:55:51,1763963753053,13:56:52,1763963752490,1.584,1.5889,-0.3084,25747.81,100,158,1.58,0.996,1.584,5861500,1.583,14187400,1.582,12623400,1.581,6419300,1.580,2549700,1.585,6286200,1.586,11772400,1.587,8688600,1.588,8162600,1.589,1278400
sz159920,13:55:51,1763963754067,13:56:52,1763963753154,1.584,1.5889,-0.3084,25747.81,0,0,1.584,1.014,1.584,5861500,1.583,14187400,1.582,12623400,1.581,6419300,1.580,2549700,1.585,6286200,1.586,11772400,1.587,8688600,1.588,8162600,1.589,1278400
sz159920,13:55:51,1763963755067,13:56:54,1763963754471,1.584,1.5889,-0.3084,25750.51,0,0,1.584,1.001,1.584,5861500,1.583,14187400,1.582,12623400,1.581,6419300,1.580,2549700,1.585,6286200,1.586,11772400,1.587,8688600,1.588,8162600,1.589,1278400
sz159920,13:55:54,1763963756058,13:56:54,1763963755381,1.584,1.5889,-0.3084,25750.51,0,0,1.584,0.991,1.584,9393000,1.583,11950700,1.582,12560100,1.581,6329300,1.580,2549700,1.585,3209100,1.586,14009200,1.587,9336200,1.588,8252600,1.589,1278400
sz159920,13:55:54,1763963757066,13:56:56,1763963756405,1.584,1.5889,-0.3084,25749.68,0,0,1.584,1.008,1.584,9393000,1.583,11950700,1.582,12560100,1.581,6329300,1.580,2549700,1.585,3209100,1.586,14009200,1.587,9336200,1.588,8252600,1.589,1278400
sz159920,13:55:54,1763963758073,13:56:57,1763963757475,1.584,1.5889,-0.3084,25749.68,0,0,1.584,1.007,1.584,9393000,1.583,11950700,1.582,12560100,1.581,6329300,1.580,2549700,1.585,3209100,1.586,14009200,1.587,9336200,1.588,8252600,1.589,1278400
sz159920,13:55:54,1763963759074,13:56:58,1763963758496,1.584,1.5889,-0.3084,25751.89,0,0,1.584,1.001,1.584,9393000,1.583,11950700,1.582,12560100,1.581,6329300,1.580,2549700,1.585,3209100,1.586,14009200,1.587,9336200,1.588,8252600,1.589,1278400
sz159920,13:55:57,1763963760071,13:56:59,1763963759681,1.584,1.5889,-0.3084,25751.89,0,0,1.584,0.997,1.584,14194400,1.583,11950700,1.582,12560100,1.581,2744800,1.580,2549700,1.585,2848100,1.586,13909200,1.587,9186200,1.588,8733100,1.589,1908900
sz159920,13:55:57,1763963761099,13:57:00,1763963760476,1.584,1.5889,-0.3084,25753.55,0,0,1.584,1.027,1.584,14194400,1.583,11950700,1.582,12560100,1.581,2744800,1.580,2549700,1.585,2848100,1.586,13909200,1.587,9186200,1.588,8733100,1.589,1908900
sz159920,13:55:57,1763963762077,13:57:01,1763963761933,1.584,1.5889,-0.3084,25753.55,0,0,1.584,0.978,1.584,14194400,1.583,11950700,1.582,12560100,1.581,2744800,1.580,2549700,1.585,2848100,1.586,13909200,1.587,9186200,1.588,8733100,1.589,1908900
sz159920,13:56:00,1763963763091,13:57:02,1763963762384,1.585,1.5889,-0.2455,25753.22,400,634,1.585,1.013,1.584,10294900,1.583,11960700,1.582,12460100,1.581,5741400,1.580,2960200,1.585,3233200,1.586,14011800,1.587,9916600,1.588,8733100,1.589,1528400
sz159920,13:56:00,1763963764078,13:57:03,1763963763953,1.585,1.5889,-0.2455,25753.22,0,0,1.585,0.988,1.584,10294900,1.583,11960700,1.582,12460100,1.581,5741400,1.580,2960200,1.585,3233200,1.586,14011800,1.587,9916600,1.588,8733100,1.589,1528400
sz159920,13:56:00,1763963765091,13:57:04,1763963764388,1.585,1.5889,-0.2455,25751.85,0,0,1.585,1.013,1.584,10294900,1.583,11960700,1.582,12460100,1.581,5741400,1.580,2960200,1.585,3233200,1.586,14011800,1.587,9916600,1.588,8733100,1.589,1528400
sz159920,13:56:03,1763963766088,13:57:05,1763963765416,1.584,1.5889,-0.3084,25751.85,89000,140976,1.584,0.997,1.584,9573900,1.583,11965700,1.582,12510100,1.581,5741400,1.580,2960200,1.585,3253100,1.586,14011800,1.587,9917600,1.588,8733100,1.589,1528400
sz159920,13:56:03,1763963767095,13:57:06,1763963766431,1.584,1.5889,-0.3084,25753.78,0,0,1.584,1.008,1.584,9573900,1.583,11965700,1.582,12510100,1.581,5741400,1.580,2960200,1.585,3253100,1.586,14011800,1.587,9917600,1.588,8733100,1.589,1528400
sz159920,13:56:03,1763963768096,13:57:07,1763963767362,1.584,1.5889,-0.3084,25753.78,0,0,1.584,1.0,1.584,9573900,1.583,11965700,1.582,12510100,1.581,5741400,1.580,2960200,1.585,3253100,1.586,14011800,1.587,9917600,1.588,8733100,1.589,1528400
sz159920,13:56:06,1763963769092,13:57:08,1763963768383,1.584,1.5897,-0.3586,25753.63,106200,168326,1.585,0.996,1.584,10207400,1.583,12070200,1.582,12460100,1.581,5741400,1.580,2960200,1.585,2929500,1.586,14011800,1.587,9919600,1.588,8733100,1.589,1530400
sz159920,13:56:06,1763963770092,13:57:09,1763963769358,1.584,1.5897,-0.3586,25753.63,0,0,1.584,1.001,1.584,10207400,1.583,12070200,1.582,12460100,1.581,5741400,1.580,2960200,1.585,2929500,1.586,14011800,1.587,9919600,1.588,8733100,1.589,1530400
sz159920,13:56:06,1763963771107,13:57:10,1763963770437,1.584,1.5897,-0.3586,25753.68,0,0,1.584,1.015,1.584,10207400,1.583,12070200,1.582,12460100,1.581,5741400,1.580,2960200,1.585,2929500,1.586,14011800,1.587,9919600,1.588,8733100,1.589,1530400
sz159920,13:56:09,1763963772098,13:57:11,1763963771355,1.584,1.5897,-0.3586,25753.68,184600,292590,1.585,0.991,1.584,9711100,1.583,12070200,1.582,12460100,1.581,5741400,1.580,2960200,1.585,3711000,1.586,14011800,1.587,9919600,1.588,8352600,1.589,1530400
sz159920,13:56:09,1763963773102,13:57:12,1763963772613,1.584,1.5897,-0.3586,25754.59,0,0,1.584,1.003,1.584,9711100,1.583,12070200,1.582,12460100,1.581,5741400,1.580,2960200,1.585,3711000,1.586,14011800,1.587,9919600,1.588,8352600,1.589,1530400
sz159920,13:56:12,1763963774110,13:57:12,1763963772613,1.585,1.5897,-0.2957,25754.59,22000,34870,1.585,1.008,1.584,11300900,1.583,12072700,1.582,12461500,1.581,2741400,1.580,2960200,1.585,2724000,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:12,1763963775117,13:57:14,1763963774772,1.585,1.5897,-0.2957,25755.19,0,0,1.585,1.007,1.584,11300900,1.583,12072700,1.582,12461500,1.581,2741400,1.580,2960200,1.585,2724000,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:12,1763963776110,13:57:15,1763963775337,1.585,1.5897,-0.2957,25755.19,0,0,1.585,0.994,1.584,11300900,1.583,12072700,1.582,12461500,1.581,2741400,1.580,2960200,1.585,2724000,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:15,1763963777112,13:57:16,1763963776987,1.584,1.5897,-0.3586,25757.21,2900,4593,1.5838,1.002,1.584,10358900,1.583,12372500,1.582,12461500,1.581,5741400,1.580,2960200,1.585,3058100,1.586,14281500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:15,1763963778122,13:57:17,1763963777334,1.584,1.5897,-0.3586,25757.21,0,0,1.584,1.01,1.584,10358900,1.583,12372500,1.582,12461500,1.581,5741400,1.580,2960200,1.585,3058100,1.586,14281500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:15,1763963779127,13:57:18,1763963779111,1.584,1.5897,-0.3586,25759.22,0,0,1.584,1.005,1.584,10358900,1.583,12372500,1.582,12461500,1.581,5741400,1.580,2960200,1.585,3058100,1.586,14281500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:15,1763963780133,13:57:19,1763963779319,1.584,1.5897,-0.3586,25759.22,0,0,1.584,1.005,1.584,10358900,1.583,12372500,1.582,12461500,1.581,5741400,1.580,2960200,1.585,3058100,1.586,14281500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:18,1763963781125,13:57:20,1763963780471,1.585,1.5897,-0.2957,25759.27,200,317,1.585,0.992,1.584,10358900,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2960200,1.585,2677400,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:18,1763963782131,13:57:21,1763963781333,1.585,1.5897,-0.2957,25759.27,0,0,1.585,1.006,1.584,10358900,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2960200,1.585,2677400,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:21,1763963783133,13:57:22,1763963782415,1.585,1.5899,-0.3082,25757.46,0,0,1.585,1.002,1.584,10774400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2960200,1.585,2677400,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:21,1763963784138,13:57:23,1763963783418,1.585,1.5899,-0.3082,25757.46,0,0,1.585,1.005,1.584,10774400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2960200,1.585,2677400,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:21,1763963785138,13:57:24,1763963784464,1.585,1.5899,-0.3082,25754.04,0,0,1.585,1.0,1.584,10774400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2960200,1.585,2677400,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:21,1763963786134,13:57:25,1763963785587,1.585,1.5899,-0.3082,25754.04,0,0,1.585,0.995,1.584,10774400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2960200,1.585,2677400,1.586,14281500,1.587,9922100,1.588,8733100,1.589,1530400
sz159920,13:56:24,1763963787133,13:57:26,1763963786382,1.585,1.5899,-0.3082,25757.89,0,0,1.585,0.999,1.584,9779400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2961000,1.585,3642400,1.586,14281500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:24,1763963788148,13:57:27,1763963787739,1.585,1.5899,-0.3082,25757.89,0,0,1.585,1.015,1.584,9779400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2961000,1.585,3642400,1.586,14281500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:27,1763963789147,13:57:28,1763963788362,1.585,1.5899,-0.3082,25757.71,0,0,1.585,0.999,1.584,9779400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2961000,1.585,3642400,1.586,14282500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:27,1763963790146,13:57:29,1763963789876,1.585,1.5899,-0.3082,25757.71,0,0,1.585,0.999,1.584,9779400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2961000,1.585,3642400,1.586,14282500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:27,1763963791153,13:57:30,1763963790385,1.585,1.5899,-0.3082,25754.85,0,0,1.585,1.006,1.584,9779400,1.583,12372700,1.582,12461500,1.581,5741400,1.580,2961000,1.585,3642400,1.586,14282500,1.587,9922100,1.588,8352600,1.589,1530400
sz159920,13:56:30,1763963792163,13:57:31,1763963792130,1.585,1.5899,-0.3082,25754.85,0,0,1.585,1.01,1.584,2038100,1.583,15353000,1.582,12524800,1.581,9741400,1.580,2961000,1.585,8942400,1.586,12045700,1.587,9922100,1.588,5352600,1.589,1530400
sz159920,13:56:30,1763963793156,13:57:32,1763963792366,1.585,1.5899,-0.3082,25751.8,0,0,1.585,0.993,1.584,2038100,1.583,15353000,1.582,12524800,1.581,9741400,1.580,2961000,1.585,8942400,1.586,12045700,1.587,9922100,1.588,5352600,1.589,1530400
sz159920,13:56:30,1763963794173,13:57:33,1763963793323,1.585,1.5899,-0.3082,25751.8,0,0,1.585,1.017,1.584,2038100,1.583,15353000,1.582,12524800,1.581,9741400,1.580,2961000,1.585,8942400,1.586,12045700,1.587,9922100,1.588,5352600,1.589,1530400
sz159920,13:56:30,1763963795170,13:57:34,1763963794387,1.585,1.5899,-0.3082,25749.88,0,0,1.585,0.997,1.584,2038100,1.583,15353000,1.582,12524800,1.581,9741400,1.580,2961000,1.585,8942400,1.586,12045700,1.587,9922100,1.588,5352600,1.589,1530400
sz159920,13:56:33,1763963796157,13:57:35,1763963795326,1.585,1.5899,-0.3082,25749.88,0,0,1.585,0.988,1.584,1557600,1.583,15289700,1.582,12624800,1.581,9741400,1.580,2961000,1.585,11937900,1.586,12039600,1.587,10109000,1.588,2352600,1.589,1280400
sz159920,13:56:33,1763963797163,13:57:36,1763963796378,1.585,1.5899,-0.3082,25752.54,0,0,1.585,1.006,1.584,1557600,1.583,15289700,1.582,12624800,1.581,9741400,1.580,2961000,1.585,11937900,1.586,12039600,1.587,10109000,1.588,2352600,1.589,1280400
sz159920,13:56:33,1763963798163,13:57:36,1763963796378,1.585,1.5899,-0.3082,25752.54,0,0,1.585,0.999,1.584,1557600,1.583,15289700,1.582,12624800,1.581,9741400,1.580,2961000,1.585,11937900,1.586,12039600,1.587,10109000,1.588,2352600,1.589,1280400
sz159920,13:56:36,1763963799163,13:57:38,1763963798505,1.585,1.59,-0.3145,25754.83,0,0,1.585,1.0,1.584,2001700,1.583,15289700,1.582,12624800,1.581,9741400,1.580,2961000,1.585,11937900,1.586,12039600,1.587,10109000,1.588,2352600,1.589,1280400
