datetime,deep_lob_score
2025-11-30 14:33:42+08:00,-0.0010775155
2025-11-30 14:33:45+08:00,-0.0010775155
2025-11-30 14:33:48+08:00,-0.0010775155
2025-11-30 14:33:51+08:00,-0.0010775155
2025-11-30 14:33:54+08:00,-0.0010775155
2025-11-30 14:33:57+08:00,-0.0010775155
2025-11-30 14:34:00+08:00,-0.0010775155
2025-11-30 14:34:03+08:00,-0.0010775155
2025-11-30 14:34:06+08:00,-0.0010775155
2025-11-30 14:34:09+08:00,-0.0010775155
2025-11-30 14:34:12+08:00,-0.0010775155
2025-11-30 14:34:15+08:00,-0.0010775155
2025-11-30 14:34:18+08:00,-0.0010775155
2025-11-30 14:34:21+08:00,-0.0010775155
2025-11-30 14:34:24+08:00,-0.0010775155
2025-11-30 14:34:27+08:00,-0.0010775155
2025-11-30 14:34:30+08:00,-0.0010775155
2025-11-30 14:34:33+08:00,-0.0010775155
2025-11-30 14:34:36+08:00,-0.0010775155
2025-11-30 14:34:39+08:00,-0.0010775155
2025-11-30 14:34:42+08:00,-0.0010775155
2025-11-30 14:34:45+08:00,-0.0010775155
2025-11-30 14:34:48+08:00,-0.0010775155
2025-11-30 14:34:51+08:00,-0.0010775155
2025-11-30 14:34:54+08:00,-0.0010775155
2025-11-30 14:34:57+08:00,-0.0010775155
2025-11-30 14:35:00+08:00,-0.0010775155
2025-11-30 14:35:03+08:00,-0.0010775155
2025-11-30 14:35:06+08:00,-0.0010775155
2025-11-30 14:35:09+08:00,-0.0010775155
2025-11-30 14:35:12+08:00,-0.0010775155
2025-11-30 14:35:15+08:00,-0.0010775155
2025-11-30 14:35:18+08:00,-0.0010775155
2025-11-30 14:35:21+08:00,-0.0010775155
2025-11-30 14:35:24+08:00,-0.0010775155
2025-11-30 14:35:27+08:00,-0.0010775155
2025-11-30 14:35:30+08:00,-0.0010775155
2025-11-30 14:35:33+08:00,-0.0010775155
2025-11-30 14:35:36+08:00,-0.0010775155
2025-11-30 14:35:39+08:00,-0.0010775155
2025-11-30 14:35:42+08:00,-0.0010775155
2025-11-30 14:35:45+08:00,-0.0010775155
2025-11-30 14:35:48+08:00,-0.0010775155
2025-11-30 14:35:51+08:00,-0.0010775155
2025-11-30 14:35:54+08:00,-0.0010775155
2025-11-30 14:35:57+08:00,-0.0010775155
2025-11-30 14:36:00+08:00,-0.0010775155
2025-11-30 14:36:03+08:00,-0.0010775155
2025-11-30 14:36:06+08:00,-0.0010775155
2025-11-30 14:36:09+08:00,-0.0010775155
2025-11-30 14:36:12+08:00,-0.0010775155
2025-11-30 14:36:15+08:00,-0.0010775155
2025-11-30 14:36:18+08:00,-0.0010775155
2025-11-30 14:36:21+08:00,-0.0010775155
2025-11-30 14:36:24+08:00,-0.0010775155
2025-11-30 14:36:27+08:00,-0.0010775155
2025-11-30 14:36:30+08:00,-0.0010775155
2025-11-30 14:36:33+08:00,-0.0010775155
2025-11-30 14:36:36+08:00,-0.0010775155
2025-11-30 14:36:39+08:00,-0.0010775155
2025-11-30 14:36:42+08:00,-0.0010775155
2025-11-30 14:36:45+08:00,-0.0010775155
2025-11-30 14:36:48+08:00,-0.0010775155
2025-11-30 14:36:51+08:00,-0.0010775155
2025-11-30 14:36:54+08:00,-0.0010775155
2025-11-30 14:36:57+08:00,-0.0010775155
2025-11-30 14:37:00+08:00,-0.0010775155
2025-11-30 14:37:03+08:00,-0.0010775155
2025-11-30 14:37:06+08:00,-0.0010775155
2025-11-30 14:37:09+08:00,-0.0010775155
2025-11-30 14:37:12+08:00,-0.0010775155
2025-11-30 14:37:15+08:00,-0.0010775155
2025-11-30 14:37:18+08:00,-0.0010775155
2025-11-30 14:37:21+08:00,-0.0010775155
2025-11-30 14:37:24+08:00,-0.0010775155
2025-11-30 14:37:27+08:00,-0.0010775155
2025-11-30 14:37:30+08:00,-0.0010775155
2025-11-30 14:37:33+08:00,-0.0010775155
2025-11-30 14:37:36+08:00,-0.0010775155
2025-11-30 14:37:39+08:00,-0.0010775155
2025-11-30 14:37:42+08:00,-0.0010775155
2025-11-30 14:37:45+08:00,-0.0010775155
2025-11-30 14:37:48+08:00,-0.0010775155
2025-11-30 14:37:51+08:00,-0.0010775155
2025-11-30 14:37:54+08:00,-0.0010775155
2025-11-30 14:37:57+08:00,-0.0010775155
2025-11-30 14:38:00+08:00,-0.0010775155
2025-11-30 14:38:03+08:00,-0.0010775155
2025-11-30 14:38:06+08:00,-0.0010775155
2025-11-30 14:38:09+08:00,-0.0010775155
2025-11-30 14:38:12+08:00,-0.0010775155
2025-11-30 14:38:15+08:00,-0.0010775155
2025-11-30 14:38:18+08:00,-0.0010775155
2025-11-30 14:38:21+08:00,-0.0010775155
2025-11-30 14:38:24+08:00,-0.0010775155
2025-11-30 14:38:27+08:00,-0.0010775155
2025-11-30 14:38:30+08:00,-0.0010775155
2025-11-30 14:38:33+08:00,-0.0010775155
2025-11-30 14:38:36+08:00,-0.0010775155
2025-11-30 14:38:39+08:00,-0.0010775155
2025-11-30 14:38:42+08:00,-0.0010775155
2025-11-30 14:38:45+08:00,-0.0010775155
2025-11-30 14:38:48+08:00,-0.0010775155
2025-11-30 14:38:51+08:00,-0.0010775155
2025-11-30 14:38:54+08:00,-0.0010775155
2025-11-30 14:38:57+08:00,-0.0010775155
2025-11-30 14:39:00+08:00,-0.0010775155
2025-11-30 14:39:03+08:00,-0.0010775155
2025-11-30 14:39:06+08:00,-0.0010775155
2025-11-30 14:39:09+08:00,-0.0010775155
2025-11-30 14:39:12+08:00,-0.0010775155
2025-11-30 14:39:15+08:00,-0.0010775155
2025-11-30 14:39:18+08:00,-0.0010775155
2025-11-30 14:39:21+08:00,-0.0010775155
2025-11-30 14:39:24+08:00,-0.0010775155
2025-11-30 14:39:27+08:00,-0.0010775155
2025-11-30 14:39:30+08:00,-0.0010775155
2025-11-30 14:39:33+08:00,-0.0010775155
2025-11-30 14:39:36+08:00,-0.0010775155
2025-11-30 14:39:39+08:00,-0.0010775155
2025-11-30 14:39:42+08:00,-0.0010775155
2025-11-30 14:39:45+08:00,-0.0010775155
2025-11-30 14:39:48+08:00,-0.0010775155
2025-11-30 14:39:51+08:00,-0.0010775155
2025-11-30 14:39:54+08:00,-0.0010775155
2025-11-30 14:39:57+08:00,-0.0010775155
2025-11-30 14:40:00+08:00,-0.0010775155
2025-11-30 14:40:03+08:00,-0.0010775155
2025-11-30 14:40:06+08:00,-0.0010775155
2025-11-30 14:40:09+08:00,-0.0010775155
2025-11-30 14:40:12+08:00,-0.0010775155
2025-11-30 14:40:15+08:00,-0.0010775155
2025-11-30 14:40:18+08:00,-0.0010775155
2025-11-30 14:40:21+08:00,-0.0010775155
2025-11-30 14:40:24+08:00,-0.0010775155
2025-11-30 14:40:27+08:00,-0.0010775155
2025-11-30 14:40:30+08:00,-0.0010775155
2025-11-30 14:40:33+08:00,-0.0010775155
2025-11-30 14:40:36+08:00,-0.0010775155
2025-11-30 14:40:39+08:00,-0.0010775155
2025-11-30 14:40:42+08:00,-0.0010775155
2025-11-30 14:40:45+08:00,-0.0010775155
2025-11-30 14:40:48+08:00,-0.0010775155
2025-11-30 14:40:51+08:00,-0.0010775155
2025-11-30 14:40:54+08:00,-0.0010775155
2025-11-30 14:40:57+08:00,-0.0010775155
2025-11-30 14:41:00+08:00,-0.0010775155
2025-11-30 14:41:03+08:00,-0.0010775155
2025-11-30 14:41:06+08:00,-0.0010775155
2025-11-30 14:41:09+08:00,-0.0010775155
2025-11-30 14:41:12+08:00,-0.0010775155
2025-11-30 14:41:15+08:00,-0.0010775155
2025-11-30 14:41:18+08:00,-0.0010775155
2025-11-30 14:41:21+08:00,-0.0010775155
2025-11-30 14:41:24+08:00,-0.0010775155
2025-11-30 14:41:27+08:00,-0.0010775155
2025-11-30 14:41:30+08:00,-0.0010775155
2025-11-30 14:41:33+08:00,-0.0010775155
2025-11-30 14:41:36+08:00,-0.0010775155
2025-11-30 14:41:39+08:00,-0.0010775155
2025-11-30 14:41:42+08:00,-0.0010775155
2025-11-30 14:41:45+08:00,-0.0010775155
2025-11-30 14:41:48+08:00,-0.0010775155
2025-11-30 14:41:51+08:00,-0.0010775155
2025-11-30 14:41:54+08:00,-0.0010775155
2025-11-30 14:41:57+08:00,-0.0010775155
2025-11-30 14:42:00+08:00,-0.0010775155
2025-11-30 14:42:03+08:00,-0.0010775155
2025-11-30 14:42:06+08:00,-0.0010775155
2025-11-30 14:42:09+08:00,-0.0010775155
2025-11-30 14:42:12+08:00,-0.0010775155
2025-11-30 14:42:15+08:00,-0.0010775155
2025-11-30 14:42:18+08:00,-0.0010775155
2025-11-30 14:42:21+08:00,-0.0010775155
2025-11-30 14:42:24+08:00,-0.0010775155
2025-11-30 14:42:27+08:00,-0.0010775155
2025-11-30 14:42:30+08:00,-0.0010775155
2025-11-30 14:42:33+08:00,-0.0010775155
2025-11-30 14:42:36+08:00,-0.0010775155
2025-11-30 14:42:39+08:00,-0.0010775155
2025-11-30 14:42:42+08:00,-0.0010775155
2025-11-30 14:42:45+08:00,-0.0010775155
2025-11-30 14:42:48+08:00,-0.0010775155
2025-11-30 14:42:51+08:00,-0.0010775155
2025-11-30 14:42:54+08:00,-0.0010775155
2025-11-30 14:42:57+08:00,-0.0010775155
2025-11-30 14:43:00+08:00,-0.0010775155
2025-11-30 14:43:03+08:00,-0.0010775155
2025-11-30 14:43:06+08:00,-0.0010775155
2025-11-30 14:43:09+08:00,-0.0010775155
2025-11-30 14:43:12+08:00,-0.0010775155
2025-11-30 14:43:15+08:00,-0.0010775155
2025-11-30 14:43:18+08:00,-0.0010775155
2025-11-30 14:43:21+08:00,-0.0010775155
2025-11-30 14:43:24+08:00,-0.0010775155
2025-11-30 14:43:27+08:00,-0.0010775155
2025-11-30 14:43:30+08:00,-0.0010775155
2025-11-30 14:43:33+08:00,-0.0010775155
2025-11-30 14:43:36+08:00,-0.0010775155
2025-11-30 14:43:39+08:00,-0.0010775155
2025-11-30 14:43:42+08:00,-0.0010775155
2025-11-30 14:43:45+08:00,-0.0010775155
2025-11-30 14:43:48+08:00,-0.0010775155
2025-11-30 14:43:51+08:00,-0.0010775155
2025-11-30 14:43:54+08:00,-0.0010775155
2025-11-30 14:43:57+08:00,-0.0010775155
2025-11-30 14:44:00+08:00,-0.0010775155
2025-11-30 14:44:03+08:00,-0.0010775155
2025-11-30 14:44:06+08:00,-0.0010775155
2025-11-30 14:44:09+08:00,-0.0010775155
2025-11-30 14:44:12+08:00,-0.0010775155
2025-11-30 14:44:15+08:00,-0.0010775155
2025-11-30 14:44:18+08:00,-0.0010775155
2025-11-30 14:44:21+08:00,-0.0010775155
2025-11-30 14:44:24+08:00,-0.0010775155
2025-11-30 14:44:27+08:00,-0.0010775155
2025-11-30 14:44:30+08:00,-0.0010775155
2025-11-30 14:44:33+08:00,-0.0010775155
2025-11-30 14:44:36+08:00,-0.0010775155
2025-11-30 14:44:39+08:00,-0.0010775155
2025-11-30 14:44:42+08:00,-0.0010775155
2025-11-30 14:44:45+08:00,-0.0010775155
2025-11-30 14:44:48+08:00,-0.0010775155
2025-11-30 14:44:51+08:00,-0.0010775155
2025-11-30 14:44:54+08:00,-0.0010775155
2025-11-30 14:44:57+08:00,-0.0010775155
2025-11-30 14:45:00+08:00,-0.0010775155
2025-11-30 14:45:03+08:00,-0.0010775155
2025-11-30 14:45:06+08:00,-0.0010775155
2025-11-30 14:45:09+08:00,-0.0010775155
2025-11-30 14:45:12+08:00,-0.0010775155
2025-11-30 14:45:15+08:00,-0.0010775155
2025-11-30 14:45:18+08:00,-0.0010775155
2025-11-30 14:45:21+08:00,-0.0010775155
2025-11-30 14:45:24+08:00,-0.0010775155
2025-11-30 14:45:27+08:00,-0.0010775155
2025-11-30 14:45:30+08:00,-0.0010775155
2025-11-30 14:45:33+08:00,-0.0010775155
2025-11-30 14:45:36+08:00,-0.0010775155
2025-11-30 14:45:39+08:00,-0.0010775155
2025-11-30 14:45:42+08:00,-0.0010775155
2025-11-30 14:45:45+08:00,-0.0010775155
2025-11-30 14:45:48+08:00,-0.0010775155
2025-11-30 14:45:51+08:00,-0.0010775155
2025-11-30 14:45:54+08:00,-0.0010775155
2025-11-30 14:45:57+08:00,-0.0010775155
2025-11-30 14:46:00+08:00,-0.0010775155
2025-11-30 14:46:03+08:00,-0.0010775155
2025-11-30 14:46:06+08:00,-0.0010775155
2025-11-30 14:46:09+08:00,-0.0010775155
2025-11-30 14:46:12+08:00,-0.0010775155
2025-11-30 14:46:15+08:00,-0.0010775155
2025-11-30 14:46:18+08:00,-0.0010775155
2025-11-30 14:46:21+08:00,-0.0010775155
2025-11-30 14:46:24+08:00,-0.0010775155
2025-11-30 14:46:27+08:00,-0.0010775155
2025-11-30 14:46:30+08:00,-0.0010775155
2025-11-30 14:46:33+08:00,-0.0010775155
2025-11-30 14:46:36+08:00,-0.0010775155
2025-11-30 14:46:39+08:00,-0.0010775155
2025-11-30 14:46:42+08:00,-0.0010775155
2025-11-30 14:46:45+08:00,-0.0010775155
2025-11-30 14:46:48+08:00,-0.0010775155
2025-11-30 14:46:51+08:00,-0.0010775155
2025-11-30 14:46:54+08:00,-0.0010775155
2025-11-30 14:46:57+08:00,-0.0010775155
2025-11-30 14:47:00+08:00,-0.0010775155
2025-11-30 14:47:03+08:00,-0.0010775155
2025-11-30 14:47:06+08:00,-0.0010775155
2025-11-30 14:47:09+08:00,-0.0010775155
2025-11-30 14:47:12+08:00,-0.0010775155
2025-11-30 14:47:15+08:00,-0.0010775155
2025-11-30 14:47:18+08:00,-0.0010775155
2025-11-30 14:47:21+08:00,-0.0010775155
2025-11-30 14:47:24+08:00,-0.0010775155
2025-11-30 14:47:27+08:00,-0.0010775155
2025-11-30 14:47:30+08:00,-0.0010775155
2025-11-30 14:47:33+08:00,-0.0010775155
2025-11-30 14:47:36+08:00,-0.0010775155
2025-11-30 14:47:39+08:00,-0.0010775155
2025-11-30 14:47:42+08:00,-0.0010775155
2025-11-30 14:47:45+08:00,-0.0010775155
2025-11-30 14:47:48+08:00,-0.0010775155
2025-11-30 14:47:51+08:00,-0.0010775155
2025-11-30 14:47:54+08:00,-0.0010775155
2025-11-30 14:47:57+08:00,-0.0010775155
2025-11-30 14:48:00+08:00,-0.0010775155
2025-11-30 14:48:03+08:00,-0.0010775155
2025-11-30 14:48:06+08:00,-0.0010775155
2025-11-30 14:48:09+08:00,-0.0010775155
2025-11-30 14:48:12+08:00,-0.0010775155
2025-11-30 14:48:15+08:00,-0.0010775155
2025-11-30 14:48:18+08:00,-0.0010775155
2025-11-30 14:48:21+08:00,-0.0010775155
2025-11-30 14:48:24+08:00,-0.0010775155
2025-11-30 14:48:27+08:00,-0.0010775155
2025-11-30 14:48:30+08:00,-0.0010775155
2025-11-30 14:48:33+08:00,-0.0010775155
2025-11-30 14:48:36+08:00,-0.0010775155
2025-11-30 14:48:39+08:00,-0.0010775155
2025-11-30 14:48:42+08:00,-0.0010775155
2025-11-30 14:48:45+08:00,-0.0010775155
2025-11-30 14:48:48+08:00,-0.0010775155
2025-11-30 14:48:51+08:00,-0.0010775155
2025-11-30 14:48:54+08:00,-0.0010775155
2025-11-30 14:48:57+08:00,-0.0010775155
2025-11-30 14:49:00+08:00,-0.0010775155
2025-11-30 14:49:03+08:00,-0.0010775155
2025-11-30 14:49:06+08:00,-0.0010775155
2025-11-30 14:49:09+08:00,-0.0010775155
2025-11-30 14:49:12+08:00,-0.0010775155
2025-11-30 14:49:15+08:00,-0.0010775155
2025-11-30 14:49:18+08:00,-0.0010775155
2025-11-30 14:49:21+08:00,-0.0010775155
2025-11-30 14:49:24+08:00,-0.0010775155
2025-11-30 14:49:27+08:00,-0.0010775155
2025-11-30 14:49:30+08:00,-0.0010775155
2025-11-30 14:49:33+08:00,-0.0010775155
2025-11-30 14:49:36+08:00,-0.0010775155
2025-11-30 14:49:39+08:00,-0.0010775155
2025-11-30 14:49:42+08:00,-0.0010775155
2025-11-30 14:49:45+08:00,-0.0010775155
2025-11-30 14:49:48+08:00,-0.0010775155
2025-11-30 14:49:51+08:00,-0.0010775155
2025-11-30 14:49:54+08:00,-0.0010775155
2025-11-30 14:49:57+08:00,-0.0010775155
2025-11-30 14:50:00+08:00,-0.0010775155
2025-11-30 14:50:03+08:00,-0.0010775155
2025-11-30 14:50:06+08:00,-0.0010775155
2025-11-30 14:50:09+08:00,-0.0010775155
2025-11-30 14:50:12+08:00,-0.0010775155
2025-11-30 14:50:15+08:00,-0.0010775155
2025-11-30 14:50:18+08:00,-0.0010775155
2025-11-30 14:50:21+08:00,-0.0010775155
2025-11-30 14:50:24+08:00,-0.0010775155
2025-11-30 14:50:27+08:00,-0.0010775155
2025-11-30 14:50:30+08:00,-0.0010775155
2025-11-30 14:50:33+08:00,-0.0010775155
2025-11-30 14:50:36+08:00,-0.0010775155
2025-11-30 14:50:39+08:00,-0.0010775155
2025-11-30 14:50:42+08:00,-0.0010775155
2025-11-30 14:50:45+08:00,-0.0010775155
2025-11-30 14:50:48+08:00,-0.0010775155
2025-11-30 14:50:51+08:00,-0.0010775155
2025-11-30 14:50:54+08:00,-0.0010775155
2025-11-30 14:50:57+08:00,-0.0010775155
2025-11-30 14:51:00+08:00,-0.0010775155
2025-11-30 14:51:03+08:00,-0.0010775155
2025-11-30 14:51:06+08:00,-0.0010775155
2025-11-30 14:51:09+08:00,-0.0010775155
2025-11-30 14:51:12+08:00,-0.0010775155
2025-11-30 14:51:15+08:00,-0.0010775155
2025-11-30 14:51:18+08:00,-0.0010775155
2025-11-30 14:51:21+08:00,-0.0010775155
2025-11-30 14:51:24+08:00,-0.0010775155
2025-11-30 14:51:27+08:00,-0.0010775155
2025-11-30 14:51:30+08:00,-0.0010775155
2025-11-30 14:51:33+08:00,-0.0010775155
2025-11-30 14:51:36+08:00,-0.0010775155
2025-11-30 14:51:39+08:00,-0.0010775155
2025-11-30 14:51:42+08:00,-0.0010775155
2025-11-30 14:51:45+08:00,-0.0010775155
2025-11-30 14:51:48+08:00,-0.0010775155
2025-11-30 14:51:51+08:00,-0.0010775155
2025-11-30 14:51:54+08:00,-0.0010775155
2025-11-30 14:51:57+08:00,-0.0010775155
2025-11-30 14:52:00+08:00,-0.0010775155
2025-11-30 14:52:03+08:00,-0.0010775155
2025-11-30 14:52:06+08:00,-0.0010775155
2025-11-30 14:52:09+08:00,-0.0010775155
2025-11-30 14:52:12+08:00,-0.0010775155
2025-11-30 14:52:15+08:00,-0.0010775155
2025-11-30 14:52:18+08:00,-0.0010775155
2025-11-30 14:52:21+08:00,-0.0010775155
2025-11-30 14:52:24+08:00,-0.0010775155
2025-11-30 14:52:27+08:00,-0.0010775155
2025-11-30 14:52:30+08:00,-0.0010775155
2025-11-30 14:52:33+08:00,-0.0010775155
2025-11-30 14:52:36+08:00,-0.0010775155
2025-11-30 14:52:39+08:00,-0.0010775155
2025-11-30 14:52:42+08:00,-0.0010775155
2025-11-30 14:52:45+08:00,-0.0010775155
2025-11-30 14:52:48+08:00,-0.0010775155
2025-11-30 14:52:51+08:00,-0.0010775155
2025-11-30 14:52:54+08:00,-0.0010775155
2025-11-30 14:52:57+08:00,-0.0010775155
2025-11-30 14:53:00+08:00,-0.0010775155
2025-11-30 14:53:03+08:00,-0.0010775155
2025-11-30 14:53:06+08:00,-0.0010775155
2025-11-30 14:53:09+08:00,-0.0010775155
2025-11-30 14:53:12+08:00,-0.0010775155
2025-11-30 14:53:15+08:00,-0.0010775155
2025-11-30 14:53:18+08:00,-0.0010775155
2025-11-30 14:53:21+08:00,-0.0010775155
2025-11-30 14:53:24+08:00,-0.0010775155
2025-11-30 14:53:27+08:00,-0.0010775155
2025-11-30 14:53:30+08:00,-0.0010775155
2025-11-30 14:53:33+08:00,-0.0010775155
2025-11-30 14:53:36+08:00,-0.0010775155
2025-11-30 14:53:39+08:00,-0.0010775155
2025-11-30 14:53:42+08:00,-0.0010775155
2025-11-30 14:53:45+08:00,-0.0010775155
2025-11-30 14:53:48+08:00,-0.0010775155
2025-11-30 14:53:51+08:00,-0.0010775155
2025-11-30 14:53:54+08:00,-0.0010775155
2025-11-30 14:53:57+08:00,-0.0010775155
2025-11-30 14:54:00+08:00,-0.0010775155
2025-11-30 14:54:03+08:00,-0.0010775155
2025-11-30 14:54:06+08:00,-0.0010775155
2025-11-30 14:54:09+08:00,-0.0010775155
2025-11-30 14:54:12+08:00,-0.0010775155
2025-11-30 14:54:15+08:00,-0.0010775155
2025-11-30 14:54:18+08:00,-0.0010775155
2025-11-30 14:54:21+08:00,-0.0010775155
2025-11-30 14:54:24+08:00,-0.0010775155
2025-11-30 14:54:27+08:00,-0.0010775155
2025-11-30 14:54:30+08:00,-0.0010775155
2025-11-30 14:54:33+08:00,-0.0010775155
2025-11-30 14:54:36+08:00,-0.0010775155
2025-11-30 14:54:39+08:00,-0.0010775155
2025-11-30 14:54:42+08:00,-0.0010775155
2025-11-30 14:54:45+08:00,-0.0010775155
2025-11-30 14:54:48+08:00,-0.0010775155
2025-11-30 14:54:51+08:00,-0.0010775155
2025-11-30 14:54:54+08:00,-0.0010775155
2025-11-30 14:54:57+08:00,-0.0010775155
2025-11-30 14:55:00+08:00,-0.0010775155
2025-11-30 14:55:03+08:00,-0.0010775155
2025-11-30 14:55:06+08:00,-0.0010775155
2025-11-30 14:55:09+08:00,-0.0010775155
2025-11-30 14:55:12+08:00,-0.0010775155
2025-11-30 14:55:15+08:00,-0.0010775155
2025-11-30 14:55:18+08:00,-0.0010775155
2025-11-30 14:55:21+08:00,-0.0010775155
2025-11-30 14:55:24+08:00,-0.0010775155
2025-11-30 14:55:27+08:00,-0.0010775155
2025-11-30 14:55:30+08:00,-0.0010775155
2025-11-30 14:55:33+08:00,-0.0010775155
2025-11-30 14:55:36+08:00,-0.0010775155
2025-11-30 14:55:39+08:00,-0.0010775155
2025-11-30 14:55:42+08:00,-0.0010775155
2025-11-30 14:55:45+08:00,-0.0010775155
2025-11-30 14:55:48+08:00,-0.0010775155
2025-11-30 14:55:51+08:00,-0.0010775155
2025-11-30 14:55:54+08:00,-0.0010775155
2025-11-30 14:55:57+08:00,-0.0010775155
2025-11-30 14:56:00+08:00,-0.0010775155
2025-11-30 14:56:03+08:00,-0.0010775155
2025-11-30 14:56:06+08:00,-0.0010775155
2025-11-30 14:56:09+08:00,-0.0010775155
2025-11-30 14:56:12+08:00,-0.0010775155
2025-11-30 14:56:15+08:00,-0.0010775155
2025-11-30 14:56:18+08:00,-0.0010775155
2025-11-30 14:56:21+08:00,-0.0010775155
2025-11-30 14:56:24+08:00,-0.0010775155
2025-11-30 14:56:27+08:00,-0.0010775155
2025-11-30 14:56:30+08:00,-0.0010775155
2025-11-30 14:56:33+08:00,-0.0010775155
2025-11-30 14:56:36+08:00,-0.0010775155
2025-11-30 14:56:39+08:00,-0.0010775155
2025-11-30 14:56:42+08:00,-0.0010775155
2025-11-30 14:56:45+08:00,-0.0010775155
2025-11-30 14:56:48+08:00,-0.0010775155
2025-11-30 14:56:51+08:00,-0.0010775155
2025-11-30 14:56:54+08:00,-0.0010775155
2025-11-30 14:56:57+08:00,-0.0010775155
2025-11-30 14:57:00+08:00,-0.0010775155
2025-11-30 14:57:03+08:00,-0.0010775155
2025-11-30 14:57:06+08:00,-0.0010775155
2025-11-30 14:57:09+08:00,-0.0010775155
2025-11-30 14:57:12+08:00,-0.0010775155
2025-11-30 14:57:15+08:00,-0.0010775155
2025-11-30 14:57:18+08:00,-0.0010775155
2025-11-30 14:57:21+08:00,-0.0010775155
2025-11-30 14:57:24+08:00,-0.0010775155
2025-11-30 14:57:27+08:00,-0.0010775155
2025-11-30 14:57:30+08:00,-0.0010775155
2025-11-30 14:57:33+08:00,-0.0010775155
2025-11-30 14:57:36+08:00,-0.0010775155
2025-11-30 14:57:39+08:00,-0.0010775155
2025-11-30 14:57:42+08:00,-0.0010775155
2025-11-30 14:57:45+08:00,-0.0010775155
2025-11-30 14:57:48+08:00,-0.0010775155
2025-11-30 14:57:51+08:00,-0.0010775155
2025-11-30 14:57:54+08:00,-0.0010775155
2025-11-30 14:57:57+08:00,-0.0010775155
2025-11-30 14:58:00+08:00,-0.0010775155
2025-11-30 14:58:03+08:00,-0.0010775155
2025-11-30 14:58:06+08:00,-0.0010775155
2025-11-30 14:58:09+08:00,-0.0010775155
2025-11-30 14:58:12+08:00,-0.0010775155
2025-11-30 14:58:15+08:00,-0.0010775155
2025-11-30 14:58:18+08:00,-0.0010775155
2025-11-30 14:58:21+08:00,-0.0010775155
2025-11-30 14:58:24+08:00,-0.0010775155
2025-11-30 14:58:27+08:00,-0.0010775155
2025-11-30 14:58:30+08:00,-0.0010775155
2025-11-30 14:58:33+08:00,-0.0010775155
2025-11-30 14:58:36+08:00,-0.0010775155
2025-11-30 14:58:39+08:00,-0.0010775155
2025-11-30 14:58:42+08:00,-0.0010775155
2025-11-30 14:58:45+08:00,-0.0010775155
2025-11-30 14:58:48+08:00,-0.0010775155
2025-11-30 14:58:51+08:00,-0.0010775155
2025-11-30 14:58:54+08:00,-0.0010775155
2025-11-30 14:58:57+08:00,-0.0010775155
2025-11-30 14:59:00+08:00,-0.0010775155
2025-11-30 14:59:03+08:00,-0.0010775155
2025-11-30 14:59:06+08:00,-0.0010775155
2025-11-30 14:59:09+08:00,-0.0010775155
2025-11-30 14:59:12+08:00,-0.0010775155
2025-11-30 14:59:15+08:00,-0.0010775155
2025-11-30 14:59:18+08:00,-0.0010775155
2025-11-30 14:59:21+08:00,-0.0010775155
2025-11-30 14:59:24+08:00,-0.0010775155
2025-11-30 14:59:27+08:00,-0.0010775155
2025-11-30 14:59:30+08:00,-0.0010775155
2025-11-30 14:59:33+08:00,-0.0010775155
2025-11-30 14:59:36+08:00,-0.0010775155
2025-11-30 14:59:39+08:00,-0.0010775155
2025-11-30 14:59:42+08:00,-0.0010775155
2025-11-30 14:59:45+08:00,-0.0010775155
2025-11-30 14:59:48+08:00,-0.0010775155
2025-11-30 14:59:51+08:00,-0.0010775155
2025-11-30 14:59:54+08:00,-0.0010775155
2025-11-30 14:59:57+08:00,-0.0010775155
2025-11-30 15:00:00+08:00,-0.0010775155
2025-11-30 15:00:03+08:00,-0.0010775155
2025-11-30 15:00:06+08:00,-0.0010775155
2025-11-30 15:00:09+08:00,-0.0010775155
2025-11-30 15:00:12+08:00,-0.0010775155
2025-11-30 15:00:15+08:00,-0.0010775155
2025-11-30 15:00:18+08:00,-0.0010775155
2025-11-30 15:00:21+08:00,-0.0010775155
2025-11-30 15:00:24+08:00,-0.0010775155
2025-11-30 15:00:27+08:00,-0.0010775155
2025-11-30 15:00:30+08:00,-0.0010775155
2025-11-30 15:00:33+08:00,-0.0010775155
2025-11-30 15:00:36+08:00,-0.0010775155
2025-11-30 15:00:39+08:00,-0.0010775155
2025-11-30 15:00:42+08:00,-0.0010775155
2025-11-30 15:00:45+08:00,-0.0010775155
2025-11-30 15:00:48+08:00,-0.0010775155
2025-11-30 15:00:51+08:00,-0.0010775155
2025-11-30 15:00:54+08:00,-0.0010775155
2025-11-30 15:00:57+08:00,-0.0010775155
2025-11-30 15:01:00+08:00,-0.0010775155
2025-11-30 15:01:03+08:00,-0.0010775155
2025-11-30 15:01:06+08:00,-0.0010775155
2025-11-30 15:01:09+08:00,-0.0010775155
2025-11-30 15:01:12+08:00,-0.0010775155
2025-11-30 15:01:15+08:00,-0.0010775155
2025-11-30 15:01:18+08:00,-0.0010775155
2025-11-30 15:01:21+08:00,-0.0010775155
2025-11-30 15:01:24+08:00,-0.0010775155
2025-11-30 15:01:27+08:00,-0.0010775155
2025-11-30 15:01:30+08:00,-0.0010775155
2025-11-30 15:01:33+08:00,-0.0010775155
2025-11-30 15:01:36+08:00,-0.0010775155
