symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct,idx_delay_ms,data_flags
sz159920,10:08:57,1764554939247,10:09:58,1764554938406,1.6,1.6047,-0.2929,26123.38,0.9083,1.5488,100,160,1.6,1.005,1.6,6449600,1.599,12682000,1.598,9495500,1.597,8883300,1.596,1731600,1.601,1902300,1.602,9568800,1.603,7979400,1.604,8394700,1.605,4204400,10:08:59.091,10:08:58,26129.5,26123.5,0.0,1,0.91,841,0
sz159920,10:08:57,1764554940256,10:09:59,1764554939700,1.6,1.6047,-0.2929,26123.38,0.9083,1.7239,0,0,1.6,1.008,1.6,6449600,1.599,12682000,1.598,9495500,1.597,8883300,1.596,1731600,1.601,1902300,1.602,9568800,1.603,7979400,1.604,8394700,1.605,4204400,10:09:00.082,10:08:58,26129.5,26123.5,0.0,0,0.91,556,0
sz159920,10:08:57,1764554941257,10:10:00,1764554940402,1.6,1.6047,-0.2929,26124.06,0.9083,1.564,0,0,1.6,1.001,1.6,6449600,1.599,12682000,1.598,9495500,1.597,8883300,1.596,1731600,1.601,1902300,1.602,9568800,1.603,7979400,1.604,8394700,1.605,4204400,10:09:01.080,10:09:00,26127.03,26121.0,0.14,1,0.9,855,0
sz159920,10:08:57,1764554942258,10:10:01,1764554941706,1.6,1.6047,-0.2929,26124.06,0.9083,1.2183,0,0,1.6,1.001,1.6,6449600,1.599,12682000,1.598,9495500,1.597,8883300,1.596,1731600,1.601,1902300,1.602,9568800,1.603,7979400,1.604,8394700,1.605,4204400,10:09:02.080,10:09:01,26125.0,26117.5,-0.2,2,0.89,552,0
sz159920,10:09:00,1764554943257,10:10:02,1764554942420,1.601,1.6047,-0.2306,26121.58,0.9083,1.0271,8000,12808,1.601,0.999,1.6,6399800,1.599,12683000,1.598,9495500,1.597,8883300,1.596,1732600,1.601,2769400,1.602,9568800,1.603,7979400,1.604,8394700,1.605,4204400,10:09:03.098,10:09:02,26122.68,26116.0,0.52,5,0.88,837,0
sz159920,10:09:00,1764554944266,10:10:03,1764554943691,1.601,1.6047,-0.2306,26121.58,0.9083,1.1357,0,0,1.601,1.009,1.6,6399800,1.599,12683000,1.598,9495500,1.597,8883300,1.596,1732600,1.601,2769400,1.602,9568800,1.603,7979400,1.604,8394700,1.605,4204400,10:09:04.095,10:09:03,26121.25,26112.5,0.33,1,0.87,575,0
sz159920,10:09:03,1764554945258,10:10:04,1764554944576,1.601,1.6047,-0.2306,26120.99,0.9083,1.1168,0,0,1.601,0.993,1.6,1699000,1.599,12120300,1.598,10724600,1.597,8883300,1.596,1732600,1.601,5905000,1.602,7311300,1.603,8166900,1.604,5394700,1.605,3954400,10:09:05.086,10:09:04,26118.84,26112.5,0.18,2,0.86,682,0
sz159920,10:09:03,1764554946265,10:10:05,1764554945703,1.601,1.6047,-0.2306,26120.99,0.9083,0.9205,0,0,1.601,1.006,1.6,1699000,1.599,12120300,1.598,10724600,1.597,8883300,1.596,1732600,1.601,5905000,1.602,7311300,1.603,8166900,1.604,5394700,1.605,3954400,10:09:06.096,10:09:05,26120.5,26112.5,-0.33,0,0.87,562,0
sz159920,10:09:03,1764554947257,10:10:06,1764554946729,1.601,1.6047,-0.2306,26120.87,0.9083,0.8747,0,0,1.601,0.993,1.6,1699000,1.599,12120300,1.598,10724600,1.597,8883300,1.596,1732600,1.601,5905000,1.602,7311300,1.603,8166900,1.604,5394700,1.605,3954400,10:09:07.103,10:09:06,26119.47,26111.5,0.5,18,0.87,528,0
sz159920,10:09:06,1764554948266,10:10:07,1764554947695,1.601,1.6047,-0.2306,26120.87,0.9083,-0.1755,1500,2401,1.6007,1.009,1.6,359000,1.599,14279900,1.598,11479300,1.597,8883300,1.596,1733100,1.601,8221000,1.602,7314300,1.603,8166900,1.604,5395100,1.605,3454400,10:09:08.108,10:09:08,26116.24,26110.0,-0.75,2,0.85,571,0
sz159920,10:09:06,1764554949267,10:10:08,1764554948895,1.601,1.6047,-0.2306,26119.18,0.9083,0.1724,0,0,1.601,1.001,1.6,359000,1.599,14279900,1.598,11479300,1.597,8883300,1.596,1733100,1.601,8221000,1.602,7314300,1.603,8166900,1.604,5395100,1.605,3454400,10:09:09.101,10:09:08,26115.32,26110.0,-0.17,1,0.85,372,0
sz159920,10:09:06,1764554950268,10:10:09,1764554949854,1.601,1.6047,-0.2306,26119.18,0.9083,0.1963,0,0,1.601,1.002,1.6,359000,1.599,14279900,1.598,11479300,1.597,8883300,1.596,1733100,1.601,8221000,1.602,7314300,1.603,8166900,1.604,5395100,1.605,3454400,10:09:10.109,10:09:09,26114.4,26109.0,-0.25,7,0.85,414,0
sz159920,10:09:09,1764554951272,10:10:10,1764554951033,1.6,1.6047,-0.2929,26116.31,0.9083,0.9357,362000,579200,1.6,1.003,1.599,14279900,1.598,11524600,1.597,8883300,1.596,1803100,1.595,2092800,1.6,1736500,1.601,9244000,1.602,7311700,1.603,7154500,1.604,4735100,10:09:11.122,10:09:10,26115.91,26107.5,0.16,2,0.85,239,0
sz159920,10:09:09,1764554952268,10:10:11,1764554951695,1.6,1.6047,-0.2929,26116.31,0.9083,0.8892,0,0,1.6,0.996,1.599,14279900,1.598,11524600,1.597,8883300,1.596,1803100,1.595,2092800,1.6,1736500,1.601,9244000,1.602,7311700,1.603,7154500,1.604,4735100,10:09:12.111,10:09:11,26113.38,26107.0,-0.2,2,0.84,573,0
sz159920,10:09:09,1764554953281,10:10:12,1764554953192,1.6,1.6047,-0.2929,26115.91,0.9083,2.7254,0,0,1.6,1.014,1.599,14279900,1.598,11524600,1.597,8883300,1.596,1803100,1.595,2092800,1.6,1736500,1.601,9244000,1.602,7311700,1.603,7154500,1.604,4735100,10:09:13.125,10:09:12,26115.32,26109.0,-0.78,7,0.85,89,0
sz159920,10:09:12,1764554954275,10:10:13,1764554953689,1.6,1.6045,-0.2805,26115.91,0.9083,3.9454,0,0,1.6,0.994,1.599,11282500,1.598,11462000,1.597,9491100,1.596,4803100,1.595,2092800,1.6,1736500,1.601,9327900,1.602,7374300,1.603,7138800,1.604,4735100,10:09:14.133,10:09:13,26114.4,26107.0,0.27,4,0.85,586,0
sz159920,10:09:12,1764554955282,10:10:14,1764554954402,1.6,1.6045,-0.2805,26109.56,0.9083,3.7679,0,0,1.6,1.007,1.599,11282500,1.598,11462000,1.597,9491100,1.596,4803100,1.595,2092800,1.6,1736500,1.601,9327900,1.602,7374300,1.603,7138800,1.604,4735100,10:09:15.124,10:09:15,26114.4,26108.0,-0.33,2,0.85,880,0
sz159920,10:09:12,1764554956278,10:10:15,1764554955697,1.6,1.6045,-0.2805,26109.56,0.9083,1.9712,0,0,1.6,0.997,1.599,11282500,1.598,11462000,1.597,9491100,1.596,4803100,1.595,2092800,1.6,1736500,1.601,9327900,1.602,7374300,1.603,7138800,1.604,4735100,10:09:16.125,10:09:16,26110.6,26102.0,0.75,45,0.83,581,0
sz159920,10:09:12,1764554957292,10:10:16,1764554956420,1.6,1.6045,-0.2805,26107.86,0.9083,1.8237,0,0,1.6,1.013,1.599,11282500,1.598,11462000,1.597,9491100,1.596,4803100,1.595,2092800,1.6,1736500,1.601,9327900,1.602,7374300,1.603,7138800,1.604,4735100,10:09:17.143,10:09:17,26112.47,26105.0,-0.5,5,0.84,872,0
sz159920,10:09:15,1764554958287,10:10:17,1764554957688,1.6,1.6045,-0.2805,26107.86,0.9083,1.7344,20100,32160,1.6,0.995,1.599,5418500,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9310400,1.602,7474300,1.603,6274000,1.604,4736100,10:09:18.148,10:09:18,26111.46,26102.0,0.33,4,0.84,599,0
sz159920,10:09:15,1764554959281,10:10:18,1764554958690,1.6,1.6045,-0.2805,26106.66,0.9083,0.5597,0,0,1.6,0.994,1.599,5418500,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9310400,1.602,7474300,1.603,6274000,1.604,4736100,10:09:19.135,10:09:18,26111.46,26102.0,0.56,0,0.84,591,0
sz159920,10:09:18,1764554960356,10:10:18,1764554959662,1.6,1.6045,-0.2805,26106.66,0.9083,0.5597,0,0,1.6,1.075,1.599,5418500,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9315700,1.602,7474200,1.603,6274000,1.604,4739100,10:09:20.136,10:09:19,26107.96,26101.0,0.57,4,0.82,694,0
sz159920,10:09:18,1764554961295,10:10:20,1764554960416,1.6,1.6045,-0.2805,26108.6,0.9083,4.6415,0,0,1.6,0.939,1.599,5418500,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9315700,1.602,7474200,1.603,6274000,1.604,4739100,10:09:21.141,10:09:20,26113.3,26105.0,0.5,4,0.84,879,0
sz159920,10:09:18,1764554962282,10:10:21,1764554961820,1.6,1.6045,-0.2805,26108.6,0.9083,3.8282,0,0,1.6,0.988,1.599,5418500,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9315700,1.602,7474200,1.603,6274000,1.604,4739100,10:09:22.161,10:09:21,26108.88,26103.0,0.5,14,0.83,462,0
sz159920,10:09:21,1764554963287,10:10:22,1764554962407,1.6,1.6045,-0.2805,26107.25,0.9083,3.6548,0,0,1.6,1.004,1.599,6293300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9315700,1.602,7724200,1.603,6274000,1.604,4489100,10:09:23.147,10:09:22,26111.64,26105.0,-0.11,1,0.84,880,0
sz159920,10:09:21,1764554964282,10:10:23,1764554963971,1.6,1.6045,-0.2805,26107.25,0.9083,2.7972,0,0,1.6,0.996,1.599,6293300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9315700,1.602,7724200,1.603,6274000,1.604,4489100,10:09:24.147,10:09:23,26110.72,26105.0,0.14,2,0.83,311,0
sz159920,10:09:21,1764554965295,10:10:24,1764554964433,1.6,1.6045,-0.2805,26106.74,0.9083,2.2995,0,0,1.6,1.013,1.599,6293300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9315700,1.602,7724200,1.603,6274000,1.604,4489100,10:09:25.145,10:09:24,26112.47,26106.0,-0.69,5,0.84,862,0
sz159920,10:09:21,1764554966287,10:10:25,1764554966125,1.6,1.6045,-0.2805,26106.74,0.9083,2.9718,0,0,1.6,0.991,1.599,6293300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2743500,1.601,9315700,1.602,7724200,1.603,6274000,1.604,4489100,10:09:26.151,10:09:25,26112.47,26106.0,0.07,0,0.84,162,0
sz159920,10:09:24,1764554967300,10:10:26,1764554966432,1.6,1.6045,-0.2805,26106.8,0.9083,2.6381,11600,18560,1.6,1.013,1.599,6293300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,1857100,1.601,9335700,1.602,7696000,1.603,6274000,1.604,4479100,10:09:27.172,10:09:27,26114.2,26105.0,0.6,4,0.85,868,0
sz159920,10:09:24,1764554968354,10:10:27,1764554968277,1.6,1.6045,-0.2805,26106.8,0.9083,2.5457,0,0,1.6,1.054,1.599,6293300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,1857100,1.601,9335700,1.602,7696000,1.603,6274000,1.604,4479100,10:09:28.321,10:09:27,26114.2,26105.0,0.78,0,0.85,77,0
sz159920,10:09:27,1764554969296,10:10:28,1764554968415,1.6,1.6037,-0.2307,26105.06,0.9083,2.1292,100,160,1.6,0.943,1.599,6313300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,1857300,1.601,9408800,1.602,7696000,1.603,6274000,1.604,4479100,10:09:29.155,10:09:28,26116.8,26107.0,0.75,5,0.86,881,0
sz159920,10:09:27,1764554970373,10:10:29,1764554969688,1.6,1.6037,-0.2307,26105.06,0.9083,0.8348,0,0,1.6,1.077,1.599,6313300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,1857300,1.601,9408800,1.602,7696000,1.603,6274000,1.604,4479100,10:09:30.366,10:09:30,26114.2,26106.0,0.0,8,0.85,685,0
sz159920,10:09:27,1764554971313,10:10:30,1764554970450,1.6,1.6037,-0.2307,26104.11,0.9083,0.7932,0,0,1.6,0.939,1.599,6313300,1.598,11562000,1.597,10410900,1.596,8893100,1.595,2092800,1.6,1857300,1.601,9408800,1.602,7696000,1.603,6274000,1.604,4479100,10:09:31.165,10:09:31,26116.11,26110.0,0.0,15,0.85,863,0
sz159920,10:09:30,1764554972308,10:10:31,1764554971691,1.6,1.6037,-0.2307,26104.11,0.9083,2.7398,0,0,1.6,0.995,1.599,11313300,1.598,11805400,1.597,10410900,1.596,1893100,1.595,2092800,1.6,1857800,1.601,9408800,1.602,7706000,1.603,6274000,1.604,4479100,10:09:32.182,10:09:31,26114.29,26107.0,0.2,2,0.85,617,0
sz159920,10:09:30,1764554973299,10:10:32,1764554972702,1.6,1.6037,-0.2307,26109.47,0.9083,2.4473,0,0,1.6,0.992,1.599,11313300,1.598,11805400,1.597,10410900,1.596,1893100,1.595,2092800,1.6,1857800,1.601,9408800,1.602,7706000,1.603,6274000,1.604,4479100,10:09:33.162,10:09:33,26112.56,26105.0,0.54,4,0.84,597,0
sz159920,10:09:30,1764554974305,10:10:32,1764554972702,1.6,1.6037,-0.2307,26109.47,0.9083,2.5447,0,0,1.6,1.005,1.599,11313300,1.598,11805400,1.597,10410900,1.596,1893100,1.595,2092800,1.6,1857800,1.601,9408800,1.602,7706000,1.603,6274000,1.604,4479100,10:09:34.183,10:09:33,26108.88,26102.0,0.0,0,0.83,1603,0
sz159920,10:09:30,1764554975303,10:10:34,1764554974760,1.6,1.6037,-0.2307,26108.04,0.9083,1.3507,0,0,1.6,0.998,1.599,11313300,1.598,11805400,1.597,10410900,1.596,1893100,1.595,2092800,1.6,1857800,1.601,9408800,1.602,7706000,1.603,6274000,1.604,4479100,10:09:35.171,10:09:34,26108.8,26100.0,0.73,8,0.83,543,0
sz159920,10:09:33,1764554976302,10:10:35,1764554975685,1.6,1.6037,-0.2307,26108.04,0.9083,1.284,0,0,1.6,0.999,1.599,5438500,1.598,11805400,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2832100,1.601,9408800,1.602,7706000,1.603,6276500,1.604,4479200,10:09:36.176,10:09:35,26108.83,26102.0,-0.25,0,0.83,617,0
sz159920,10:09:33,1764554977300,10:10:36,1764554976909,1.6,1.6037,-0.2307,26108.98,0.9083,1.2204,0,0,1.6,0.998,1.599,5438500,1.598,11805400,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2832100,1.601,9408800,1.602,7706000,1.603,6276500,1.604,4479200,10:09:37.177,10:09:37,26109.8,26104.0,-0.14,20,0.83,391,0
sz159920,10:09:36,1764554978301,10:10:36,1764554976909,1.599,1.6037,-0.2931,26108.98,0.9083,3.4253,20400,32620,1.599,1.001,1.599,6292900,1.598,11805400,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2832200,1.601,9408800,1.602,7701700,1.603,6276500,1.604,4478900,10:09:38.186,10:09:38,26111.46,26103.0,0.33,1,0.84,1392,0
sz159920,10:09:36,1764554979307,10:10:38,1764554979071,1.599,1.6037,-0.2931,26108.93,0.9083,3.3332,0,0,1.599,1.006,1.599,6292900,1.598,11805400,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2832200,1.601,9408800,1.602,7701700,1.603,6276500,1.604,4478900,10:09:39.186,10:09:39,26109.74,26100.5,0.86,2,0.83,236,0
sz159920,10:09:36,1764554980312,10:10:39,1764554979696,1.599,1.6037,-0.2931,26108.93,0.9083,2.7167,0,0,1.599,1.005,1.599,6292900,1.598,11805400,1.597,10410900,1.596,8893100,1.595,2092800,1.6,2832200,1.601,9408800,1.602,7701700,1.603,6276500,1.604,4478900,10:09:40.187,10:09:39,26108.83,26100.5,0.73,0,0.83,616,0
sz159920,10:09:39,1764554981307,10:10:40,1764554981219,1.599,1.6037,-0.2931,26109.59,0.9083,2.2022,84200,134700,1.5998,0.995,1.599,5488500,1.598,11805400,1.597,10410900,1.596,8803100,1.595,2092800,1.6,2679900,1.601,9408800,1.602,7701700,1.603,6366500,1.604,4478900,10:09:41.201,10:09:41,26107.0,26098.5,0.0,20,0.82,88,0
sz159920,10:09:39,1764554982306,10:10:41,1764554981687,1.599,1.6037,-0.2931,26109.59,0.9083,2.3195,0,0,1.599,0.999,1.599,5488500,1.598,11805400,1.597,10410900,1.596,8803100,1.595,2092800,1.6,2679900,1.601,9408800,1.602,7701700,1.603,6366500,1.604,4478900,10:09:42.197,10:09:42,26107.9,26099.0,-0.75,3,0.82,619,0
sz159920,10:09:39,1764554983312,10:10:42,1764554982403,1.599,1.6037,-0.2931,26109.6,0.9083,2.4527,0,0,1.599,1.006,1.599,5488500,1.598,11805400,1.597,10410900,1.596,8803100,1.595,2092800,1.6,2679900,1.601,9408800,1.602,7701700,1.603,6366500,1.604,4478900,10:09:43.215,10:09:42,26107.9,26098.0,-0.75,1,0.82,909,0
sz159920,10:09:42,1764554984311,10:10:43,1764554983698,1.599,1.6036,-0.2869,26109.6,0.9083,2.3498,41100,65718,1.599,0.999,1.599,1750800,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2092800,1.6,8069900,1.601,7286400,1.602,7639200,1.603,3176500,1.604,3978900,10:09:44.196,10:09:44,26104.3,26095.5,0.33,11,0.81,613,0
sz159920,10:09:42,1764554985323,10:10:44,1764554984404,1.599,1.6036,-0.2869,26106.25,0.9083,2.2364,0,0,1.599,1.012,1.599,1750800,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2092800,1.6,8069900,1.601,7286400,1.602,7639200,1.603,3176500,1.604,3978900,10:09:45.215,10:09:44,26105.2,26097.0,-0.14,1,0.81,919,0
sz159920,10:09:42,1764554986336,10:10:45,1764554985693,1.599,1.6036,-0.2869,26106.25,0.9083,1.5803,0,0,1.599,1.014,1.599,1750800,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2092800,1.6,8069900,1.601,7286400,1.602,7639200,1.603,3176500,1.604,3978900,10:09:46.202,10:09:46,26107.92,26099.0,0.2,3,0.82,643,0
sz159920,10:09:45,1764554987317,10:10:46,1764554986408,1.599,1.6036,-0.2869,26109.31,0.9083,2.3898,20700,33100,1.599,0.981,1.599,1945500,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2092800,1.6,8070100,1.601,7286400,1.602,7639200,1.603,3176500,1.604,3978900,10:09:47.226,10:09:47,26108.8,26100.0,0.25,1,0.83,909,0
sz159920,10:09:45,1764554988322,10:10:47,1764554987690,1.599,1.6036,-0.2869,26109.31,0.9083,2.2746,0,0,1.599,1.004,1.599,1945500,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2092800,1.6,8070100,1.601,7286400,1.602,7639200,1.603,3176500,1.604,3978900,10:09:48.224,10:09:48,26106.12,26099.0,0.6,2,0.82,632,0
sz159920,10:09:45,1764554989317,10:10:48,1764554988415,1.599,1.6036,-0.2869,26107.01,0.9083,2.1736,0,0,1.599,0.995,1.599,1945500,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2092800,1.6,8070100,1.601,7286400,1.602,7639200,1.603,3176500,1.604,3978900,10:09:49.223,10:09:49,26109.68,26099.0,-0.5,4,0.83,902,0
sz159920,10:09:48,1764554990320,10:10:49,1764554989842,1.599,1.6036,-0.2869,26107.01,0.9083,1.8547,0,0,1.599,1.004,1.599,2976100,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8070100,1.601,7286400,1.602,7639200,1.603,3176500,1.604,4431900,10:09:50.212,10:09:49,26108.79,26100.0,-0.67,10,0.83,478,0
sz159920,10:09:45,1764554991321,10:10:50,1764554990414,1.599,1.6036,-0.2869,26107.99,0.9083,1.7863,0,0,1.599,1.001,1.599,1945500,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2092800,1.6,8070100,1.601,7286400,1.602,7639200,1.603,3176500,1.604,3978900,10:09:51.227,10:09:50,26107.01,26099.0,-0.11,0,0.82,907,0
sz159920,10:09:48,1764554992321,10:10:51,1764554992006,1.599,1.6036,-0.2869,26107.99,0.9083,1.7818,0,0,1.599,1.0,1.599,2976100,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8070100,1.601,7286400,1.602,7639200,1.603,3176500,1.604,4431900,10:09:52.222,10:09:51,26106.1,26097.0,-0.2,4,0.82,315,0
sz159920,10:09:51,1764554993325,10:10:52,1764554992403,1.599,1.6036,-0.2869,26106.27,0.9083,1.6944,0,0,1.599,1.003,1.599,2976100,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8083800,1.601,7286400,1.602,7639200,1.603,3176500,1.604,4473900,10:09:53.228,10:09:53,26109.68,26100.0,0.6,3,0.83,922,0
sz159920,10:09:51,1764554994326,10:10:53,1764554994147,1.599,1.6036,-0.2869,26106.27,0.9083,0.1289,0,0,1.599,1.001,1.599,2976100,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8083800,1.601,7286400,1.602,7639200,1.603,3176500,1.604,4473900,10:09:54.227,10:09:53,26107.96,26101.0,-0.09,17,0.82,179,0
sz159920,10:09:51,1764554995326,10:10:54,1764554994386,1.599,1.6036,-0.2869,26101.17,0.9083,0.3283,0,0,1.599,1.0,1.599,2976100,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8083800,1.601,7286400,1.602,7639200,1.603,3176500,1.604,4473900,10:09:55.233,10:09:55,26107.9,26098.5,0.33,2,0.82,940,0
sz159920,10:09:51,1764554996401,10:10:55,1764554996304,1.599,1.6036,-0.2869,26101.17,0.9083,0.298,0,0,1.599,1.075,1.599,2976100,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8083800,1.601,7286400,1.602,7639200,1.603,3176500,1.604,4473900,10:09:56.246,10:09:55,26107.0,26096.5,-0.2,4,0.82,97,0
sz159920,10:09:54,1764554997326,10:10:56,1764554996682,1.599,1.6036,-0.2869,26102.7,0.9083,0.2831,42500,67957,1.599,0.925,1.599,2933700,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8093700,1.601,7286400,1.602,7639200,1.603,3176500,1.604,4473900,10:09:57.235,10:09:56,26105.23,26095.0,-0.33,1,0.81,644,0
sz159920,10:09:54,1764554998337,10:10:56,1764554996682,1.599,1.6036,-0.2869,26102.7,0.9083,0.814,0,0,1.599,1.011,1.599,2933700,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8093700,1.601,7286400,1.602,7639200,1.603,3176500,1.604,4473900,10:09:58.258,10:09:58,26100.7,26092.5,0.05,8,0.79,1655,0
sz159920,10:09:57,1764554999334,10:10:58,1764554998467,1.599,1.6035,-0.2806,26101.35,0.9083,0.7784,0,0,1.599,0.997,1.599,2933700,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8093800,1.601,7286400,1.602,8092800,1.603,3176500,1.604,3973900,10:09:59.242,10:09:58,26101.6,26092.0,0.08,0,0.8,867,0
sz159920,10:09:57,1764555000347,10:10:59,1764554999709,1.599,1.6035,-0.2806,26101.35,0.9083,0.696,0,0,1.599,1.013,1.599,2933700,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8093800,1.601,7286400,1.602,8092800,1.603,3176500,1.604,3973900,10:10:00.255,10:10:00,26102.56,26092.0,0.17,7,0.8,638,0
sz159920,10:09:57,1764555001337,10:11:00,1764555000642,1.599,1.6035,-0.2806,26099.71,0.9083,1.9891,0,0,1.599,0.99,1.599,2933700,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8093800,1.601,7286400,1.602,8092800,1.603,3176500,1.604,3973900,10:10:01.246,10:10:00,26101.67,26092.0,-0.78,20,0.8,695,0
sz159920,10:10:00,1764555002344,10:11:01,1764555001718,1.599,1.6035,-0.2806,26099.71,0.9083,1.4265,5000,7995,1.599,1.008,1.599,2428800,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8094000,1.601,7286400,1.602,8159200,1.603,3186500,1.604,3973900,10:10:02.255,10:10:02,26097.84,26089.0,0.77,23,0.78,626,0
sz159920,10:10:00,1764555003348,10:11:02,1764555002804,1.599,1.6035,-0.2806,26098.73,0.9083,1.3561,0,0,1.599,1.004,1.599,2428800,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8094000,1.601,7286400,1.602,8159200,1.603,3186500,1.604,3973900,10:10:03.252,10:10:03,26100.64,26092.0,0.0,3,0.79,544,0
sz159920,10:10:00,1764555004336,10:11:03,1764555003689,1.599,1.6035,-0.2806,26098.73,0.9083,1.0691,0,0,1.599,0.988,1.599,2428800,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,8094000,1.601,7286400,1.602,8159200,1.603,3186500,1.604,3973900,10:10:04.266,10:10:04,26100.64,26092.0,0.25,17,0.79,647,0
sz159920,10:10:03,1764555005340,10:11:04,1764555004974,1.599,1.6035,-0.2806,26102.1,0.9083,0.7698,500,800,1.6,1.004,1.599,2438300,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,9094000,1.601,7286400,1.602,8159200,1.603,3186500,1.604,3973900,10:10:05.258,10:10:04,26100.6,26092.0,0.0,1,0.79,366,0
sz159920,10:10:03,1764555006337,10:11:04,1764555004974,1.599,1.6035,-0.2806,26102.1,0.9083,0.4998,0,0,1.599,0.997,1.599,2438300,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,9094000,1.601,7286400,1.602,8159200,1.603,3186500,1.604,3973900,10:10:06.261,10:10:06,26097.84,26090.5,0.33,8,0.78,1363,0
sz159920,10:10:03,1764555007342,10:11:06,1764555007124,1.599,1.6035,-0.2806,26099.4,0.9083,0.606,0,0,1.599,1.005,1.599,2438300,1.598,13902300,1.597,11920600,1.596,8893100,1.595,2378100,1.6,9094000,1.601,7286400,1.602,8159200,1.603,3186500,1.604,3973900,10:10:07.270,10:10:07,26097.0,26088.0,0.14,7,0.78,218,0
sz159920,10:10:06,1764555008560,10:11:08,1764555008404,1.599,1.6035,-0.2806,26095.37,0.9083,0.606,706800,1130173,1.599,1.218,1.599,1731500,1.598,6902300,1.597,11920600,1.596,8893100,1.595,6378100,1.6,9094000,1.601,7247400,1.602,7866600,1.603,2936500,1.604,3973900,10:10:08.270,10:10:08,26099.8,26089.0,-0.33,2,0.79,156,0
sz159920,10:10:06,1764555009362,10:11:08,1764555009282,1.599,1.6035,-0.2806,26095.37,0.9083,0.4275,0,0,1.599,0.802,1.599,1731500,1.598,6902300,1.597,11920600,1.596,8893100,1.595,6378100,1.6,9094000,1.601,7247400,1.602,7866600,1.603,2936500,1.604,3973900,10:10:09.280,10:10:09,26094.16,26085.0,0.27,9,0.77,80,0
sz159920,10:10:06,1764555010344,10:11:08,1764555009282,1.599,1.6035,-0.2806,26095.37,0.9083,2.1611,0,0,1.599,0.982,1.599,1731500,1.598,6902300,1.597,11920600,1.596,8893100,1.595,6378100,1.6,9094000,1.601,7247400,1.602,7866600,1.603,2936500,1.604,3973900,10:10:10.283,10:10:09,26093.24,26084.0,0.11,3,0.77,1062,0
