symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,data_flags
sh513130,10:03:00,1764813781858,10:04:00,1764813780454,0.725,0.7247,0.0414,5506.29,0.907,5.5629,31800,23055,0.725,1.0,0.725,59919100,0.724,124909200,0.723,99023000,0.722,42584400,0.721,42509500,0.726,145119800,0.727,78105100,0.728,58839500,0.729,47349500,0.73,77483800,1404,0
sh513130,10:03:00,1764813782869,10:04:02,1764813782492,0.725,0.7247,0.0414,5506.84,0.907,4.4899,0,0,0.725,1.011,0.725,59919100,0.724,124909200,0.723,99023000,0.722,42584400,0.721,42509500,0.726,145119800,0.727,78105100,0.728,58839500,0.729,47349500,0.73,77483800,377,0
sh513130,10:03:00,1764813783864,10:04:02,1764813783649,0.725,0.7247,0.0414,5506.84,0.907,4.2569,0,0,0.725,0.995,0.725,59919100,0.724,124909200,0.723,99023000,0.722,42584400,0.721,42509500,0.726,145119800,0.727,78105100,0.728,58839500,0.729,47349500,0.73,77483800,215,0
sh513130,10:03:00,1764813784867,10:04:04,1764813784659,0.725,0.7247,0.0414,5506.75,0.907,4.0109,0,0,0.725,1.003,0.725,59919100,0.724,124909200,0.723,99023000,0.722,42584400,0.721,42509500,0.726,145119800,0.727,78105100,0.728,58839500,0.729,47349500,0.73,77483800,208,0
sh513130,10:03:03,1764813785862,10:04:04,1764813784659,0.725,0.7247,0.0414,5506.75,0.907,3.4241,31700,22982,0.725,0.995,0.725,65133000,0.724,124941500,0.723,99037700,0.722,38216300,0.721,42609500,0.726,144139700,0.727,78105100,0.728,59829500,0.729,47349500,0.73,77483800,1203,0
sh513130,10:03:03,1764813786872,10:04:06,1764813786831,0.725,0.7247,0.0414,5507.51,0.907,3.0603,0,0,0.725,1.01,0.725,65133000,0.724,124941500,0.723,99037700,0.722,38216300,0.721,42609500,0.726,144139700,0.727,78105100,0.728,59829500,0.729,47349500,0.73,77483800,41,0
sh513130,10:03:06,1764813787877,10:04:06,1764813786831,0.725,0.7254,-0.0551,5507.51,0.907,2.9164,23600,17111,0.725,1.005,0.725,66113300,0.724,124944300,0.723,99039700,0.722,38267100,0.721,42237200,0.726,145015600,0.727,78064700,0.728,59829500,0.729,47249500,0.73,77510100,1046,0
sh513130,10:03:03,1764813788867,10:04:08,1764813788503,0.725,0.7247,0.0414,5507.92,0.907,2.3308,0,0,0.725,0.99,0.725,65133000,0.724,124941500,0.723,99037700,0.722,38216300,0.721,42609500,0.726,144139700,0.727,78105100,0.728,59829500,0.729,47349500,0.73,77483800,364,0
sh513130,10:03:06,1764813789867,10:04:08,1764813789006,0.725,0.7254,-0.0551,5507.92,0.907,2.0873,23600,17111,0.725,1.0,0.725,66113300,0.724,124944300,0.723,99039700,0.722,38267100,0.721,42237200,0.726,145015600,0.727,78064700,0.728,59829500,0.729,47249500,0.73,77510100,861,0
sh513130,10:03:06,1764813790871,10:04:10,1764813790438,0.725,0.7254,-0.0551,5509.64,0.907,5.3572,0,0,0.725,1.004,0.725,66113300,0.724,124944300,0.723,99039700,0.722,38267100,0.721,42237200,0.726,145015600,0.727,78064700,0.728,59829500,0.729,47249500,0.73,77510100,433,0
sh513130,10:03:09,1764813791866,10:04:10,1764813791195,0.726,0.7254,0.0827,5509.64,0.907,4.4402,533100,386510,0.725,0.996,0.725,77798200,0.724,116399000,0.723,99042400,0.722,38267100,0.721,42237200,0.726,145839800,0.727,78064700,0.728,59829500,0.729,47249500,0.73,77511100,671,0
sh513130,10:03:09,1764813792872,10:04:12,1764813792441,0.726,0.7254,0.0827,5510.81,0.907,3.825,0,0,0.726,1.006,0.725,77798200,0.724,116399000,0.723,99042400,0.722,38267100,0.721,42237200,0.726,145839800,0.727,78064700,0.728,59829500,0.729,47249500,0.73,77511100,431,0
sh513130,10:03:09,1764813793871,10:04:12,1764813793378,0.726,0.7254,0.0827,5510.81,0.907,6.2007,0,0,0.726,0.999,0.725,77798200,0.724,116399000,0.723,99042400,0.722,38267100,0.721,42237200,0.726,145839800,0.727,78064700,0.728,59829500,0.729,47249500,0.73,77511100,493,0
sh513130,10:03:12,1764813794871,10:04:14,1764813794448,0.726,0.7254,0.0827,5510.51,0.907,5.8679,148600,107835,0.7257,1.0,0.725,80107500,0.724,116410000,0.723,98052400,0.722,38269100,0.721,42251000,0.726,126402000,0.727,86465200,0.728,60819500,0.729,56549500,0.73,77621100,423,0
sh513130,10:03:15,1764813795893,10:04:14,1764813795551,0.726,0.7254,0.0827,5510.51,0.907,5.205,80800,58612,0.7254,1.021,0.725,81550400,0.724,116441800,0.723,98003100,0.722,38294100,0.721,42252000,0.726,123630200,0.727,86541100,0.728,61886400,0.729,56949500,0.73,77621100,342,0
sh513130,10:03:12,1764813796875,10:04:16,1764813796509,0.726,0.7254,0.0827,5511.8,0.907,5.0887,0,0,0.726,0.982,0.725,80107500,0.724,116410000,0.723,98052400,0.722,38269100,0.721,42251000,0.726,126402000,0.727,86465200,0.728,60819500,0.729,56549500,0.73,77621100,366,0
sh513130,10:03:15,1764813797889,10:04:16,1764813797729,0.726,0.7254,0.0827,5511.8,0.907,4.3205,80800,58612,0.7254,1.014,0.725,81550400,0.724,116441800,0.723,98003100,0.722,38294100,0.721,42252000,0.726,123630200,0.727,86541100,0.728,61886400,0.729,56949500,0.73,77621100,160,0
sh513130,10:03:18,1764813798876,10:04:18,1764813798448,0.726,0.7254,0.0827,5511.13,0.907,3.6101,31200,22632,0.7254,0.987,0.725,84643100,0.724,116273900,0.723,97103100,0.722,38294100,0.721,42252000,0.726,123784800,0.727,86551300,0.728,61886400,0.729,56949500,0.73,77581100,428,0
sh513130,10:03:18,1764813799880,10:04:18,1764813798448,0.726,0.7254,0.0827,5511.13,0.907,2.7368,0,0,0.726,1.004,0.725,84643100,0.724,116273900,0.723,97103100,0.722,38294100,0.721,42252000,0.726,123784800,0.727,86551300,0.728,61886400,0.729,56949500,0.73,77581100,1432,0
sh513130,10:03:18,1764813800889,10:04:20,1764813800468,0.726,0.7254,0.0827,5511.46,0.907,3.5856,0,0,0.726,1.009,0.725,84643100,0.724,116273900,0.723,97103100,0.722,38294100,0.721,42252000,0.726,123784800,0.727,86551300,0.728,61886400,0.729,56949500,0.73,77581100,421,0
sh513130,10:03:18,1764813801888,10:04:20,1764813800468,0.726,0.7254,0.0827,5511.46,0.907,3.138,0,0,0.726,0.999,0.725,84643100,0.724,116273900,0.723,97103100,0.722,38294100,0.721,42252000,0.726,123784800,0.727,86551300,0.728,61886400,0.729,56949500,0.73,77581100,1420,0
sh513130,10:03:21,1764813802888,10:04:22,1764813802418,0.726,0.726,0.0,5512.06,0.907,2.8433,32400,23523,0.726,1.0,0.725,85956400,0.724,116565600,0.723,97103100,0.722,38294100,0.721,42238200,0.726,98874400,0.727,86551300,0.728,80875900,0.729,56949500,0.73,77503900,470,0
sh513130,10:03:21,1764813803896,10:04:22,1764813802418,0.726,0.726,0.0,5512.06,0.907,2.5286,0,0,0.726,1.009,0.725,85956400,0.724,116565600,0.723,97103100,0.722,38294100,0.721,42238200,0.726,98874400,0.727,86551300,0.728,80875900,0.729,56949500,0.73,77503900,1478,0
sh513130,10:03:21,1764813804893,10:04:24,1764813804462,0.726,0.726,0.0,5512.05,0.907,5.3689,0,0,0.726,0.997,0.725,85956400,0.724,116565600,0.723,97103100,0.722,38294100,0.721,42238200,0.726,98874400,0.727,86551300,0.728,80875900,0.729,56949500,0.73,77503900,431,0
sh513130,10:03:24,1764813805906,10:04:24,1764813804462,0.726,0.726,0.0,5512.05,0.907,4.6786,128000,92888,0.7257,1.013,0.725,86839400,0.724,116559200,0.723,97168100,0.722,38277200,0.721,42238200,0.726,100098400,0.727,86579000,0.728,80598400,0.729,56549500,0.73,77503900,1444,0
sh513130,10:03:24,1764813806894,10:04:26,1764813806640,0.726,0.726,0.0,5512.92,0.907,4.4067,0,0,0.726,0.987,0.725,86839400,0.724,116559200,0.723,97168100,0.722,38277200,0.721,42238200,0.726,100098400,0.727,86579000,0.728,80598400,0.729,56549500,0.73,77503900,254,0
sh513130,10:03:24,1764813807897,10:04:26,1764813806640,0.726,0.726,0.0,5512.92,0.907,4.7772,0,0,0.726,1.004,0.725,86839400,0.724,116559200,0.723,97168100,0.722,38277200,0.721,42238200,0.726,100098400,0.727,86579000,0.728,80598400,0.729,56549500,0.73,77503900,1257,0
sh513130,10:03:27,1764813808894,10:04:28,1764813808620,0.726,0.726,0.0,5514.11,0.907,3.8682,5765300,4185607,0.726,0.997,0.725,89390100,0.724,116322300,0.723,96869100,0.722,38333000,0.721,42237200,0.726,87604600,0.727,86866800,0.728,80644600,0.729,58744800,0.73,77513900,274,0
sh513130,10:03:27,1764813809896,10:04:28,1764813808620,0.726,0.726,0.0,5514.11,0.907,3.2502,0,0,0.726,1.002,0.725,89390100,0.724,116322300,0.723,96869100,0.722,38333000,0.721,42237200,0.726,87604600,0.727,86866800,0.728,80644600,0.729,58744800,0.73,77513900,1276,0
sh513130,10:03:27,1764813810903,10:04:30,1764813810787,0.726,0.726,0.0,5514.39,0.907,3.0986,0,0,0.726,1.006,0.725,89390100,0.724,116322300,0.723,96869100,0.722,38333000,0.721,42237200,0.726,87604600,0.727,86866800,0.728,80644600,0.729,58744800,0.73,77513900,116,0
sh513130,10:03:30,1764813811900,10:04:30,1764813810787,0.726,0.726,0.0,5514.39,0.907,2.6724,932500,676976,0.726,0.998,0.725,92828500,0.724,116794300,0.723,96165100,0.722,38333000,0.721,42185200,0.726,108729700,0.727,86916600,0.728,75636500,0.729,59154100,0.73,77513900,1113,0
sh513130,10:03:30,1764813812900,10:04:32,1764813812463,0.726,0.726,0.0,5514.01,0.907,2.5673,0,0,0.726,1.0,0.725,92828500,0.724,116794300,0.723,96165100,0.722,38333000,0.721,42185200,0.726,108729700,0.727,86916600,0.728,75636500,0.729,59154100,0.73,77513900,437,0
sh513130,10:03:30,1764813813902,10:04:32,1764813812952,0.726,0.726,0.0,5514.01,0.907,2.1326,0,0,0.726,1.002,0.725,92828500,0.724,116794300,0.723,96165100,0.722,38333000,0.721,42185200,0.726,108729700,0.727,86916600,0.728,75636500,0.729,59154100,0.73,77513900,950,0
sh513130,10:03:33,1764813814905,10:04:34,1764813814476,0.726,0.726,0.0,5514.4,0.907,3.214,8400,6099,0.7261,1.002,0.725,93603100,0.724,116905500,0.723,96155100,0.722,38336000,0.721,42185200,0.726,89861900,0.727,87791400,0.728,75448400,0.729,59154100,0.73,77513900,429,0
sh513130,10:03:33,1764813815914,10:04:34,1764813815135,0.726,0.726,0.0,5514.4,0.907,2.4331,0,0,0.726,1.009,0.725,93603100,0.724,116905500,0.723,96155100,0.722,38336000,0.721,42185200,0.726,89861900,0.727,87791400,0.728,75448400,0.729,59154100,0.73,77513900,779,0
sh513130,10:03:33,1764813816904,10:04:36,1764813816491,0.726,0.726,0.0,5514.02,0.907,1.9458,0,0,0.726,0.99,0.725,93603100,0.724,116905500,0.723,96155100,0.722,38336000,0.721,42185200,0.726,89861900,0.727,87791400,0.728,75448400,0.729,59154100,0.73,77513900,413,0
sh513130,10:03:36,1764813817911,10:04:36,1764813817315,0.726,0.726,0.0,5514.02,0.907,1.612,1012200,734857,0.726,1.008,0.725,94975400,0.724,116919800,0.723,96155100,0.722,38336000,0.721,42085300,0.726,85749300,0.727,88666200,0.728,75425400,0.729,59160200,0.73,77513600,596,0
sh513130,10:03:36,1764813818907,10:04:38,1764813818490,0.726,0.726,0.0,5514.46,0.907,1.187,0,0,0.726,0.995,0.725,94975400,0.724,116919800,0.723,96155100,0.722,38336000,0.721,42085300,0.726,85749300,0.727,88666200,0.728,75425400,0.729,59160200,0.73,77513600,417,0
sh513130,10:03:36,1764813819913,10:04:38,1764813819494,0.726,0.726,0.0,5514.46,0.907,1.0581,0,0,0.726,1.007,0.725,94975400,0.724,116919800,0.723,96155100,0.722,38336000,0.721,42085300,0.726,85749300,0.727,88666200,0.728,75425400,0.729,59160200,0.73,77513600,419,0
sh513130,10:03:39,1764813820910,10:04:40,1764813820449,0.726,0.726,0.0,5514.57,0.907,1.2241,274300,199142,0.726,0.996,0.725,95325100,0.724,116973300,0.723,96155100,0.722,38235700,0.721,42085300,0.726,87311300,0.727,89341000,0.728,75525400,0.729,59160200,0.73,77513600,461,0
sh513130,10:03:36,1764813821917,10:04:40,1764813821738,0.726,0.726,0.0,5514.57,0.907,1.6718,0,0,0.726,1.008,0.725,94975400,0.724,116919800,0.723,96155100,0.722,38336000,0.721,42085300,0.726,85749300,0.727,88666200,0.728,75425400,0.729,59160200,0.73,77513600,179,0
sh513130,10:03:39,1764813822919,10:04:42,1764813822473,0.726,0.726,0.0,5513.53,0.907,1.8829,274300,199142,0.726,1.001,0.725,95325100,0.724,116973300,0.723,96155100,0.722,38235700,0.721,42085300,0.726,87311300,0.727,89341000,0.728,75525400,0.729,59160200,0.73,77513600,446,0
sh513130,10:03:42,1764813823937,10:04:42,1764813823856,0.726,0.726,0.0,5513.53,0.907,2.084,3191200,2316804,0.726,1.018,0.725,95695000,0.724,116808700,0.723,96215100,0.722,38235700,0.721,42085300,0.726,84052100,0.727,90423900,0.728,75525400,0.729,58989700,0.73,77513600,81,0
sh513130,10:03:42,1764813824917,10:04:44,1764813824496,0.726,0.726,0.0,5513.06,0.907,0.4831,0,0,0.726,0.981,0.725,95695000,0.724,116808700,0.723,96215100,0.722,38235700,0.721,42085300,0.726,84052100,0.727,90423900,0.728,75525400,0.729,58989700,0.73,77513600,421,0
sh513130,10:03:42,1764813825924,10:04:44,1764813824496,0.726,0.726,0.0,5513.06,0.907,0.5873,0,0,0.726,1.006,0.725,95695000,0.724,116808700,0.723,96215100,0.722,38235700,0.721,42085300,0.726,84052100,0.727,90423900,0.728,75525400,0.729,58989700,0.73,77513600,1428,0
sh513130,10:03:45,1764813826927,10:04:46,1764813826574,0.726,0.726,0.0,5515.52,0.907,3.5957,11438800,8304568,0.726,1.004,0.725,97238100,0.724,116429800,0.723,95915100,0.722,38249500,0.721,42095300,0.726,67288700,0.727,91421700,0.728,74496600,0.729,58989700,0.73,77605400,353,0
sh513130,10:03:45,1764813827923,10:04:46,1764813826574,0.726,0.726,0.0,5515.52,0.907,4.0715,0,0,0.726,0.995,0.725,97238100,0.724,116429800,0.723,95915100,0.722,38249500,0.721,42095300,0.726,67288700,0.727,91421700,0.728,74496600,0.729,58989700,0.73,77605400,1349,0
sh513130,10:03:45,1764813828923,10:04:48,1764813828586,0.726,0.726,0.0,5514.88,0.907,3.0906,0,0,0.726,1.0,0.725,97238100,0.724,116429800,0.723,95915100,0.722,38249500,0.721,42095300,0.726,67288700,0.727,91421700,0.728,74496600,0.729,58989700,0.73,77605400,337,0
sh513130,10:03:48,1764813829928,10:04:48,1764813828586,0.726,0.726,0.0,5514.88,0.907,1.887,113439200,82356870,0.726,1.005,0.725,95033900,0.724,113711500,0.723,77217000,0.722,38256500,0.721,41474300,0.726,630000,0.727,96814900,0.728,76496600,0.729,58989700,0.73,77626400,1342,0
sh513130,10:03:48,1764813830929,10:04:50,1764813830448,0.726,0.726,0.0,5514.77,0.907,1.6855,0,0,0.726,1.001,0.725,95033900,0.724,113711500,0.723,77217000,0.722,38256500,0.721,41474300,0.726,630000,0.727,96814900,0.728,76496600,0.729,58989700,0.73,77626400,481,0
sh513130,10:03:48,1764813831956,10:04:50,1764813830448,0.726,0.726,0.0,5514.77,0.907,0.1384,0,0,0.726,1.028,0.725,95033900,0.724,113711500,0.723,77217000,0.722,38256500,0.721,41474300,0.726,630000,0.727,96814900,0.728,76496600,0.729,58989700,0.73,77626400,1508,0
sh513130,10:03:51,1764813832926,10:04:52,1764813832583,0.725,0.726,-0.1377,5514.15,0.907,0.9715,2903900,2108170,0.726,0.97,0.725,95055300,0.724,114689400,0.723,77218000,0.722,38256500,0.721,42074300,0.726,7286400,0.727,97188800,0.728,76771400,0.729,58989700,0.73,77626400,343,0
sh513130,10:03:51,1764813833928,10:04:52,1764813832583,0.725,0.726,-0.1377,5514.15,0.907,3.0671,0,0,0.725,1.002,0.725,95055300,0.724,114689400,0.723,77218000,0.722,38256500,0.721,42074300,0.726,7286400,0.727,97188800,0.728,76771400,0.729,58989700,0.73,77626400,1345,0
sh513130,10:03:51,1764813834932,10:04:54,1764813834755,0.725,0.726,-0.1377,5514.98,0.907,2.5722,0,0,0.725,1.004,0.725,95055300,0.724,114689400,0.723,77218000,0.722,38256500,0.721,42074300,0.726,7286400,0.727,97188800,0.728,76771400,0.729,58989700,0.73,77626400,177,0
sh513130,10:03:54,1764813835931,10:04:54,1764813834755,0.725,0.726,-0.1377,5514.98,0.907,2.8908,1314600,954371,0.726,0.999,0.725,95237900,0.724,114705900,0.723,77217000,0.722,38254400,0.721,42074300,0.726,5195700,0.727,98388700,0.728,76489700,0.729,58989700,0.73,77583100,1176,0
sh513130,10:03:54,1764813836932,10:04:56,1764813836930,0.725,0.726,-0.1377,5513.76,0.907,4.3262,0,0,0.725,1.001,0.725,95237900,0.724,114705900,0.723,77217000,0.722,38254400,0.721,42074300,0.726,5195700,0.727,98388700,0.728,76489700,0.729,58989700,0.73,77583100,2,0
sh513130,10:03:54,1764813837943,10:04:56,1764813836930,0.725,0.726,-0.1377,5513.76,0.907,4.1536,0,0,0.725,1.011,0.725,95237900,0.724,114705900,0.723,77217000,0.722,38254400,0.721,42074300,0.726,5195700,0.727,98388700,0.728,76489700,0.729,58989700,0.73,77583100,1013,0
sh513130,10:03:57,1764813838941,10:04:58,1764813838494,0.726,0.726,0.0,5514.46,0.907,3.7482,5684900,4122729,0.7252,0.997,0.725,93357200,0.724,114748600,0.723,77217000,0.722,38254400,0.721,41668000,0.726,42594800,0.727,91997200,0.728,75489700,0.729,59010700,0.73,77583100,447,0
sh513130,10:03:57,1764813839942,10:04:58,1764813839093,0.726,0.726,0.0,5514.46,0.907,3.6628,0,0,0.726,1.001,0.725,93357200,0.724,114748600,0.723,77217000,0.722,38254400,0.721,41668000,0.726,42594800,0.727,91997200,0.728,75489700,0.729,59010700,0.73,77583100,849,0
sh513130,10:03:57,1764813840951,10:05:00,1764813840478,0.726,0.726,0.0,5514.51,0.907,4.04,0,0,0.726,1.009,0.725,93357200,0.724,114748600,0.723,77217000,0.722,38254400,0.721,41668000,0.726,42594800,0.727,91997200,0.728,75489700,0.729,59010700,0.73,77583100,473,0
sh513130,10:04:00,1764813841958,10:05:00,1764813841264,0.726,0.726,0.0,5514.51,0.907,3.6786,449900,326627,0.726,1.007,0.725,93944600,0.724,114757700,0.723,77217000,0.722,38274700,0.721,41668000,0.726,12666400,0.727,100392400,0.728,75489700,0.729,59141200,0.73,77688100,694,0
sh513130,10:04:00,1764813842947,10:05:02,1764813842407,0.726,0.726,0.0,5514.79,0.907,4.1968,0,0,0.726,0.989,0.725,93944600,0.724,114757700,0.723,77217000,0.722,38274700,0.721,41668000,0.726,12666400,0.727,100392400,0.728,75489700,0.729,59141200,0.73,77688100,540,0
sh513130,10:04:00,1764813843956,10:05:02,1764813843656,0.726,0.726,0.0,5514.79,0.907,3.9164,0,0,0.726,1.009,0.725,93944600,0.724,114757700,0.723,77217000,0.722,38274700,0.721,41668000,0.726,12666400,0.727,100392400,0.728,75489700,0.729,59141200,0.73,77688100,300,0
sh513130,10:04:03,1764813844944,10:05:04,1764813844465,0.726,0.726,0.0,5515.68,0.907,2.6222,132100,95905,0.726,0.989,0.725,94354400,0.724,114636600,0.723,77356000,0.722,38274700,0.721,41811500,0.726,44936400,0.727,101062500,0.728,75436800,0.729,54166800,0.73,77672500,479,0
sh513130,10:04:03,1764813845947,10:05:04,1764813845640,0.726,0.726,0.0,5515.68,0.907,3.2028,0,0,0.726,1.002,0.725,94354400,0.724,114636600,0.723,77356000,0.722,38274700,0.721,41811500,0.726,44936400,0.727,101062500,0.728,75436800,0.729,54166800,0.73,77672500,307,0
sh513130,10:04:03,1764813846952,10:05:06,1764813846436,0.726,0.726,0.0,5515.22,0.907,4.0302,0,0,0.726,1.005,0.725,94354400,0.724,114636600,0.723,77356000,0.722,38274700,0.721,41811500,0.726,44936400,0.727,101062500,0.728,75436800,0.729,54166800,0.73,77672500,516,0
sh513130,10:04:06,1764813847947,10:05:06,1764813847816,0.726,0.726,0.0,5515.22,0.907,5.1674,4963000,3602448,0.7259,0.995,0.726,31633600,0.725,94569200,0.724,111737700,0.723,77356000,0.722,38276800,0.727,100289300,0.728,76199600,0.729,59166800,0.73,77672500,0.731,46710700,131,0
sh513130,10:04:06,1764813848969,10:05:08,1764813848457,0.726,0.726,0.0,5516.36,0.907,5.5868,0,0,0.726,1.022,0.726,31633600,0.725,94569200,0.724,111737700,0.723,77356000,0.722,38276800,0.727,100289300,0.728,76199600,0.729,59166800,0.73,77672500,0.731,46710700,512,0
sh513130,10:04:09,1764813849955,10:05:08,1764813848457,0.726,0.726,0.0,5516.36,0.907,5.167,91200,66211,0.726,0.987,0.726,45243100,0.725,94373100,0.724,103611300,0.723,69520700,0.722,38276800,0.727,100024100,0.728,77478200,0.729,60069000,0.73,77672500,0.731,46710700,1498,0
sh513130,10:04:09,1764813850957,10:05:10,1764813850486,0.726,0.726,0.0,5517.9,0.907,5.9989,0,0,0.726,1.001,0.726,45243100,0.725,94373100,0.724,103611300,0.723,69520700,0.722,38276800,0.727,100024100,0.728,77478200,0.729,60069000,0.73,77672500,0.731,46710700,471,0
sh513130,10:04:09,1764813851962,10:05:10,1764813850486,0.726,0.726,0.0,5517.9,0.907,5.0885,0,0,0.726,1.005,0.726,45243100,0.725,94373100,0.724,103611300,0.723,69520700,0.722,38276800,0.727,100024100,0.728,77478200,0.729,60069000,0.73,77672500,0.731,46710700,1476,0
sh513130,10:04:12,1764813852962,10:05:12,1764813852457,0.726,0.726,0.0,5518.17,0.907,4.9065,937800,680843,0.726,1.0,0.726,62935300,0.725,87021300,0.724,103541000,0.723,62250700,0.722,38276800,0.727,91892100,0.728,76478200,0.729,60350100,0.73,77482500,0.731,46710700,505,0
sh513130,10:04:12,1764813853956,10:05:12,1764813852457,0.726,0.726,0.0,5518.17,0.907,4.5256,0,0,0.726,0.994,0.726,62935300,0.725,87021300,0.724,103541000,0.723,62250700,0.722,38276800,0.727,91892100,0.728,76478200,0.729,60350100,0.73,77482500,0.731,46710700,1499,0
sh513130,10:04:12,1764813854957,10:05:14,1764813854451,0.726,0.726,0.0,5518.66,0.907,3.6267,0,0,0.726,1.001,0.726,62935300,0.725,87021300,0.724,103541000,0.723,62250700,0.722,38276800,0.727,91892100,0.728,76478200,0.729,60350100,0.73,77482500,0.731,46710700,506,0
sh513130,10:04:12,1764813855968,10:05:14,1764813854451,0.726,0.726,0.0,5518.66,0.907,2.9406,0,0,0.726,1.01,0.726,62935300,0.725,87021300,0.724,103541000,0.723,62250700,0.722,38276800,0.727,91892100,0.728,76478200,0.729,60350100,0.73,77482500,0.731,46710700,1517,0
sh513130,10:04:15,1764813856962,10:05:16,1764813856520,0.726,0.7267,-0.0963,5518.75,0.907,2.4729,595800,432552,0.726,0.994,0.726,66159000,0.725,86984800,0.724,102567000,0.723,62251100,0.722,38276800,0.727,91061500,0.728,76451000,0.729,61340100,0.73,77582500,0.731,46710700,442,0
sh513130,10:04:15,1764813857969,10:05:16,1764813856520,0.726,0.7267,-0.0963,5518.75,0.907,4.3565,0,0,0.726,1.008,0.726,66159000,0.725,86984800,0.724,102567000,0.723,62251100,0.722,38276800,0.727,91061500,0.728,76451000,0.729,61340100,0.73,77582500,0.731,46710700,1449,0
sh513130,10:04:15,1764813858973,10:05:18,1764813858698,0.726,0.7267,-0.0963,5519.2,0.907,3.837,0,0,0.726,1.003,0.726,66159000,0.725,86984800,0.724,102567000,0.723,62251100,0.722,38276800,0.727,91061500,0.728,76451000,0.729,61340100,0.73,77582500,0.731,46710700,275,0
sh513130,10:04:15,1764813859970,10:05:18,1764813858698,0.726,0.7267,-0.0963,5519.2,0.907,1.4404,0,0,0.726,0.998,0.726,66159000,0.725,86984800,0.724,102567000,0.723,62251100,0.722,38276800,0.727,91061500,0.728,76451000,0.729,61340100,0.73,77582500,0.731,46710700,1272,0
sh513130,10:04:18,1764813860972,10:05:20,1764813860863,0.726,0.7267,-0.0963,5519.53,0.907,1.5778,716500,520368,0.7263,1.001,0.726,66720600,0.725,86681200,0.724,101562000,0.723,62251100,0.722,38277200,0.727,80803200,0.728,84851000,0.729,61340100,0.73,77984500,0.731,46610700,109,0
sh513130,10:04:18,1764813861972,10:05:20,1764813860863,0.726,0.7267,-0.0963,5519.53,0.907,1.5721,0,0,0.726,1.001,0.726,66720600,0.725,86681200,0.724,101562000,0.723,62251100,0.722,38277200,0.727,80803200,0.728,84851000,0.729,61340100,0.73,77984500,0.731,46610700,1109,0
sh513130,10:04:21,1764813863000,10:05:22,1764813862439,0.727,0.7267,0.0413,5519.84,0.907,1.5721,109600,79581,0.7261,1.027,0.726,68764300,0.725,87169000,0.724,101513400,0.723,62256100,0.722,38219000,0.727,76895600,0.728,84851000,0.729,62300100,0.73,81984500,0.731,46610700,561,0
sh513130,10:04:21,1764813863975,10:05:22,1764813863033,0.727,0.7267,0.0413,5519.84,0.907,1.3735,0,0,0.727,0.975,0.726,68764300,0.725,87169000,0.724,101513400,0.723,62256100,0.722,38219000,0.727,76895600,0.728,84851000,0.729,62300100,0.73,81984500,0.731,46610700,942,0
sh513130,10:04:21,1764813864973,10:05:24,1764813864460,0.727,0.7267,0.0413,5519.74,0.907,1.3735,0,0,0.727,0.998,0.726,68764300,0.725,87169000,0.724,101513400,0.723,62256100,0.722,38219000,0.727,76895600,0.728,84851000,0.729,62300100,0.73,81984500,0.731,46610700,513,0
sh513130,10:04:24,1764813865975,10:05:24,1764813865217,0.727,0.7267,0.0413,5519.74,0.907,2.6877,142200,103315,0.7265,1.002,0.726,69629400,0.725,85726400,0.724,100026800,0.723,60756100,0.722,38250300,0.727,89076300,0.728,76636400,0.729,62300100,0.73,77974500,0.731,46610700,758,0
sh513130,10:04:24,1764813866985,10:05:26,1764813866498,0.727,0.7267,0.0413,5520.45,0.907,2.1124,0,0,0.727,1.01,0.726,69629400,0.725,85726400,0.724,100026800,0.723,60756100,0.722,38250300,0.727,89076300,0.728,76636400,0.729,62300100,0.73,77974500,0.731,46610700,487,0
sh513130,10:04:24,1764813867985,10:05:26,1764813867378,0.727,0.7267,0.0413,5520.45,0.907,1.8612,0,0,0.727,1.0,0.726,69629400,0.725,85726400,0.724,100026800,0.723,60756100,0.722,38250300,0.727,89076300,0.728,76636400,0.729,62300100,0.73,77974500,0.731,46610700,607,0
sh513130,10:04:27,1764813868984,10:05:28,1764813868570,0.727,0.7267,0.0413,5519.6,0.907,3.7129,90900,66085,0.727,0.998,0.726,70606300,0.725,88025300,0.724,100321900,0.723,60759000,0.722,38250900,0.727,88987400,0.728,76542200,0.729,61300100,0.73,77594500,0.731,46610700,414,0
sh513130,10:04:27,1764813869982,10:05:28,1764813869550,0.727,0.7267,0.0413,5519.6,0.907,3.1804,0,0,0.727,0.998,0.726,70606300,0.725,88025300,0.724,100321900,0.723,60759000,0.722,38250900,0.727,88987400,0.728,76542200,0.729,61300100,0.73,77594500,0.731,46610700,432,0
sh513130,10:04:30,1764813870984,10:05:30,1764813870414,0.726,0.7267,-0.0963,5519.57,0.907,3.0998,208900,151851,0.7269,1.002,0.726,71695500,0.725,88092900,0.724,100315400,0.723,60759000,0.722,38250900,0.727,88908500,0.728,76946800,0.729,61300100,0.73,77593300,0.731,46610700,570,0
