symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,data_flags
sh513130,10:04:04,1765418646884,10:05:06,1765418646724,0.732,0.7321,-0.0137,5565.6,0.9075,2.8023,57000,41674,0.7311,1.01,0.731,123433600,0.73,146947900,0.729,93176200,0.728,63261600,0.727,51877900,0.732,60235100,0.733,99386800,0.734,74598100,0.735,74073000,0.736,48571000,160,0
sh513130,10:04:04,1765418647889,10:05:06,1765418646724,0.732,0.7321,-0.0137,5565.6,0.9075,2.6888,0,0,0.732,1.005,0.731,123433600,0.73,146947900,0.729,93176200,0.728,63261600,0.727,51877900,0.732,60235100,0.733,99386800,0.734,74598100,0.735,74073000,0.736,48571000,1165,0
sh513130,10:04:07,1765418648884,10:05:08,1765418648416,0.732,0.7321,-0.0137,5565.84,0.9075,2.2544,148900,108941,0.7316,0.994,0.731,123010200,0.73,146986000,0.729,93181800,0.728,63261600,0.727,52155600,0.732,60722600,0.733,99406800,0.734,75463700,0.735,74073000,0.736,48571000,468,0
sh513130,10:04:07,1765418649892,10:05:08,1765418648892,0.732,0.7321,-0.0137,5565.84,0.9075,2.1453,0,0,0.732,1.009,0.731,123010200,0.73,146986000,0.729,93181800,0.728,63261600,0.727,52155600,0.732,60722600,0.733,99406800,0.734,75463700,0.735,74073000,0.736,48571000,1000,0
sh513130,10:04:07,1765418650885,10:05:10,1765418650483,0.732,0.7321,-0.0137,5565.86,0.9075,3.9533,0,0,0.732,0.992,0.731,123010200,0.73,146986000,0.729,93181800,0.728,63261600,0.727,52155600,0.732,60722600,0.733,99406800,0.734,75463700,0.735,74073000,0.736,48571000,402,0
sh513130,10:04:10,1765418651884,10:05:10,1765418651072,0.732,0.7321,-0.0137,5565.86,0.9075,3.7754,247200,180891,0.7318,0.999,0.731,123073700,0.73,146975200,0.729,93148100,0.728,63261600,0.727,36188800,0.732,48164500,0.733,99438600,0.734,76329300,0.735,74073000,0.736,48571000,812,0
sh513130,10:04:10,1765418652905,10:05:12,1765418652465,0.732,0.7321,-0.0137,5565.94,0.9075,3.1049,0,0,0.732,1.022,0.731,123073700,0.73,146975200,0.729,93148100,0.728,63261600,0.727,36188800,0.732,48164500,0.733,99438600,0.734,76329300,0.735,74073000,0.736,48571000,440,0
sh513130,10:04:10,1765418653895,10:05:12,1765418653260,0.732,0.7321,-0.0137,5565.94,0.9075,3.2951,0,0,0.732,0.99,0.731,123073700,0.73,146975200,0.729,93148100,0.728,63261600,0.727,36188800,0.732,48164500,0.733,99438600,0.734,76329300,0.735,74073000,0.736,48571000,635,0
sh513130,10:04:10,1765418654904,10:05:14,1765418654423,0.732,0.7321,-0.0137,5566.55,0.9075,3.1417,0,0,0.732,1.009,0.731,123073700,0.73,146975200,0.729,93148100,0.728,63261600,0.727,36188800,0.732,48164500,0.733,99438600,0.734,76329300,0.735,74073000,0.736,48571000,481,0
sh513130,10:04:13,1765418655890,10:05:14,1765418655444,0.732,0.7321,-0.0137,5566.55,0.9075,2.8302,44600,32606,0.7311,0.986,0.731,139130300,0.73,148200800,0.729,92188900,0.728,63284200,0.727,36339500,0.732,26437900,0.733,99438600,0.734,77194900,0.735,74053000,0.736,64547000,446,0
sh513130,10:04:13,1765418656906,10:05:16,1765418656425,0.732,0.7321,-0.0137,5566.24,0.9075,2.6407,0,0,0.732,1.016,0.731,139130300,0.73,148200800,0.729,92188900,0.728,63284200,0.727,36339500,0.732,26437900,0.733,99438600,0.734,77194900,0.735,74053000,0.736,64547000,481,0
sh513130,10:04:16,1765418657891,10:05:16,1765418657615,0.732,0.7321,-0.0137,5566.24,0.9075,2.602,453000,331586,0.732,0.985,0.731,140526400,0.73,147993600,0.729,92321300,0.728,63365000,0.727,36339500,0.732,4255300,0.733,107160000,0.734,83816200,0.735,74053000,0.736,64547000,276,0
sh513130,10:04:16,1765418658915,10:05:18,1765418658440,0.732,0.7321,-0.0137,5566.34,0.9075,2.418,0,0,0.732,1.024,0.731,140526400,0.73,147993600,0.729,92321300,0.728,63365000,0.727,36339500,0.732,4255300,0.733,107160000,0.734,83816200,0.735,74053000,0.736,64547000,475,0
sh513130,10:04:16,1765418659907,10:05:18,1765418659786,0.732,0.7321,-0.0137,5566.34,0.9075,2.5815,0,0,0.732,0.991,0.731,140526400,0.73,147993600,0.729,92321300,0.728,63365000,0.727,36339500,0.732,4255300,0.733,107160000,0.734,83816200,0.735,74053000,0.736,64547000,121,0
sh513130,10:04:19,1765418660906,10:05:20,1765418660486,0.732,0.7321,-0.0137,5566.8,0.9075,2.3487,4293000,3142476,0.732,0.999,0.732,31503200,0.731,140684700,0.73,147021100,0.729,92321300,0.728,58357200,0.733,107087000,0.734,85760800,0.735,74458000,0.736,64547000,0.737,63978600,420,0
sh513130,10:04:19,1765418661912,10:05:20,1765418660486,0.732,0.7321,-0.0137,5566.8,0.9075,2.167,0,0,0.732,1.006,0.732,31503200,0.731,140684700,0.73,147021100,0.729,92321300,0.728,58357200,0.733,107087000,0.734,85760800,0.735,74458000,0.736,64547000,0.737,63978600,1426,0
sh513130,10:04:19,1765418662915,10:05:22,1765418662433,0.732,0.7321,-0.0137,5567.51,0.9075,4.3648,0,0,0.732,1.003,0.732,31503200,0.731,140684700,0.73,147021100,0.729,92321300,0.728,58357200,0.733,107087000,0.734,85760800,0.735,74458000,0.736,64547000,0.737,63978600,482,0
sh513130,10:04:22,1765418663904,10:05:22,1765418662433,0.732,0.7321,-0.0137,5567.51,0.9075,4.1735,111300,81489,0.7322,0.989,0.732,50971400,0.731,140967100,0.73,146668900,0.729,91921300,0.728,58367200,0.733,108035200,0.734,85760800,0.735,74479700,0.736,64547000,0.737,63978700,1471,0
sh513130,10:04:22,1765418664917,10:05:24,1765418664483,0.732,0.7321,-0.0137,5568.1,0.9075,4.183,0,0,0.732,1.013,0.732,50971400,0.731,140967100,0.73,146668900,0.729,91921300,0.728,58367200,0.733,108035200,0.734,85760800,0.735,74479700,0.736,64547000,0.737,63978700,434,0
sh513130,10:04:22,1765418665907,10:05:24,1765418664483,0.732,0.7321,-0.0137,5568.1,0.9075,3.7881,0,0,0.732,0.99,0.732,50971400,0.731,140967100,0.73,146668900,0.729,91921300,0.728,58367200,0.733,108035200,0.734,85760800,0.735,74479700,0.736,64547000,0.737,63978700,1424,0
sh513130,10:04:22,1765418666920,10:05:26,1765418666512,0.732,0.7321,-0.0137,5567.79,0.9075,3.3885,0,0,0.732,1.013,0.732,50971400,0.731,140967100,0.73,146668900,0.729,91921300,0.728,58367200,0.733,108035200,0.734,85760800,0.735,74479700,0.736,64547000,0.737,63978700,408,0
sh513130,10:04:25,1765418667914,10:05:26,1765418666512,0.732,0.7321,-0.0137,5567.79,0.9075,2.8869,19200,14054,0.732,0.994,0.732,67005200,0.731,141284500,0.73,147539300,0.729,76931300,0.728,58424200,0.733,108044200,0.734,85791500,0.735,74479700,0.736,64533000,0.737,63978700,1402,0
sh513130,10:04:25,1765418668912,10:05:28,1765418668498,0.732,0.7321,-0.0137,5568.34,0.9075,2.3233,0,0,0.732,0.997,0.732,67005200,0.731,141284500,0.73,147539300,0.729,76931300,0.728,58424200,0.733,108044200,0.734,85791500,0.735,74479700,0.736,64533000,0.737,63978700,414,0
sh513130,10:04:28,1765418670293,10:05:28,1765418668498,0.732,0.7321,-0.0137,5568.34,0.9075,1.6913,107800,78910,0.732,1.381,0.732,67031800,0.731,141476300,0.73,148460200,0.729,76931300,0.728,58432200,0.733,109181600,0.734,85802300,0.735,74479700,0.736,64533000,0.737,63978700,1795,0
sh513130,10:04:28,1765418670911,10:05:30,1765418670671,0.732,0.7321,-0.0137,5568.8,0.9075,1.6274,0,0,0.732,0.618,0.732,67031800,0.731,141476300,0.73,148460200,0.729,76931300,0.728,58432200,0.733,109181600,0.734,85802300,0.735,74479700,0.736,64533000,0.737,63978700,240,0
sh513130,10:04:28,1765418671909,10:05:30,1765418670671,0.732,0.7321,-0.0137,5568.8,0.9075,1.5285,0,0,0.732,0.999,0.732,67031800,0.731,141476300,0.73,148460200,0.729,76931300,0.728,58432200,0.733,109181600,0.734,85802300,0.735,74479700,0.736,64533000,0.737,63978700,1238,0
sh513130,10:04:28,1765418672922,10:05:32,1765418672849,0.732,0.7321,-0.0137,5568.49,0.9075,1.4496,0,0,0.732,1.013,0.732,67031800,0.731,141476300,0.73,148460200,0.729,76931300,0.728,58432200,0.733,109181600,0.734,85802300,0.735,74479700,0.736,64533000,0.737,63978700,73,0
sh513130,10:04:31,1765418673928,10:05:32,1765418672849,0.732,0.7321,-0.0137,5568.49,0.9075,-0.4111,45500,33310,0.7321,1.005,0.732,67619400,0.731,141493300,0.73,149383600,0.729,76993600,0.728,58432200,0.733,108177600,0.734,85807300,0.735,75467800,0.736,64533000,0.737,63978700,1079,0
sh513130,10:04:31,1765418674917,10:05:34,1765418674533,0.732,0.7321,-0.0137,5569.23,0.9075,0.2321,0,0,0.732,0.989,0.732,67619400,0.731,141493300,0.73,149383600,0.729,76993600,0.728,58432200,0.733,108177600,0.734,85807300,0.735,75467800,0.736,64533000,0.737,63978700,384,0
sh513130,10:04:34,1765418675915,10:05:34,1765418675014,0.733,0.7321,0.1229,5569.23,0.9075,0.4392,73500,53876,0.733,0.998,0.732,68509200,0.731,149503800,0.73,158255500,0.729,85092000,0.728,66430600,0.733,116099800,0.734,93805700,0.735,83466200,0.736,72577400,0.737,63978700,901,0
sh513130,10:04:34,1765418676917,10:05:36,1765418676449,0.733,0.7321,0.1229,5568.86,0.9075,0.4172,0,0,0.733,1.001,0.732,68509200,0.731,149503800,0.73,158255500,0.729,85092000,0.728,66430600,0.733,116099800,0.734,93805700,0.735,83466200,0.736,72577400,0.737,63978700,468,0
sh513130,10:04:34,1765418677932,10:05:36,1765418677183,0.733,0.7321,0.1229,5568.86,0.9075,0.6474,0,0,0.733,1.015,0.732,68509200,0.731,149503800,0.73,158255500,0.729,85092000,0.728,66430600,0.733,116099800,0.734,93805700,0.735,83466200,0.736,72577400,0.737,63978700,749,0
sh513130,10:04:34,1765418678933,10:05:38,1765418678429,0.733,0.7321,0.1229,5569.49,0.9075,0.6151,0,0,0.733,1.001,0.732,68509200,0.731,149503800,0.73,158255500,0.729,85092000,0.728,66430600,0.733,116099800,0.734,93805700,0.735,83466200,0.736,72577400,0.737,63978700,504,0
sh513130,10:04:37,1765418679927,10:05:38,1765418679346,0.733,0.7321,0.1229,5569.49,0.9075,1.4433,54600,39986,0.7323,0.993,0.732,68332700,0.731,148797900,0.73,159126600,0.729,85082000,0.728,66430600,0.733,116107300,0.734,93805700,0.735,83466200,0.736,72620400,0.737,65478700,581,0
sh513130,10:04:37,1765418680922,10:05:40,1765418680450,0.733,0.7321,0.1229,5569.49,0.9075,1.6037,0,0,0.733,0.996,0.732,68332700,0.731,148797900,0.73,159126600,0.729,85082000,0.728,66430600,0.733,116107300,0.734,93805700,0.735,83466200,0.736,72620400,0.737,65478700,472,0
sh513130,10:04:37,1765418681940,10:05:40,1765418681529,0.733,0.7321,0.1229,5569.49,0.9075,1.622,0,0,0.733,1.018,0.732,68332700,0.731,148797900,0.73,159126600,0.729,85082000,0.728,66430600,0.733,116107300,0.734,93805700,0.735,83466200,0.736,72620400,0.737,65478700,411,0
sh513130,10:04:40,1765418682937,10:05:42,1765418682440,0.733,0.7321,0.1229,5568.52,0.9075,1.8325,19600,14358,0.7326,0.998,0.732,69069700,0.731,140420600,0.73,159772600,0.729,85076400,0.728,66330600,0.733,115730000,0.734,93805700,0.735,83466200,0.736,72620400,0.737,65478700,497,0
sh513130,10:04:40,1765418683948,10:05:42,1765418683728,0.733,0.7321,0.1229,5568.52,0.9075,2.1265,0,0,0.733,1.01,0.732,69069700,0.731,140420600,0.73,159772600,0.729,85076400,0.728,66330600,0.733,115730000,0.734,93805700,0.735,83466200,0.736,72620400,0.737,65478700,220,0
sh513130,10:04:43,1765418684927,10:05:44,1765418684500,0.733,0.7321,0.1229,5568.63,0.9075,2.0232,15000,10991,0.7327,0.979,0.732,78337300,0.731,140687500,0.73,159667900,0.729,85076400,0.728,66334000,0.733,114447300,0.734,93805700,0.735,83466200,0.736,72980400,0.737,65478700,427,0
sh513130,10:04:43,1765418685926,10:05:44,1765418685898,0.733,0.7321,0.1229,5568.63,0.9075,3.0153,0,0,0.733,0.999,0.732,78337300,0.731,140687500,0.73,159667900,0.729,85076400,0.728,66334000,0.733,114447300,0.734,93805700,0.735,83466200,0.736,72980400,0.737,65478700,28,0
sh513130,10:04:43,1765418686933,10:05:46,1765418686456,0.733,0.7321,0.1229,5568.92,0.9075,2.8085,0,0,0.733,1.007,0.732,78337300,0.731,140687500,0.73,159667900,0.729,85076400,0.728,66334000,0.733,114447300,0.734,93805700,0.735,83466200,0.736,72980400,0.737,65478700,477,0
sh513130,10:04:43,1765418687943,10:05:46,1765418686456,0.733,0.7321,0.1229,5568.92,0.9075,0.9697,0,0,0.733,1.01,0.732,78337300,0.731,140687500,0.73,159667900,0.729,85076400,0.728,66334000,0.733,114447300,0.734,93805700,0.735,83466200,0.736,72980400,0.737,65478700,1487,0
sh513130,10:04:46,1765418688964,10:05:48,1765418688470,0.733,0.7328,0.0273,5567.96,0.9075,0.9215,4600,3371,0.7328,1.021,0.732,69919000,0.731,150180800,0.73,159682000,0.729,85126400,0.728,66334000,0.733,115702700,0.734,94807600,0.735,83431300,0.736,72980400,0.737,65518700,494,0
sh513130,10:04:46,1765418689956,10:05:48,1765418688470,0.733,0.7328,0.0273,5567.96,0.9075,1.0164,0,0,0.733,0.992,0.732,69919000,0.731,150180800,0.73,159682000,0.729,85126400,0.728,66334000,0.733,115702700,0.734,94807600,0.735,83431300,0.736,72980400,0.737,65518700,1486,0
sh513130,10:04:49,1765418690948,10:05:50,1765418690425,0.732,0.7328,-0.1092,5568.82,0.9075,1.0327,233500,171128,0.7329,0.992,0.732,54166000,0.731,150372300,0.73,159792000,0.729,95126400,0.728,66434000,0.733,115887700,0.734,94852900,0.735,82729500,0.736,72543400,0.737,65618700,523,0
sh513130,10:04:49,1765418691957,10:05:50,1765418690425,0.732,0.7328,-0.1092,5568.82,0.9075,0.8309,0,0,0.732,1.009,0.732,54166000,0.731,150372300,0.73,159792000,0.729,95126400,0.728,66434000,0.733,115887700,0.734,94852900,0.735,82729500,0.736,72543400,0.737,65618700,1532,0
sh513130,10:04:49,1765418692951,10:05:52,1765418692438,0.732,0.7328,-0.1092,5568.24,0.9075,0.7895,0,0,0.732,0.994,0.732,54166000,0.731,150372300,0.73,159792000,0.729,95126400,0.728,66434000,0.733,115887700,0.734,94852900,0.735,82729500,0.736,72543400,0.737,65618700,513,0
sh513130,10:04:52,1765418693950,10:05:52,1765418692438,0.732,0.7328,-0.1092,5568.24,0.9075,4.4827,157900,115741,0.733,0.999,0.732,34765100,0.731,150447300,0.73,155833100,0.729,95126400,0.728,66463000,0.733,116700000,0.734,94852900,0.735,81739500,0.736,73515500,0.737,65618700,1512,0
sh513130,10:04:52,1765418694956,10:05:54,1765418694606,0.732,0.7328,-0.1092,5567.95,0.9075,4.1025,0,0,0.732,1.006,0.732,34765100,0.731,150447300,0.73,155833100,0.729,95126400,0.728,66463000,0.733,116700000,0.734,94852900,0.735,81739500,0.736,73515500,0.737,65618700,350,0
sh513130,10:04:52,1765418695949,10:05:54,1765418694606,0.732,0.7328,-0.1092,5567.95,0.9075,3.9391,0,0,0.732,0.992,0.732,34765100,0.731,150447300,0.73,155833100,0.729,95126400,0.728,66463000,0.733,116700000,0.734,94852900,0.735,81739500,0.736,73515500,0.737,65618700,1343,0
sh513130,10:04:55,1765418696954,10:05:56,1765418696782,0.733,0.7328,0.0273,5568.12,0.9075,3.6923,75400,55268,0.733,1.005,0.732,36607900,0.731,150371200,0.73,155843800,0.729,95126400,0.728,66503600,0.733,116644600,0.734,94822200,0.735,81739500,0.736,73534500,0.737,65618700,172,0
sh513130,10:04:55,1765418697966,10:05:56,1765418696782,0.733,0.7328,0.0273,5568.12,0.9075,3.731,0,0,0.733,1.012,0.732,36607900,0.731,150371200,0.73,155843800,0.729,95126400,0.728,66503600,0.733,116644600,0.734,94822200,0.735,81739500,0.736,73534500,0.737,65618700,1184,0
sh513130,10:04:55,1765418698947,10:05:58,1765418698459,0.733,0.7328,0.0273,5568.52,0.9075,3.6045,0,0,0.733,0.981,0.732,36607900,0.731,150371200,0.73,155843800,0.729,95126400,0.728,66503600,0.733,116644600,0.734,94822200,0.735,81739500,0.736,73534500,0.737,65618700,488,0
sh513130,10:04:58,1765418699956,10:05:58,1765418698964,0.733,0.7328,0.0273,5568.52,0.9075,3.4128,95500,69924,0.7322,1.009,0.732,56604500,0.731,150334200,0.73,155843800,0.729,95116400,0.728,66503600,0.733,116633200,0.734,93794800,0.735,81739500,0.736,74544400,0.737,64888700,992,0
sh513130,10:04:58,1765418700977,10:06:00,1765418700425,0.733,0.7328,0.0273,5568.91,0.9075,3.1806,0,0,0.733,1.022,0.732,56604500,0.731,150334200,0.73,155843800,0.729,95116400,0.728,66503600,0.733,116633200,0.734,93794800,0.735,81739500,0.736,74544400,0.737,64888700,552,0
sh513130,10:04:58,1765418701973,10:06:00,1765418701132,0.733,0.7328,0.0273,5568.91,0.9075,3.9112,0,0,0.733,0.996,0.732,56604500,0.731,150334200,0.73,155843800,0.729,95116400,0.728,66503600,0.733,116633200,0.734,93794800,0.735,81739500,0.736,74544400,0.737,64888700,841,0
sh513130,10:04:58,1765418702964,10:06:02,1765418702516,0.733,0.7328,0.0273,5567.99,0.9075,3.1636,0,0,0.733,0.991,0.732,56604500,0.731,150334200,0.73,155843800,0.729,95116400,0.728,66503600,0.733,116633200,0.734,93794800,0.735,81739500,0.736,74544400,0.737,64888700,448,0
sh513130,10:05:01,1765418703970,10:06:02,1765418703466,0.733,0.7328,0.0273,5567.99,0.9075,2.897,149200,109351,0.7329,1.006,0.732,60447200,0.731,150023800,0.73,155857500,0.729,95116400,0.728,66503600,0.733,116060900,0.734,93814900,0.735,81739500,0.736,74544400,0.737,64888700,504,0
sh513130,10:05:01,1765418704969,10:06:04,1765418704457,0.733,0.7328,0.0273,5567.95,0.9075,2.9456,0,0,0.733,0.998,0.732,60447200,0.731,150023800,0.73,155857500,0.729,95116400,0.728,66503600,0.733,116060900,0.734,93814900,0.735,81739500,0.736,74544400,0.737,64888700,512,0
sh513130,10:05:04,1765418705972,10:06:04,1765418705511,0.733,0.7328,0.0273,5567.95,0.9075,3.5582,360400,263837,0.7321,1.003,0.732,37477100,0.731,149911800,0.73,155857500,0.729,95116400,0.728,66503600,0.733,117147200,0.734,94814900,0.735,81739500,0.736,74559400,0.737,64838700,461,0
sh513130,10:05:04,1765418706980,10:06:06,1765418706408,0.733,0.7328,0.0273,5568.0,0.9075,3.303,0,0,0.733,1.009,0.732,37477100,0.731,149911800,0.73,155857500,0.729,95116400,0.728,66503600,0.733,117147200,0.734,94814900,0.735,81739500,0.736,74559400,0.737,64838700,572,0
sh513130,10:05:04,1765418707966,10:06:06,1765418707685,0.733,0.7328,0.0273,5568.0,0.9075,3.1626,0,0,0.733,0.986,0.732,37477100,0.731,149911800,0.73,155857500,0.729,95116400,0.728,66503600,0.733,117147200,0.734,94814900,0.735,81739500,0.736,74559400,0.737,64838700,281,0
sh513130,10:05:04,1765418708968,10:06:08,1765418708446,0.733,0.7328,0.0273,5568.11,0.9075,2.9787,0,0,0.733,1.002,0.732,37477100,0.731,149911800,0.73,155857500,0.729,95116400,0.728,66503600,0.733,117147200,0.734,94814900,0.735,81739500,0.736,74559400,0.737,64838700,522,0
sh513130,10:05:07,1765418709966,10:06:08,1765418709863,0.732,0.7328,-0.1092,5568.11,0.9075,2.8381,57400,42062,0.7328,0.997,0.732,11046200,0.731,149782000,0.73,155867600,0.729,95116400,0.728,66503600,0.733,117094400,0.734,94901700,0.735,81744500,0.736,74574400,0.737,64838700,103,0
sh513130,10:05:07,1765418710979,10:06:10,1765418710470,0.732,0.7328,-0.1092,5567.48,0.9075,2.4489,0,0,0.732,1.014,0.732,11046200,0.731,149782000,0.73,155867600,0.729,95116400,0.728,66503600,0.733,117094400,0.734,94901700,0.735,81744500,0.736,74574400,0.737,64838700,509,0
sh513130,10:05:10,1765418711967,10:06:10,1765418710470,0.732,0.7321,-0.0137,5567.48,0.9075,2.5741,10133600,7417795,0.732,0.987,0.731,126063700,0.73,154889900,0.729,100516400,0.728,67276300,0.727,60949600,0.732,80365600,0.733,97721500,0.734,87146000,0.735,81744500,0.736,50574000,1497,0
sh513130,10:05:10,1765418712986,10:06:12,1765418712415,0.732,0.7321,-0.0137,5566.27,0.9075,2.7408,0,0,0.732,1.02,0.731,126063700,0.73,154889900,0.729,100516400,0.728,67276300,0.727,60949600,0.732,80365600,0.733,97721500,0.734,87146000,0.735,81744500,0.736,50574000,571,0
sh513130,10:05:10,1765418713986,10:06:12,1765418712415,0.732,0.7321,-0.0137,5566.27,0.9075,2.8371,0,0,0.732,1.0,0.731,126063700,0.73,154889900,0.729,100516400,0.728,67276300,0.727,60949600,0.732,80365600,0.733,97721500,0.734,87146000,0.735,81744500,0.736,50574000,1571,0
sh513130,10:05:10,1765418714990,10:06:14,1765418714509,0.732,0.7321,-0.0137,5564.72,0.9075,1.9814,0,0,0.732,1.004,0.731,126063700,0.73,154889900,0.729,100516400,0.728,67276300,0.727,60949600,0.732,80365600,0.733,97721500,0.734,87146000,0.735,81744500,0.736,50574000,481,0
sh513130,10:05:13,1765418716007,10:06:14,1765418714509,0.732,0.7321,-0.0137,5564.72,0.9075,2.0349,1307100,956797,0.732,1.017,0.731,109164400,0.73,163558500,0.729,100516900,0.728,75529000,0.727,60949600,0.732,89008300,0.733,97120100,0.734,81879800,0.735,72910700,0.736,50574000,1498,0
sh513130,10:05:10,1765418716981,10:06:16,1765418716507,0.732,0.7321,-0.0137,5565.08,0.9075,3.1725,0,0,0.732,0.973,0.731,126063700,0.73,154889900,0.729,100516400,0.728,67276300,0.727,60949600,0.732,80365600,0.733,97721500,0.734,87146000,0.735,81744500,0.736,50574000,474,0
sh513130,10:05:13,1765418717987,10:06:16,1765418716507,0.732,0.7321,-0.0137,5565.08,0.9075,3.0807,1307100,956797,0.732,1.007,0.731,109164400,0.73,163558500,0.729,100516900,0.728,75529000,0.727,60949600,0.732,89008300,0.733,97120100,0.734,81879800,0.735,72910700,0.736,50574000,1480,0
sh513130,10:05:16,1765418718992,10:06:18,1765418718587,0.732,0.7321,-0.0137,5565.18,0.9075,2.7166,301600,220764,0.732,1.005,0.731,109922600,0.73,163530400,0.729,101506900,0.728,76401700,0.727,60949600,0.732,89429100,0.733,96180700,0.734,81879800,0.735,72910700,0.736,50624000,405,0
sh513130,10:05:16,1765418719982,10:06:18,1765418718587,0.732,0.7321,-0.0137,5565.18,0.9075,2.3091,0,0,0.732,0.99,0.731,109922600,0.73,163530400,0.729,101506900,0.728,76401700,0.727,60949600,0.732,89429100,0.733,96180700,0.734,81879800,0.735,72910700,0.736,50624000,1395,0
sh513130,10:05:19,1765418720992,10:06:20,1765418720764,0.732,0.7321,-0.0137,5564.94,0.9075,2.1044,170200,124587,0.732,1.01,0.731,125736000,0.73,155155800,0.729,101496900,0.728,69894500,0.727,60949600,0.732,91383300,0.733,96180700,0.734,81899800,0.735,72983600,0.736,50728000,228,0
sh513130,10:05:19,1765418721988,10:06:20,1765418720764,0.732,0.7321,-0.0137,5564.94,0.9075,2.0552,0,0,0.732,0.996,0.731,125736000,0.73,155155800,0.729,101496900,0.728,69894500,0.727,60949600,0.732,91383300,0.733,96180700,0.734,81899800,0.735,72983600,0.736,50728000,1224,0
sh513130,10:05:19,1765418723010,10:06:22,1765418722932,0.732,0.7321,-0.0137,5564.93,0.9075,1.8756,0,0,0.732,1.021,0.731,125736000,0.73,155155800,0.729,101496900,0.728,69894500,0.727,60949600,0.732,91383300,0.733,96180700,0.734,81899800,0.735,72983600,0.736,50728000,78,0
sh513130,10:05:22,1765418723990,10:06:22,1765418722932,0.731,0.7314,-0.0547,5564.93,0.9075,2.3047,1182500,865510,0.7319,0.98,0.731,125108500,0.73,155204500,0.729,101541000,0.728,70771200,0.727,60949600,0.732,91010800,0.733,96197500,0.734,81897900,0.735,72983600,0.736,50728000,1058,0
sh513130,10:05:22,1765418724989,10:06:24,1765418724486,0.731,0.7314,-0.0547,5564.95,0.9075,1.8981,0,0,0.731,0.999,0.731,125108500,0.73,155204500,0.729,101541000,0.728,70771200,0.727,60949600,0.732,91010800,0.733,96197500,0.734,81897900,0.735,72983600,0.736,50728000,503,0
sh513130,10:05:22,1765418725985,10:06:24,1765418725105,0.731,0.7314,-0.0547,5564.95,0.9075,1.1668,0,0,0.731,0.996,0.731,125108500,0.73,155204500,0.729,101541000,0.728,70771200,0.727,60949600,0.732,91010800,0.733,96197500,0.734,81897900,0.735,72983600,0.736,50728000,880,0
sh513130,10:05:22,1765418726990,10:06:26,1765418726426,0.731,0.7314,-0.0547,5564.51,0.9075,1.0524,0,0,0.731,1.005,0.731,125108500,0.73,155204500,0.729,101541000,0.728,70771200,0.727,60949600,0.732,91010800,0.733,96197500,0.734,81897900,0.735,72983600,0.736,50728000,564,0
sh513130,10:05:25,1765418728004,10:06:26,1765418727285,0.731,0.7314,-0.0547,5564.51,0.9075,0.8812,170400,124710,0.7319,1.014,0.731,124624300,0.73,155206200,0.729,101541000,0.728,71440700,0.727,60949600,0.732,90863100,0.733,95925800,0.734,81897900,0.735,73040400,0.736,50728000,719,0
sh513130,10:05:25,1765418728997,10:06:28,1765418728508,0.731,0.7314,-0.0547,5564.41,0.9075,2.1736,0,0,0.731,0.993,0.731,124624300,0.73,155206200,0.729,101541000,0.728,71440700,0.727,60949600,0.732,90863100,0.733,95925800,0.734,81897900,0.735,73040400,0.736,50728000,489,0
sh513130,10:05:28,1765418729995,10:06:28,1765418729449,0.732,0.7314,0.082,5564.41,0.9075,2.0681,134400,98381,0.732,0.998,0.731,124419000,0.73,155216300,0.729,101541000,0.728,71455700,0.727,60949600,0.732,91684400,0.733,96149200,0.734,81912900,0.735,73030400,0.736,50728000,546,0
sh513130,10:05:28,1765418730996,10:06:30,1765418730465,0.732,0.7314,0.082,5563.55,0.9075,2.566,0,0,0.732,1.001,0.731,124419000,0.73,155216300,0.729,101541000,0.728,71455700,0.727,60949600,0.732,91684400,0.733,96149200,0.734,81912900,0.735,73030400,0.736,50728000,531,0
sh513130,10:05:28,1765418732013,10:06:30,1765418731615,0.732,0.7314,0.082,5563.55,0.9075,2.443,0,0,0.732,1.017,0.731,124419000,0.73,155216300,0.729,101541000,0.728,71455700,0.727,60949600,0.732,91684400,0.733,96149200,0.734,81912900,0.735,73030400,0.736,50728000,398,0
sh513130,10:05:31,1765418733012,10:06:32,1765418732470,0.732,0.7314,0.082,5562.75,0.9075,1.125,399600,292502,0.732,0.999,0.731,105550100,0.73,163616300,0.729,102531000,0.728,78837700,0.727,60949600,0.732,92708400,0.733,96450200,0.734,81912900,0.735,73030400,0.736,50728000,542,0
sh513130,10:05:31,1765418734007,10:06:32,1765418733797,0.732,0.7314,0.082,5562.75,0.9075,1.5891,0,0,0.732,0.995,0.731,105550100,0.73,163616300,0.729,102531000,0.728,78837700,0.727,60949600,0.732,92708400,0.733,96450200,0.734,81912900,0.735,73030400,0.736,50728000,210,0
